:Data_list: 20140729_ace_sis_5m.txt
:Created: 2014 Jul 29 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2014 07 29  0000    56867       0      0    1.05e+00    0    7.38e-01
2014 07 29  0005    56867     300      0    1.04e+00    0    7.30e-01
2014 07 29  0010    56867     600      0    1.06e+00    0    7.51e-01
2014 07 29  0015    56867     900      0    1.05e+00    0    7.33e-01
2014 07 29  0020    56867    1200      0    1.05e+00    0    7.40e-01
2014 07 29  0025    56867    1500      0    1.07e+00    0    7.52e-01
2014 07 29  0030    56867    1800      0    1.04e+00    0    7.42e-01
2014 07 29  0035    56867    2100      0    1.05e+00    0    7.34e-01
2014 07 29  0040    56867    2400      0    1.07e+00    0    7.57e-01
2014 07 29  0045    56867    2700      0    1.04e+00    0    7.35e-01
2014 07 29  0050    56867    3000      0    1.08e+00    0    7.69e-01
2014 07 29  0055    56867    3300      0    1.09e+00    0    7.73e-01
2014 07 29  0100    56867    3600      0    1.09e+00    0    7.77e-01
2014 07 29  0105    56867    3900      0    1.05e+00    0    7.43e-01
2014 07 29  0110    56867    4200      0    1.06e+00    0    7.49e-01
2014 07 29  0115    56867    4500      0    1.06e+00    0    7.39e-01
2014 07 29  0120    56867    4800      0    1.07e+00    0    7.65e-01
2014 07 29  0125    56867    5100      0    1.04e+00    0    7.40e-01
2014 07 29  0130    56867    5400      0    1.06e+00    0    7.32e-01
2014 07 29  0135    56867    5700      0    1.04e+00    0    7.35e-01
2014 07 29  0140    56867    6000      0    1.06e+00    0    7.58e-01
2014 07 29  0145    56867    6300      0    1.04e+00    0    7.37e-01
