:Data_list: 20140427_ace_mag_1m.txt
:Created: 2014 Apr 27 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2014 04 27  0000   56774       0    0     2.9    -0.7    -0.8     3.1   -15.1   345.7
2014 04 27  0001   56774      60    0     2.9    -0.8    -0.9     3.1   -16.8   343.5
2014 04 27  0002   56774     120    0     2.9    -0.5    -0.8     3.1   -15.3   351.1
2014 04 27  0003   56774     180    0     3.0    -0.5    -0.8     3.1   -15.0   350.9
2014 04 27  0004   56774     240    0     2.9    -0.5    -1.0     3.1   -19.4   349.6
2014 04 27  0005   56774     300    0     2.8    -0.4    -1.4     3.1   -25.5   352.5
2014 04 27  0006   56774     360    0     3.0    -0.2    -0.7     3.1   -12.5   355.3
2014 04 27  0007   56774     420    0     3.1    -0.2    -0.4     3.1    -7.6   355.4
2014 04 27  0008   56774     480    0     2.9    -0.1    -0.9     3.0   -17.4   357.3
2014 04 27  0009   56774     540    0     2.8    -0.3    -1.4     3.1   -25.7   354.9
2014 04 27  0010   56774     600    0     3.0    -0.2    -0.9     3.1   -16.7   355.3
2014 04 27  0011   56774     660    0     3.0    -0.3    -0.9     3.1   -16.6   353.8
2014 04 27  0012   56774     720    0     3.0    -0.1    -0.8     3.1   -15.7   358.4
2014 04 27  0013   56774     780    0     3.0    -0.2    -0.5     3.1   -10.2   356.7
2014 04 27  0014   56774     840    0     3.0    -0.2    -0.7     3.0   -12.5   356.0
2014 04 27  0015   56774     900    0     2.9    -0.4    -1.2     3.1   -22.2   351.4
2014 04 27  0016   56774     960    0     3.0    -0.2    -0.6     3.1   -10.7   355.7
2014 04 27  0017   56774    1020    0     2.8    -0.6    -1.0     3.0   -19.7   347.1
2014 04 27  0018   56774    1080    0     2.8    -0.5    -0.9     3.0   -17.2   349.1
2014 04 27  0019   56774    1140    0     2.5    -1.3    -0.6     2.9   -11.9   332.3
2014 04 27  0020   56774    1200    0     2.1    -2.0    -0.5     3.0    -9.3   315.7
2014 04 27  0021   56774    1260    0     2.5    -1.4    -0.3     2.9    -6.1   329.8
2014 04 27  0022   56774    1320    0     2.6    -1.6    -0.1     3.0    -2.5   328.0
2014 04 27  0023   56774    1380    0     2.9    -0.3    -0.7     3.0   -13.9   353.5
2014 04 27  0024   56774    1440    0     2.9    -0.8    -0.5     3.0   -10.5   344.3
2014 04 27  0025   56774    1500    0     2.9     0.1    -0.7     3.0   -13.5     2.4
2014 04 27  0026   56774    1560    0     3.0     0.1    -0.7     3.1   -13.5     2.1
2014 04 27  0027   56774    1620    0     3.0     0.5    -0.3     3.0    -5.4     9.3
2014 04 27  0028   56774    1680    0     2.9     0.4    -0.4     3.0    -7.2     7.5
2014 04 27  0029   56774    1740    0     3.0     0.1    -0.6     3.0   -11.5     2.8
2014 04 27  0030   56774    1800    0     3.0    -0.2    -0.3     3.1    -6.5   356.2
2014 04 27  0031   56774    1860    0     3.0    -0.4    -0.4     3.0    -7.5   353.1
2014 04 27  0032   56774    1920    0     2.9    -0.3    -0.6     3.0   -12.3   353.3
2014 04 27  0033   56774    1980    0     2.9    -0.5    -0.6     3.0   -11.7   350.8
2014 04 27  0034   56774    2040    0     3.0    -0.2    -0.6     3.0   -11.1   356.4
2014 04 27  0035   56774    2100    0     3.0     0.1    -0.5     3.1    -8.7     1.3
2014 04 27  0036   56774    2160    0     3.0     0.2    -0.4     3.0    -8.2     4.1
2014 04 27  0037   56774    2220    0     3.0     0.1    -0.3     3.0    -6.2     2.3
2014 04 27  0038   56774    2280    0     2.8     0.2    -0.9     3.0   -17.4     4.6
2014 04 27  0039   56774    2340    0     2.7     0.0    -1.3     3.0   -26.0     0.5
2014 04 27  0040   56774    2400    0     2.9     0.2    -0.6     3.0   -12.2     4.9
2014 04 27  0041   56774    2460    0     2.9     0.7     0.6     3.0    10.6    12.9
2014 04 27  0042   56774    2520    0     2.9     0.3     0.4     2.9     7.4     5.4
2014 04 27  0043   56774    2580    0     2.7     0.4     1.0     2.9    19.4     8.6
2014 04 27  0044   56774    2640    0     2.7     0.3    -0.6     2.8   -13.2     6.7
2014 04 27  0045   56774    2700    0     2.7     0.4     1.0     2.9    20.3     9.3
2014 04 27  0046   56774    2760    0     2.6     0.8     1.2     3.0    23.6    17.5
2014 04 27  0047   56774    2820    0     2.6     1.1     1.1     3.0    21.6    23.9
2014 04 27  0048   56774    2880    0     2.3     1.7     0.7     3.0    14.3    36.0
2014 04 27  0049   56774    2940    0     2.8    -0.5     1.0     3.0    19.5   350.2
2014 04 27  0050   56774    3000    0     2.7    -0.5     1.3     3.1    25.0   349.5
2014 04 27  0051   56774    3060    0     2.7     0.0     1.2     3.0    24.3     0.0
2014 04 27  0052   56774    3120    0     2.6     0.2     1.1     2.9    22.8     4.2
2014 04 27  0053   56774    3180    0     2.8    -0.0     1.0     3.0    20.1   359.4
2014 04 27  0054   56774    3240    0     2.9     0.0     0.9     3.0    16.8     0.4
2014 04 27  0055   56774    3300    0     2.7     0.4     1.4     3.0    26.7     9.5
2014 04 27  0056   56774    3360    0     2.6     0.8     1.3     3.0    26.5    17.6
2014 04 27  0057   56774    3420    0     2.7     0.8     1.1     3.0    21.9    15.7
2014 04 27  0058   56774    3480    0     2.6     0.3     1.6     3.0    32.5     7.1
2014 04 27  0059   56774    3540    0     2.8     0.4     1.3     3.1    24.3     8.9
2014 04 27  0100   56774    3600    0     2.3     0.1     1.9     3.0    39.9     2.1
2014 04 27  0101   56774    3660    0     2.0     0.7     2.2     3.0    45.8    19.9
2014 04 27  0102   56774    3720    0     2.2     0.6     2.0     3.0    41.0    14.9
2014 04 27  0103   56774    3780    0     2.3     0.2     1.9     3.0    39.3     4.0
2014 04 27  0104   56774    3840    0     2.4     0.3     1.8     3.0    36.5     7.0
2014 04 27  0105   56774    3900    0     2.3     0.0     1.9     3.0    39.6     0.3
