:Data_list: 20190521_ace_sis_5m.txt
:Created: 2019 May 22 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2019 05 21  0000    58624       0      0    2.25e+00    0    1.57e+00
2019 05 21  0005    58624     300      0    2.23e+00    0    1.57e+00
2019 05 21  0010    58624     600      0    2.23e+00    0    1.57e+00
2019 05 21  0015    58624     900      0    2.27e+00    0    1.58e+00
2019 05 21  0020    58624    1200      0    2.21e+00    0    1.55e+00
2019 05 21  0025    58624    1500      0    2.17e+00    0    1.52e+00
2019 05 21  0030    58624    1800      0    2.26e+00    0    1.57e+00
2019 05 21  0035    58624    2100      0    2.25e+00    0    1.57e+00
2019 05 21  0040    58624    2400      0    2.24e+00    0    1.57e+00
2019 05 21  0045    58624    2700      0    2.23e+00    0    1.56e+00
2019 05 21  0050    58624    3000      0    2.27e+00    0    1.59e+00
2019 05 21  0055    58624    3300      0    2.19e+00    0    1.54e+00
2019 05 21  0100    58624    3600      0    2.17e+00    0    1.52e+00
2019 05 21  0105    58624    3900      0    2.23e+00    0    1.56e+00
2019 05 21  0110    58624    4200      0    2.23e+00    0    1.55e+00
2019 05 21  0115    58624    4500      0    2.28e+00    0    1.60e+00
2019 05 21  0120    58624    4800      0    2.29e+00    0    1.62e+00
2019 05 21  0125    58624    5100      0    2.28e+00    0    1.60e+00
2019 05 21  0130    58624    5400      0    2.16e+00    0    1.51e+00
2019 05 21  0135    58624    5700      0    2.22e+00    0    1.56e+00
2019 05 21  0140    58624    6000      0    2.28e+00    0    1.59e+00
2019 05 21  0145    58624    6300      0    2.27e+00    0    1.59e+00
2019 05 21  0150    58624    6600      0    2.30e+00    0    1.60e+00
2019 05 21  0155    58624    6900      0    2.28e+00    0    1.61e+00
2019 05 21  0200    58624    7200      0    2.28e+00    0    1.60e+00
2019 05 21  0205    58624    7500      0    2.16e+00    0    1.52e+00
2019 05 21  0210    58624    7800      0    2.17e+00    0    1.53e+00
2019 05 21  0215    58624    8100      0    2.26e+00    0    1.58e+00
2019 05 21  0220    58624    8400      0    2.27e+00    0    1.58e+00
2019 05 21  0225    58624    8700      0    2.25e+00    0    1.56e+00
2019 05 21  0230    58624    9000      0    2.29e+00    0    1.60e+00
2019 05 21  0235    58624    9300      0    2.21e+00    0    1.55e+00
2019 05 21  0240    58624    9600      0    2.18e+00    0    1.53e+00
2019 05 21  0245    58624    9900      0    2.21e+00    0    1.55e+00
2019 05 21  0250    58624   10200      0    2.26e+00    0    1.57e+00
2019 05 21  0255    58624   10500      0    2.23e+00    0    1.56e+00
2019 05 21  0300    58624   10800      0    2.28e+00    0    1.62e+00
2019 05 21  0305    58624   11100      0    2.28e+00    0    1.61e+00
2019 05 21  0310    58624   11400      0    2.21e+00    0    1.54e+00
2019 05 21  0315    58624   11700      0    2.24e+00    0    1.55e+00
2019 05 21  0320    58624   12000      0    2.24e+00    0    1.57e+00
2019 05 21  0325    58624   12300      0    2.23e+00    0    1.57e+00
2019 05 21  0330    58624   12600      0    2.24e+00    0    1.56e+00
2019 05 21  0335    58624   12900      0    2.24e+00    0    1.58e+00
2019 05 21  0340    58624   13200      0    2.26e+00    0    1.59e+00
2019 05 21  0345    58624   13500      0    2.18e+00    0    1.52e+00
2019 05 21  0350    58624   13800      0    2.19e+00    0    1.53e+00
2019 05 21  0355    58624   14100      0    2.26e+00    0    1.59e+00
2019 05 21  0400    58624   14400      0    2.28e+00    0    1.60e+00
2019 05 21  0405    58624   14700      0    2.28e+00    0    1.59e+00
2019 05 21  0410    58624   15000      0    2.24e+00    0    1.58e+00
2019 05 21  0415    58624   15300      0    2.25e+00    0    1.56e+00
2019 05 21  0420    58624   15600      0    2.24e+00    0    1.57e+00
2019 05 21  0425    58624   15900      0    2.20e+00    0    1.56e+00
2019 05 21  0430    58624   16200      0    2.27e+00    0    1.61e+00
2019 05 21  0435    58624   16500      0    2.27e+00    0    1.60e+00
2019 05 21  0440    58624   16800      0    2.28e+00    0    1.60e+00
2019 05 21  0445    58624   17100      0    2.27e+00    0    1.59e+00
2019 05 21  0450    58624   17400      0    2.29e+00    0    1.62e+00
