:Data_list: 20140329_ace_mag_1m.txt
:Created: 2014 Mar 29 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2014 03 29  0000   56745       0    0     1.2    -2.3    -4.0     4.8   -56.4   297.8
2014 03 29  0001   56745      60    0     0.8    -2.3    -4.1     4.8   -58.5   289.7
2014 03 29  0002   56745     120    0     0.8    -2.4    -4.0     4.7   -57.8   288.4
2014 03 29  0003   56745     180    0     0.5    -2.5    -4.0     4.8   -57.4   280.7
2014 03 29  0004   56745     240    0     0.7    -2.3    -4.2     4.8   -60.1   287.2
2014 03 29  0005   56745     300    0     2.2    -2.5    -3.3     4.7   -44.7   310.3
2014 03 29  0006   56745     360    0     1.3    -2.5    -3.8     4.7   -53.1   297.3
2014 03 29  0007   56745     420    0     1.3    -2.4    -4.0     4.8   -55.9   298.3
2014 03 29  0008   56745     480    0     1.2    -2.3    -4.0     4.8   -57.1   298.4
2014 03 29  0009   56745     540    0     0.9    -2.1    -4.2     4.8   -61.7   294.1
2014 03 29  0010   56745     600    0     0.9    -1.9    -4.3     4.8   -63.7   294.5
2014 03 29  0011   56745     660    0     0.8    -1.8    -4.4     4.8   -66.3   293.2
2014 03 29  0012   56745     720    0     0.7    -1.8    -4.4     4.8   -66.8   291.0
2014 03 29  0013   56745     780    0     0.9    -2.2    -4.2     4.8   -60.1   292.7
2014 03 29  0014   56745     840    0     1.0    -2.0    -4.3     4.8   -62.2   295.1
2014 03 29  0015   56745     900    0     0.5    -1.8    -4.4     4.8   -66.5   285.5
2014 03 29  0016   56745     960    0     0.5    -1.6    -4.5     4.7   -69.8   288.3
2014 03 29  0017   56745    1020    0     0.6    -1.9    -4.4     4.8   -65.6   287.1
2014 03 29  0018   56745    1080    0     0.9    -1.8    -4.2     4.7   -64.3   297.9
2014 03 29  0019   56745    1140    0     2.7    -1.9    -3.2     4.5   -44.1   324.6
2014 03 29  0020   56745    1200    0     2.7    -1.8    -3.2     4.6   -45.0   326.6
2014 03 29  0021   56745    1260    0     2.6    -1.7    -3.3     4.6   -46.7   327.2
2014 03 29  0022   56745    1320    0     2.5    -1.7    -3.5     4.6   -49.1   326.5
2014 03 29  0023   56745    1380    0     2.2    -1.7    -3.6     4.6   -52.8   322.6
2014 03 29  0024   56745    1440    0     2.3    -1.8    -3.6     4.6   -50.6   321.3
2014 03 29  0025   56745    1500    0     2.4    -1.9    -3.4     4.5   -47.9   322.1
2014 03 29  0026   56745    1560    0     2.2    -1.7    -3.6     4.6   -52.2   322.0
2014 03 29  0027   56745    1620    0     2.0    -1.7    -3.7     4.6   -54.7   319.0
2014 03 29  0028   56745    1680    0     2.4    -1.7    -3.5     4.6   -49.6   324.0
2014 03 29  0029   56745    1740    0     2.2    -1.7    -3.7     4.6   -52.6   322.5
2014 03 29  0030   56745    1800    0     1.4    -1.8    -4.1     4.7   -61.0   307.0
