:Data_list: 20210831_ace_swepam_1m.txt
:Created: 2021 Aug 31 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 08 31  0000   59457       0    0        3.4      395.0     4.92e+04
2021 08 31  0001   59457      60    0        3.1      393.4     4.36e+04
2021 08 31  0002   59457     120    0        3.1      394.7     4.10e+04
2021 08 31  0003   59457     180    0        3.1      394.9     4.09e+04
2021 08 31  0004   59457     240    0        3.1      395.1     4.12e+04
2021 08 31  0005   59457     300    0        3.1      397.3     3.93e+04
2021 08 31  0006   59457     360    0        3.2      398.0     3.81e+04
2021 08 31  0007   59457     420    0        3.3      396.4     4.11e+04
2021 08 31  0008   59457     480    0        3.4      396.0     4.76e+04
2021 08 31  0009   59457     540    0        3.3      395.9     5.50e+04
2021 08 31  0010   59457     600    0        3.4      396.5     5.55e+04
2021 08 31  0011   59457     660    0        3.3      396.2     5.47e+04
2021 08 31  0012   59457     720    0        3.2      397.8     4.75e+04
2021 08 31  0013   59457     780    0        3.2      394.9     3.96e+04
2021 08 31  0014   59457     840    0        3.1      398.4     3.92e+04
2021 08 31  0015   59457     900    0        3.1      398.1     3.56e+04
2021 08 31  0016   59457     960    0        3.1      398.4     3.79e+04
2021 08 31  0017   59457    1020    0        3.1      398.0     3.50e+04
2021 08 31  0018   59457    1080    0        3.2      398.2     3.62e+04
2021 08 31  0019   59457    1140    0        3.1      398.6     3.68e+04
2021 08 31  0020   59457    1200    0        3.1      398.8     3.55e+04
2021 08 31  0021   59457    1260    0        2.8      396.7     3.54e+04
2021 08 31  0022   59457    1320    0        2.8      396.2     3.54e+04
2021 08 31  0023   59457    1380    0        3.2      399.0     3.49e+04
2021 08 31  0024   59457    1440    0        3.2      400.3     3.58e+04
2021 08 31  0025   59457    1500    0        3.2      401.1     3.62e+04
2021 08 31  0026   59457    1560    0        2.8      403.1     3.56e+04
2021 08 31  0027   59457    1620    0        3.4      399.2     3.40e+04
2021 08 31  0028   59457    1680    0        3.0      398.9     3.73e+04
2021 08 31  0029   59457    1740    0        3.3      398.0     3.77e+04
2021 08 31  0030   59457    1800    3    -9999.9    -9999.9    -1.00e+05
2021 08 31  0031   59457    1860    3    -9999.9    -9999.9    -1.00e+05
2021 08 31  0032   59457    1920    0        3.3      397.2     3.76e+04
2021 08 31  0033   59457    1980    0        3.3      398.3     3.92e+04
2021 08 31  0034   59457    2040    0        3.6      399.1     3.72e+04
2021 08 31  0035   59457    2100    0        3.4      398.8     3.69e+04
2021 08 31  0036   59457    2160    0        3.2      398.7     3.90e+04
2021 08 31  0037   59457    2220    0        3.2      397.7     4.12e+04
