:Data_list: 20220821_ace_sis_5m.txt
:Created: 2022 Aug 21 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2022 08 21  0000    59812       0      9   -1.00e+05    9   -1.00e+05
2022 08 21  0005    59812     300      9   -1.00e+05    9   -1.00e+05
2022 08 21  0010    59812     600      9   -1.00e+05    9   -1.00e+05
2022 08 21  0015    59812     900      9   -1.00e+05    9   -1.00e+05
2022 08 21  0020    59812    1200      9   -1.00e+05    9   -1.00e+05
2022 08 21  0025    59812    1500      9   -1.00e+05    9   -1.00e+05
2022 08 21  0030    59812    1800      9   -1.00e+05    9   -1.00e+05
2022 08 21  0035    59812    2100      9   -1.00e+05    9   -1.00e+05
2022 08 21  0040    59812    2400      9   -1.00e+05    9   -1.00e+05
2022 08 21  0045    59812    2700      9   -1.00e+05    9   -1.00e+05
2022 08 21  0050    59812    3000      9   -1.00e+05    9   -1.00e+05
2022 08 21  0055    59812    3300      0    1.46e+00    0    1.02e+00
2022 08 21  0100    59812    3600      0    1.46e+00    0    1.03e+00
2022 08 21  0105    59812    3900      0    1.43e+00    0    1.00e+00
2022 08 21  0110    59812    4200      0    1.46e+00    0    1.02e+00
2022 08 21  0115    59812    4500      0    1.47e+00    0    1.04e+00
2022 08 21  0120    59812    4800      0    1.49e+00    0    1.05e+00
2022 08 21  0125    59812    5100      0    1.47e+00    0    1.03e+00
2022 08 21  0130    59812    5400      0    1.49e+00    0    1.05e+00
2022 08 21  0135    59812    5700      0    1.45e+00    0    1.02e+00
2022 08 21  0140    59812    6000      0    1.44e+00    0    1.00e+00
2022 08 21  0145    59812    6300      0    1.49e+00    0    1.04e+00
2022 08 21  0150    59812    6600      0    1.48e+00    0    1.03e+00
2022 08 21  0155    59812    6900      0    1.49e+00    0    1.05e+00
2022 08 21  0200    59812    7200      0    1.47e+00    0    1.04e+00
2022 08 21  0205    59812    7500      0    1.50e+00    0    1.05e+00
2022 08 21  0210    59812    7800      0    1.47e+00    0    1.02e+00
2022 08 21  0215    59812    8100      0    1.47e+00    0    1.02e+00
2022 08 21  0220    59812    8400      0    1.49e+00    0    1.06e+00
2022 08 21  0225    59812    8700      0    1.47e+00    0    1.03e+00
2022 08 21  0230    59812    9000      0    1.50e+00    0    1.05e+00
2022 08 21  0235    59812    9300      0    1.45e+00    0    1.01e+00
2022 08 21  0240    59812    9600      0    1.48e+00    0    1.03e+00
2022 08 21  0245    59812    9900      0    1.43e+00    0    1.00e+00
2022 08 21  0250    59812   10200      0    1.47e+00    0    1.03e+00
2022 08 21  0255    59812   10500      0    1.48e+00    0    1.04e+00
2022 08 21  0300    59812   10800      0    1.49e+00    0    1.04e+00
2022 08 21  0305    59812   11100      0    1.46e+00    0    1.02e+00
2022 08 21  0310    59812   11400      0    1.49e+00    0    1.04e+00
2022 08 21  0315    59812   11700      0    1.46e+00    0    1.02e+00
2022 08 21  0320    59812   12000      0    1.47e+00    0    1.03e+00
2022 08 21  0325    59812   12300      0    1.50e+00    0    1.06e+00
2022 08 21  0330    59812   12600      0    1.45e+00    0    1.01e+00
2022 08 21  0335    59812   12900      0    1.51e+00    0    1.06e+00
2022 08 21  0340    59812   13200      0    1.50e+00    0    1.05e+00
2022 08 21  0345    59812   13500      0    1.49e+00    0    1.03e+00
2022 08 21  0350    59812   13800      0    1.44e+00    0    1.01e+00
2022 08 21  0355    59812   14100      9   -1.00e+05    9   -1.00e+05
2022 08 21  0400    59812   14400      0    1.47e+00    0    1.03e+00
2022 08 21  0405    59812   14700      0    1.49e+00    0    1.04e+00
2022 08 21  0410    59812   15000      0    1.51e+00    0    1.05e+00
2022 08 21  0415    59812   15300      0    1.52e+00    0    1.06e+00
2022 08 21  0420    59812   15600      0    1.47e+00    0    1.02e+00
2022 08 21  0425    59812   15900      0    1.42e+00    0    9.97e-01
2022 08 21  0430    59812   16200      0    1.43e+00    0    1.01e+00
2022 08 21  0435    59812   16500      0    1.50e+00    0    1.05e+00
2022 08 21  0440    59812   16800      0    1.49e+00    0    1.05e+00
2022 08 21  0445    59812   17100      0    1.47e+00    0    1.03e+00
2022 08 21  0450    59812   17400      0    1.44e+00    0    1.01e+00
2022 08 21  0455    59812   17700      0    1.50e+00    0    1.06e+00
2022 08 21  0500    59812   18000      0    1.48e+00    0    1.03e+00
2022 08 21  0505    59812   18300      0    1.45e+00    0    1.02e+00
2022 08 21  0510    59812   18600      0    1.49e+00    0    1.04e+00
2022 08 21  0515    59812   18900      0    1.47e+00    0    1.03e+00
2022 08 21  0520    59812   19200      0    1.49e+00    0    1.04e+00
2022 08 21  0525    59812   19500      0    1.50e+00    0    1.05e+00
2022 08 21  0530    59812   19800      0    1.47e+00    0    1.03e+00
2022 08 21  0535    59812   20100      0    1.46e+00    0    1.02e+00
2022 08 21  0540    59812   20400      0    1.48e+00    0    1.03e+00
2022 08 21  0545    59812   20700      0    1.49e+00    0    1.04e+00
2022 08 21  0550    59812   21000      0    1.46e+00    0    1.02e+00
2022 08 21  0555    59812   21300      0    1.49e+00    0    1.04e+00
2022 08 21  0600    59812   21600      0    1.53e+00    0    1.07e+00
2022 08 21  0605    59812   21900      0    1.48e+00    0    1.02e+00
2022 08 21  0610    59812   22200      0    1.45e+00    0    1.02e+00
2022 08 21  0615    59812   22500      0    1.45e+00    0    1.01e+00
2022 08 21  0620    59812   22800      0    1.48e+00    0    1.03e+00
2022 08 21  0625    59812   23100      0    1.50e+00    0    1.05e+00
2022 08 21  0630    59812   23400      0    1.54e+00    0    1.09e+00
2022 08 21  0635    59812   23700      0    1.50e+00    0    1.07e+00
2022 08 21  0640    59812   24000      0    1.46e+00    0    1.01e+00
2022 08 21  0645    59812   24300      0    1.47e+00    0    1.03e+00
2022 08 21  0650    59812   24600      0    1.49e+00    0    1.05e+00
2022 08 21  0655    59812   24900      0    1.47e+00    0    1.02e+00
2022 08 21  0700    59812   25200      0    1.48e+00    0    1.05e+00
