:Data_list: 20240524_ace_swepam_1m.txt
:Created: 2024 May 24 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2024 05 24  0000   60454       0    0        4.1      352.7     2.31e+04
2024 05 24  0001   60454      60    0        5.0      355.1     1.74e+04
2024 05 24  0002   60454     120    0        4.4      363.6     1.66e+04
2024 05 24  0003   60454     180    0        4.3      364.5     1.79e+04
2024 05 24  0004   60454     240    0        4.8      365.2     1.85e+04
2024 05 24  0005   60454     300    0        4.5      364.3     1.65e+04
2024 05 24  0006   60454     360    0        4.7      364.9     2.06e+04
2024 05 24  0007   60454     420    0        4.0      364.0     1.78e+04
2024 05 24  0008   60454     480    0        4.0      364.5     2.34e+04
2024 05 24  0009   60454     540    0        3.8      363.8     1.75e+04
2024 05 24  0010   60454     600    0        4.6      364.0     1.73e+04
2024 05 24  0011   60454     660    0        4.0      366.6     2.17e+04
2024 05 24  0012   60454     720    0        5.0      365.8     2.16e+04
2024 05 24  0013   60454     780    0        4.8      364.6     1.95e+04
2024 05 24  0014   60454     840    0        4.5      364.0     1.73e+04
2024 05 24  0015   60454     900    0        4.4      363.8     1.67e+04
2024 05 24  0016   60454     960    0        3.5      359.5     1.44e+04
2024 05 24  0017   60454    1020    0        4.1      364.4     2.62e+04
2024 05 24  0018   60454    1080    0        4.4      365.8     2.73e+04
2024 05 24  0019   60454    1140    0        3.9      364.2     2.17e+04
2024 05 24  0020   60454    1200    0        3.5      364.9     2.40e+04
2024 05 24  0021   60454    1260    0        3.3      364.1     2.15e+04
2024 05 24  0022   60454    1320    0        3.4      365.7     2.57e+04
2024 05 24  0023   60454    1380    0        3.5      363.7     2.15e+04
2024 05 24  0024   60454    1440    0        4.3      365.8     2.48e+04
2024 05 24  0025   60454    1500    0        3.2      363.9     2.17e+04
2024 05 24  0026   60454    1560    0        4.0      364.5     2.27e+04
2024 05 24  0027   60454    1620    0        3.9      364.0     2.03e+04
2024 05 24  0028   60454    1680    0        4.2      363.1     2.59e+04
2024 05 24  0029   60454    1740    0        3.9      363.6     2.18e+04
2024 05 24  0030   60454    1800    0        4.0      363.5     2.77e+04
2024 05 24  0031   60454    1860    0        3.7      363.8     2.88e+04
2024 05 24  0032   60454    1920    0        4.0      363.0     2.84e+04
2024 05 24  0033   60454    1980    0        4.0      364.4     3.07e+04
2024 05 24  0034   60454    2040    0        3.6      367.0     4.06e+04
2024 05 24  0035   60454    2100    0        3.3      368.3     5.08e+04
2024 05 24  0036   60454    2160    0        3.0      363.1     4.52e+04
2024 05 24  0037   60454    2220    0        3.1      356.4     4.03e+04
2024 05 24  0038   60454    2280    0        3.5      367.5     6.92e+04
2024 05 24  0039   60454    2340    0        3.4      374.7     8.13e+04
2024 05 24  0040   60454    2400    0        4.5      365.4     7.07e+04
2024 05 24  0041   60454    2460    0        2.8      350.7     3.15e+04
2024 05 24  0042   60454    2520    0        4.1      366.0     6.62e+04
2024 05 24  0043   60454    2580    0        4.3      371.4     8.41e+04
2024 05 24  0044   60454    2640    0        3.3      363.4     5.80e+04
2024 05 24  0045   60454    2700    0        2.8      355.4     3.55e+04
2024 05 24  0046   60454    2760    0        2.9      359.9     8.13e+04
2024 05 24  0047   60454    2820    0        3.5      372.1     1.25e+05
2024 05 24  0048   60454    2880    0        3.7      376.9     1.38e+05
2024 05 24  0049   60454    2940    0        3.3      358.2     4.68e+04
2024 05 24  0050   60454    3000    0        3.5      367.9     6.83e+04
2024 05 24  0051   60454    3060    1        3.4      372.4     8.84e+04
2024 05 24  0052   60454    3120    0        3.0      366.2     7.60e+04
2024 05 24  0053   60454    3180    0        2.6      366.5     5.42e+04
2024 05 24  0054   60454    3240    0        2.1      359.8     4.31e+04
2024 05 24  0055   60454    3300    0        2.7      369.6     6.20e+04
2024 05 24  0056   60454    3360    0        2.4      365.3     5.53e+04
2024 05 24  0057   60454    3420    0        3.1      362.6     1.05e+05
2024 05 24  0058   60454    3480    1        3.6      358.6     5.35e+04
2024 05 24  0059   60454    3540    0        5.5      359.4     5.27e+04
2024 05 24  0100   60454    3600    0        6.4      363.9     6.31e+04
2024 05 24  0101   60454    3660    0        5.8      361.6     5.93e+04
2024 05 24  0102   60454    3720    0        5.5      359.4     5.51e+04
2024 05 24  0103   60454    3780    0        5.0      362.3     7.77e+04
2024 05 24  0104   60454    3840    0        5.8      362.9     8.22e+04
2024 05 24  0105   60454    3900    0        5.4      365.0     7.75e+04
2024 05 24  0106   60454    3960    0        3.8      358.1     5.88e+04
2024 05 24  0107   60454    4020    1        3.7      354.3     6.43e+04
2024 05 24  0108   60454    4080    0        5.2      362.2     8.50e+04
