:Data_list: 20220803_ace_sis_5m.txt
:Created: 2022 Aug 03 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2022 08 03  0000    59794       0      0    1.64e+00    0    1.14e+00
2022 08 03  0005    59794     300      0    1.62e+00    0    1.14e+00
2022 08 03  0010    59794     600      0    1.59e+00    0    1.10e+00
2022 08 03  0015    59794     900      0    1.64e+00    0    1.14e+00
2022 08 03  0020    59794    1200      0    1.65e+00    0    1.16e+00
2022 08 03  0025    59794    1500      0    1.65e+00    0    1.17e+00
2022 08 03  0030    59794    1800      0    1.67e+00    0    1.17e+00
2022 08 03  0035    59794    2100      0    1.65e+00    0    1.17e+00
2022 08 03  0040    59794    2400      0    1.60e+00    0    1.12e+00
2022 08 03  0045    59794    2700      0    1.59e+00    0    1.12e+00
2022 08 03  0050    59794    3000      0    1.65e+00    0    1.16e+00
2022 08 03  0055    59794    3300      0    1.65e+00    0    1.15e+00
2022 08 03  0100    59794    3600      0    1.66e+00    0    1.17e+00
2022 08 03  0105    59794    3900      0    1.66e+00    0    1.17e+00
2022 08 03  0110    59794    4200      0    1.64e+00    0    1.16e+00
2022 08 03  0115    59794    4500      0    1.60e+00    0    1.14e+00
2022 08 03  0120    59794    4800      0    1.61e+00    0    1.12e+00
2022 08 03  0125    59794    5100      0    1.64e+00    0    1.16e+00
2022 08 03  0130    59794    5400      0    1.70e+00    0    1.20e+00
2022 08 03  0135    59794    5700      0    1.66e+00    0    1.17e+00
2022 08 03  0140    59794    6000      0    1.67e+00    0    1.17e+00
2022 08 03  0145    59794    6300      0    1.65e+00    0    1.16e+00
2022 08 03  0150    59794    6600      0    1.62e+00    0    1.14e+00
2022 08 03  0155    59794    6900      0    1.60e+00    0    1.12e+00
