:Data_list: 20240520_ace_sis_5m.txt
:Created: 2024 May 20 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2024 05 20  0000    60450       0      0    3.06e+00    0    1.68e+00
2024 05 20  0005    60450     300      0    1.08e+00    0    6.21e-01
2024 05 20  0010    60450     600      0    2.20e+00    0    1.28e+00
2024 05 20  0015    60450     900      0    3.55e+00    0    2.02e+00
2024 05 20  0020    60450    1200      0    3.95e+00    0    2.30e+00
2024 05 20  0025    60450    1500      0    3.96e+00    0    2.26e+00
2024 05 20  0030    60450    1800      0    3.74e+00    0    2.19e+00
2024 05 20  0035    60450    2100      0    2.96e+00    0    1.67e+00
2024 05 20  0040    60450    2400      0    2.06e+00    0    1.18e+00
2024 05 20  0045    60450    2700      0    1.37e+00    0    7.90e-01
2024 05 20  0050    60450    3000      0    9.71e-01    0    5.65e-01
2024 05 20  0055    60450    3300      0    2.24e+00    0    1.34e+00
2024 05 20  0100    60450    3600      0    2.37e+00    0    1.39e+00
2024 05 20  0105    60450    3900      0    2.19e+00    0    1.32e+00
2024 05 20  0110    60450    4200      0    1.59e+00    0    9.36e-01
2024 05 20  0115    60450    4500      0    9.74e-01    0    5.67e-01
2024 05 20  0120    60450    4800      0    1.91e+00    0    1.11e+00
2024 05 20  0125    60450    5100      0    2.32e+00    0    1.37e+00
2024 05 20  0130    60450    5400      0    3.88e+00    0    2.22e+00
2024 05 20  0135    60450    5700      0    3.94e+00    0    2.30e+00
2024 05 20  0140    60450    6000      0    3.83e+00    0    2.30e+00
2024 05 20  0145    60450    6300      0    2.46e+00    0    1.48e+00
2024 05 20  0150    60450    6600      0    2.02e+00    0    1.19e+00
