:Data_list: 20210521_ace_mag_1m.txt
:Created: 2021 May 21 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 05 21  0000   59355       0    0     2.2    -3.2    -0.9     4.0   -12.5   304.7
2021 05 21  0001   59355      60    0     1.0    -2.8    -2.5     3.9   -39.7   288.7
2021 05 21  0002   59355     120    0     1.0    -3.5    -1.8     4.1   -26.7   286.0
2021 05 21  0003   59355     180    0     1.1    -3.5    -1.6     4.0   -22.9   287.1
2021 05 21  0004   59355     240    0     1.4    -3.5    -1.5     4.0   -21.1   291.8
2021 05 21  0005   59355     300    0     1.2    -3.5    -1.5     4.0   -22.0   289.4
2021 05 21  0006   59355     360    0     1.3    -3.7    -0.7     4.0   -10.7   289.1
2021 05 21  0007   59355     420    0     1.0    -3.6    -1.3     4.0   -18.9   285.5
2021 05 21  0008   59355     480    0     1.0    -3.6    -1.3     4.0   -18.9   285.9
2021 05 21  0009   59355     540    0     1.1    -3.7    -1.4     4.1   -19.5   286.7
2021 05 21  0010   59355     600    0     0.9    -3.7    -1.2     4.0   -16.8   283.9
2021 05 21  0011   59355     660    0     1.2    -3.6    -1.3     4.0   -18.7   287.8
2021 05 21  0012   59355     720    0     1.3    -3.5    -1.2     4.0   -18.0   290.5
2021 05 21  0013   59355     780    0     1.3    -3.4    -1.6     4.0   -24.1   290.8
2021 05 21  0014   59355     840    0     1.4    -3.3    -1.6     3.9   -23.9   292.8
2021 05 21  0015   59355     900    0     0.4    -2.2    -0.8     2.4   -20.3   278.9
2021 05 21  0016   59355     960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 05 21  0017   59355    1020    0    -1.5    -0.4    -2.8     3.2   -61.5   196.2
2021 05 21  0018   59355    1080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 05 21  0019   59355    1140    0     0.9    -3.3    -0.9     3.6   -15.1   284.8
2021 05 21  0020   59355    1200    0     1.3    -2.9    -1.6     3.6   -25.9   294.1
2021 05 21  0021   59355    1260    0     0.1    -3.5    -1.9     4.0   -28.1   271.6
2021 05 21  0022   59355    1320    0     0.1    -3.7    -1.4     4.0   -19.9   271.5
2021 05 21  0023   59355    1380    0    -0.4    -3.7    -1.7     4.1   -24.3   264.0
2021 05 21  0024   59355    1440    0     0.4    -3.3    -1.9     3.8   -29.6   276.6
2021 05 21  0025   59355    1500    0     1.8    -2.3    -2.1     3.6   -35.3   307.4
2021 05 21  0026   59355    1560    0     2.6    -2.1    -1.6     3.7   -25.2   320.9
2021 05 21  0027   59355    1620    0     2.8    -1.3    -2.0     3.7   -32.8   334.6
2021 05 21  0028   59355    1680    0     2.9    -1.2    -2.1     3.8   -33.6   338.0
2021 05 21  0029   59355    1740    0     2.9    -1.6    -1.7     3.7   -26.9   331.3
2021 05 21  0030   59355    1800    0     2.9    -1.8    -1.5     3.7   -23.8   328.2
2021 05 21  0031   59355    1860    0     2.2    -2.4    -1.2     3.5   -21.0   313.5
2021 05 21  0032   59355    1920    0     2.0    -2.8    -1.0     3.6   -15.6   305.7
2021 05 21  0033   59355    1980    0     1.4    -3.1    -0.9     3.5   -14.6   294.6
2021 05 21  0034   59355    2040    0     1.1    -3.3    -0.7     3.6   -11.8   287.6
2021 05 21  0035   59355    2100    0     1.6    -2.9    -1.2     3.5   -20.3   298.4
2021 05 21  0036   59355    2160    0     1.8    -2.5    -1.6     3.5   -28.0   306.3
2021 05 21  0037   59355    2220    0     1.9    -2.4    -1.6     3.5   -27.9   308.3
2021 05 21  0038   59355    2280    0     2.7    -1.5    -1.6     3.5   -27.2   331.7
2021 05 21  0039   59355    2340    0     3.2    -0.2    -1.5     3.6   -24.3   355.7
2021 05 21  0040   59355    2400    0     3.1    -0.2    -1.6     3.5   -26.9   356.4
2021 05 21  0041   59355    2460    0     2.6    -0.7    -2.4     3.6   -42.1   343.9
2021 05 21  0042   59355    2520    0     0.9    -2.8    -1.8     3.4   -30.9   288.0
2021 05 21  0043   59355    2580    0    -0.4    -3.5    -0.2     3.5    -2.9   263.1
2021 05 21  0044   59355    2640    0    -0.9    -3.4     0.7     3.6    11.7   255.5
2021 05 21  0045   59355    2700    0     0.6    -2.8    -0.8     3.0   -14.6   281.5
2021 05 21  0046   59355    2760    0     1.4    -2.7    -1.4     3.4   -25.4   297.5
2021 05 21  0047   59355    2820    0     1.9    -2.8    -1.1     3.5   -19.0   304.2
2021 05 21  0048   59355    2880    0     2.8    -2.3    -1.0     3.8   -15.4   319.9
2021 05 21  0049   59355    2940    0     2.5    -2.5    -1.3     3.7   -20.2   314.5
2021 05 21  0050   59355    3000    0     2.3    -1.8    -1.6     3.3   -28.9   321.0
2021 05 21  0051   59355    3060    0     2.5    -1.4    -2.0     3.5   -34.3   331.4
2021 05 21  0052   59355    3120    0     2.8    -1.2    -1.6     3.5   -27.2   336.9
2021 05 21  0053   59355    3180    0     2.7    -0.2    -1.5     3.1   -29.2   355.8
2021 05 21  0054   59355    3240    0     2.4     0.7    -1.9     3.1   -36.9    15.6
2021 05 21  0055   59355    3300    0     2.4    -1.3    -2.0     3.4   -35.3   331.8
2021 05 21  0056   59355    3360    0     2.4    -1.6    -1.9     3.4   -32.9   327.2
2021 05 21  0057   59355    3420    0     2.6    -1.3    -1.8     3.4   -31.9   334.2
2021 05 21  0058   59355    3480    0     2.2    -1.6    -2.1     3.4   -37.5   323.8
2021 05 21  0059   59355    3540    0     1.9    -1.9    -2.0     3.3   -36.1   313.8
2021 05 21  0100   59355    3600    0     2.1    -1.8    -2.0     3.4   -36.7   320.0
2021 05 21  0101   59355    3660    0     2.8     0.2    -1.9     3.4   -34.3     3.1
2021 05 21  0102   59355    3720    0     2.9     0.5    -1.7     3.4   -31.0    10.1
2021 05 21  0103   59355    3780    0     2.8     0.9    -1.6     3.3   -28.1    17.6
2021 05 21  0104   59355    3840    0     3.0     0.7    -1.4     3.4   -24.4    13.0
2021 05 21  0105   59355    3900    0     3.2     0.6    -1.1     3.4   -19.5    10.3
2021 05 21  0106   59355    3960    0     3.2     0.3    -0.9     3.3   -15.5     5.7
2021 05 21  0107   59355    4020    0     3.2     0.4    -0.8     3.3   -14.0     6.9
2021 05 21  0108   59355    4080    0     3.2     0.8    -0.7     3.4   -12.2    13.4
2021 05 21  0109   59355    4140    0     3.2     0.7    -0.7     3.4   -12.8    12.7
2021 05 21  0110   59355    4200    0     3.2     0.3    -0.8     3.3   -14.2     5.9
2021 05 21  0111   59355    4260    0     2.9     0.6    -1.0     3.1   -18.8    12.3
2021 05 21  0112   59355    4320    0     2.9     0.4    -1.1     3.1   -20.2     7.4
2021 05 21  0113   59355    4380    0     2.9     1.7    -1.0     3.5   -16.3    31.0
2021 05 21  0114   59355    4440    0     2.9     1.5    -1.2     3.4   -20.2    27.1
2021 05 21  0115   59355    4500    0     2.8     1.7    -1.0     3.4   -17.9    31.6
2021 05 21  0116   59355    4560    0     2.7     2.2    -0.3     3.4    -4.4    39.2
2021 05 21  0117   59355    4620    0     2.7     1.0    -1.6     3.3   -29.0    20.8
2021 05 21  0118   59355    4680    0     1.6    -0.0    -2.4     2.9   -55.8   359.0
2021 05 21  0119   59355    4740    0     2.4     0.6    -1.8     3.1   -36.1    14.3
2021 05 21  0120   59355    4800    0     2.3     1.1    -1.5     3.0   -29.6    24.8
2021 05 21  0121   59355    4860    0     2.3     2.1    -0.8     3.2   -13.8    42.4
2021 05 21  0122   59355    4920    0     2.3     2.6     0.1     3.5     1.7    49.5
2021 05 21  0123   59355    4980    0     2.3     2.3    -0.2     3.2    -4.4    45.1
2021 05 21  0124   59355    5040    0     2.3     2.2    -0.3     3.2    -4.8    44.7
2021 05 21  0125   59355    5100    0     2.2     2.3    -0.2     3.2    -3.4    46.3
2021 05 21  0126   59355    5160    0     2.4     2.2     0.2     3.3     3.7    42.9
2021 05 21  0127   59355    5220    0     2.2     2.6    -0.1     3.4    -1.0    49.9
2021 05 21  0128   59355    5280    0     2.1     2.5     0.0     3.3     0.1    49.8
2021 05 21  0129   59355    5340    0     2.4     2.0    -0.4     3.1    -6.8    39.4
2021 05 21  0130   59355    5400    0     2.4     1.9     0.4     3.0     7.2    38.2
2021 05 21  0131   59355    5460    0     2.3     1.9     0.6     3.1    11.8    40.4
2021 05 21  0132   59355    5520    0     2.2     1.9     0.8     3.0    15.1    41.3
2021 05 21  0133   59355    5580    0     2.6     1.5    -0.3     3.0    -6.4    30.1
2021 05 21  0134   59355    5640    0     1.8     2.1     0.0     2.8     0.7    49.6
2021 05 21  0135   59355    5700    0     2.3     1.6    -1.2     3.1   -23.6    34.8
2021 05 21  0136   59355    5760    0     2.5     1.7     0.2     3.1     2.8    34.4
2021 05 21  0137   59355    5820    0     2.6     1.6    -0.4     3.0    -8.2    31.0
2021 05 21  0138   59355    5880    0     2.7     1.2    -0.9     3.1   -16.6    23.5
2021 05 21  0139   59355    5940    0     2.7     1.1    -1.0     3.1   -19.1    21.4
2021 05 21  0140   59355    6000    0     2.9     1.2    -0.5     3.1    -8.7    22.1
2021 05 21  0141   59355    6060    0     2.9     1.0     0.6     3.1    11.2    19.7
2021 05 21  0142   59355    6120    0     2.9     0.9     0.8     3.2    15.6    16.8
2021 05 21  0143   59355    6180    0     3.1     0.3     0.3     3.2     5.4     5.0
2021 05 21  0144   59355    6240    0     3.2    -0.2    -0.5     3.3    -8.6   355.9
2021 05 21  0145   59355    6300    0     3.2    -0.0    -0.7     3.3   -11.4   359.4
2021 05 21  0146   59355    6360    0     3.2     0.0    -0.7     3.3   -13.0     0.4
2021 05 21  0147   59355    6420    0     3.2     0.4    -0.7     3.3   -11.8     7.2
2021 05 21  0148   59355    6480    0     3.3     0.4    -0.2     3.3    -4.1     6.6
2021 05 21  0149   59355    6540    0     3.3     0.4     0.1     3.4     1.4     7.7
2021 05 21  0150   59355    6600    0     3.2     0.9     0.5     3.4     8.9    14.9
2021 05 21  0151   59355    6660    0     3.3     0.5     0.2     3.3     2.9     8.3
2021 05 21  0152   59355    6720    0     3.4     0.1     0.2     3.4     3.0     1.0
2021 05 21  0153   59355    6780    0     3.4    -0.3    -0.1     3.4    -2.2   355.8
2021 05 21  0154   59355    6840    0     3.2    -0.4    -0.7     3.3   -11.4   352.6
2021 05 21  0155   59355    6900    0     3.3    -0.6    -0.4     3.4    -7.0   350.2
2021 05 21  0156   59355    6960    0     3.2    -1.1    -0.2     3.4    -3.2   341.0
