:Product: 201510_ace_loc_1h.txt
:Issued: 2015 Oct 06 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2015 10 01  0000   57296       0     221.8     16.8    -20.9
2015 10 01  0100   57296    3600     221.8     16.8    -20.9
2015 10 01  0200   57296    7200     221.9     16.9    -20.8
2015 10 01  0300   57296   10800     221.9     16.9    -20.8
2015 10 01  0400   57296   14400     221.9     17.0    -20.8
2015 10 01  0500   57296   18000     221.9     17.0    -20.8
2015 10 01  0600   57296   21600     221.9     17.1    -20.8
2015 10 01  0700   57296   25200     221.9     17.1    -20.8
2015 10 01  0800   57296   28800     221.9     17.2    -20.7
2015 10 01  0900   57296   32400     221.9     17.2    -20.7
2015 10 01  1000   57296   36000     221.9     17.3    -20.7
2015 10 01  1100   57296   39600     221.9     17.3    -20.7
2015 10 01  1200   57296   43200     221.9     17.4    -20.7
2015 10 01  1300   57296   46800     221.9     17.4    -20.6
2015 10 01  1400   57296   50400     222.0     17.5    -20.6
2015 10 01  1500   57296   54000     222.0     17.5    -20.6
2015 10 01  1600   57296   57600     222.0     17.6    -20.6
2015 10 01  1700   57296   61200     222.0     17.6    -20.6
2015 10 01  1800   57296   64800     222.0     17.7    -20.6
2015 10 01  1900   57296   68400     222.0     17.7    -20.5
2015 10 01  2000   57296   72000     222.0     17.8    -20.5
2015 10 01  2100   57296   75600     222.0     17.8    -20.5
2015 10 01  2200   57296   79200     222.0     17.9    -20.5
2015 10 01  2300   57296   82800     222.0     17.9    -20.5
2015 10 02  0000   57297       0     222.1     18.0    -20.5
2015 10 02  0100   57297    3600     222.1     18.0    -20.4
2015 10 02  0200   57297    7200     222.1     18.1    -20.4
2015 10 02  0300   57297   10800     222.1     18.1    -20.4
2015 10 02  0400   57297   14400     222.1     18.2    -20.4
2015 10 02  0500   57297   18000     222.1     18.2    -20.4
2015 10 02  0600   57297   21600     222.1     18.3    -20.3
2015 10 02  0700   57297   25200     222.1     18.3    -20.3
2015 10 02  0800   57297   28800     222.1     18.4    -20.3
2015 10 02  0900   57297   32400     222.1     18.4    -20.3
2015 10 02  1000   57297   36000     222.2     18.5    -20.3
2015 10 02  1100   57297   39600     222.2     18.5    -20.3
2015 10 02  1200   57297   43200     222.2     18.6    -20.2
2015 10 02  1300   57297   46800     222.2     18.6    -20.2
2015 10 02  1400   57297   50400     222.2     18.6    -20.2
2015 10 02  1500   57297   54000     222.2     18.7    -20.2
2015 10 02  1600   57297   57600     222.2     18.7    -20.2
2015 10 02  1700   57297   61200     222.2     18.8    -20.1
2015 10 02  1800   57297   64800     222.2     18.8    -20.1
2015 10 02  1900   57297   68400     222.3     18.9    -20.1
2015 10 02  2000   57297   72000     222.3     18.9    -20.1
2015 10 02  2100   57297   75600     222.3     19.0    -20.1
2015 10 02  2200   57297   79200     222.3     19.0    -20.0
2015 10 02  2300   57297   82800     222.3     19.1    -20.0
2015 10 03  0000   57298       0     222.3     19.1    -20.0
2015 10 03  0100   57298    3600     222.3     19.2    -20.0
2015 10 03  0200   57298    7200     222.3     19.2    -20.0
2015 10 03  0300   57298   10800     222.3     19.3    -19.9
2015 10 03  0400   57298   14400     222.4     19.3    -19.9
2015 10 03  0500   57298   18000     222.4     19.4    -19.9
2015 10 03  0600   57298   21600     222.4     19.4    -19.9
2015 10 03  0700   57298   25200     222.4     19.5    -19.9
2015 10 03  0800   57298   28800     222.4     19.5    -19.8
2015 10 03  0900   57298   32400     222.4     19.6    -19.8
2015 10 03  1000   57298   36000     222.4     19.6    -19.8
2015 10 03  1100   57298   39600     222.4     19.7    -19.8
2015 10 03  1200   57298   43200     222.5     19.7    -19.8
2015 10 03  1300   57298   46800     222.5     19.8    -19.8
2015 10 03  1400   57298   50400     222.5     19.8    -19.7
2015 10 03  1500   57298   54000     222.5     19.9    -19.7
2015 10 03  1600   57298   57600     222.5     19.9    -19.7
2015 10 03  1700   57298   61200     222.5     20.0    -19.7
2015 10 03  1800   57298   64800     222.5     20.0    -19.6
2015 10 03  1900   57298   68400     222.5     20.1    -19.6
2015 10 03  2000   57298   72000     222.5     20.1    -19.6
2015 10 03  2100   57298   75600     222.6     20.2    -19.6
2015 10 03  2200   57298   79200     222.6     20.2    -19.6
2015 10 03  2300   57298   82800     222.6     20.3    -19.5
2015 10 04  0000   57299       0     222.6     20.3    -19.5
2015 10 04  0100   57299    3600     222.6     20.4    -19.5
2015 10 04  0200   57299    7200     222.6     20.4    -19.5
2015 10 04  0300   57299   10800     222.6     20.5    -19.5
2015 10 04  0400   57299   14400     222.6     20.5    -19.4
2015 10 04  0500   57299   18000     222.7     20.6    -19.4
2015 10 04  0600   57299   21600     222.7     20.6    -19.4
2015 10 04  0700   57299   25200     222.7     20.7    -19.4
2015 10 04  0800   57299   28800     222.7     20.7    -19.4
2015 10 04  0900   57299   32400     222.7     20.8    -19.3
2015 10 04  1000   57299   36000     222.7     20.8    -19.3
2015 10 04  1100   57299   39600     222.7     20.9    -19.3
2015 10 04  1200   57299   43200     222.7     20.9    -19.3
2015 10 04  1300   57299   46800     222.8     21.0    -19.3
2015 10 04  1400   57299   50400     222.8     21.0    -19.2
2015 10 04  1500   57299   54000     222.8     21.1    -19.2
2015 10 04  1600   57299   57600     222.8     21.1    -19.2
2015 10 04  1700   57299   61200     222.8     21.2    -19.2
2015 10 04  1800   57299   64800     222.8     21.2    -19.1
2015 10 04  1900   57299   68400     222.8     21.2    -19.1
2015 10 04  2000   57299   72000     222.8     21.3    -19.1
2015 10 04  2100   57299   75600     222.9     21.3    -19.1
2015 10 04  2200   57299   79200     222.9     21.4    -19.1
2015 10 04  2300   57299   82800     222.9     21.4    -19.0
2015 10 05  0000   57300       0     222.9     21.5    -19.0
2015 10 05  0100   57300    3600     222.9     21.5    -19.0
2015 10 05  0200   57300    7200     222.9     21.6    -19.0
2015 10 05  0300   57300   10800     222.9     21.6    -19.0
2015 10 05  0400   57300   14400     223.0     21.7    -18.9
2015 10 05  0500   57300   18000     223.0     21.7    -18.9
2015 10 05  0600   57300   21600     223.0     21.8    -18.9
2015 10 05  0700   57300   25200     223.0     21.8    -18.9
2015 10 05  0800   57300   28800     223.0     21.9    -18.8
