:Product: 202002_ace_mag_1h.txt
:Issued: 2020 Feb 02 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2020 02 01  0000   58880       0    0     3.5    -0.3     0.5     3.6     8.4   354.4
2020 02 01  0100   58880    3600    0     2.9     0.0     0.3     2.9     6.7     0.2
2020 02 01  0200   58880    7200    0     3.1     0.1     0.5     3.2     8.3     1.1
2020 02 01  0300   58880   10800    0     3.1    -0.2     0.0     3.1     0.8   356.3
2020 02 01  0400   58880   14400    0     3.3    -0.2     0.0     3.3     0.2   357.4
2020 02 01  0500   58880   18000    0     3.4     0.7     0.7     3.5    11.0    11.6
2020 02 01  0600   58880   21600    0     3.6     0.2     1.4     3.9    21.6     2.8
2020 02 01  0700   58880   25200    0     1.9    -0.5     0.1     2.0     1.6   345.7
2020 02 01  0800   58880   28800    0    -0.7    -0.2    -0.0     0.7    -2.0   194.9
2020 02 01  0900   58880   32400    0    -2.4     0.0     0.3     2.4     6.7   179.5
2020 02 01  1000   58880   36000    0    -2.1    -2.4     0.6     3.3    10.3   228.8
2020 02 01  1100   58880   39600    0    -2.4    -2.8     0.0     3.7     0.7   229.4
2020 02 01  1200   58880   43200    0    -3.5    -2.5    -2.4     4.9   -29.2   215.9
2020 02 01  1300   58880   46800    0    -2.1    -2.5    -1.1     3.4   -18.7   230.0
2020 02 01  1400   58880   50400    0    -1.8     2.0    -1.2     2.9   -23.8   131.9
2020 02 01  1500   58880   54000    0    -3.3    -1.2    -1.9     4.0   -28.0   199.7
2020 02 01  1600   58880   57600    0    -4.0    -3.3    -2.2     5.6   -23.5   219.4
2020 02 01  1700   58880   61200    0     0.4    -3.8     1.2     3.9    17.0   276.1
2020 02 01  1800   58880   64800    0     2.1    -1.9     1.4     3.2    26.5   318.7
2020 02 01  1900   58880   68400    0     2.4    -1.3    -2.4     3.6   -41.3   330.3
2020 02 01  2000   58880   72000    0     2.3    -4.2    -2.4     5.4   -27.1   298.5
2020 02 01  2100   58880   75600    0    -0.1    -4.8    -0.9     4.9   -10.7   269.4
2020 02 01  2200   58880   79200    0    -0.9    -3.2    -1.6     3.7   -25.5   254.5
2020 02 01  2300   58880   82800    0    -2.5    -3.3    -0.4     4.2    -4.8   232.7
2020 02 02  0000   58881       0    0    -3.0    -2.4    -0.0     3.9    -0.5   218.5
2020 02 02  0100   58881    3600    0    -3.6    -1.2    -0.7     3.9   -10.4   197.9
2020 02 02  0200   58881    7200    0    -3.8    -1.5    -0.7     4.2    -9.7   201.6
2020 02 02  0300   58881   10800    0    -4.6    -1.2    -1.4     5.0   -16.8   194.9
2020 02 02  0400   58881   14400    0    -5.0    -1.3    -1.6     5.4   -17.0   194.6
2020 02 02  0500   58881   18000    0     0.5    -1.8     1.2     2.2    32.2   286.0
2020 02 02  0600   58881   21600    0     3.0     0.8     0.9     3.2    16.1    14.5
2020 02 02  0700   58881   25200    0     1.3    -0.3     1.0     1.7    38.3   348.7
2020 02 02  0800   58881   28800    0    -3.0    -2.0     1.7     4.0    25.2   213.8
