:Product: 201408_ace_mag_1h.txt
:Issued: 2014 Aug 08 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2014 08 01  0000   56870       0    0    -2.5     5.4    -1.1     6.1   -10.7   115.2
2014 08 01  0100   56870    3600    0    -3.0     6.5    -0.1     7.2    -0.6   115.0
2014 08 01  0200   56870    7200    0    -2.6     5.9     2.7     7.0    23.1   113.6
2014 08 01  0300   56870   10800    0    -4.1     6.0     4.6     8.5    32.4   124.5
2014 08 01  0400   56870   14400    0    -0.2    -1.2     8.6     8.6    81.9   258.8
2014 08 01  0500   56870   18000    0    -1.7     1.5     7.1     7.5    72.4   137.9
2014 08 01  0600   56870   21600    0    -1.6     6.5     3.5     7.6    27.7   103.7
2014 08 01  0700   56870   25200    0    -4.2     6.4    -1.2     7.7    -8.7   123.2
2014 08 01  0800   56870   28800    0    -4.1     6.4    -4.8     9.0   -32.0   122.9
2014 08 01  0900   56870   32400    0    -4.0     5.5    -6.6     9.4   -44.2   126.1
2014 08 01  1000   56870   36000    0    -1.3     6.0     2.7     6.6    23.6   102.1
2014 08 01  1100   56870   39600    0     2.6     0.6     9.7    10.1    74.9    12.7
2014 08 01  1200   56870   43200    0     1.8     5.6     8.0     9.9    53.3    71.9
2014 08 01  1300   56870   46800    0    -0.2     7.2     6.0     9.4    39.8    91.3
2014 08 01  1400   56870   50400    0    -3.4    10.1     0.7    10.7     3.8   108.5
2014 08 01  1500   56870   54000    0    -3.7     9.5    -0.1    10.2    -0.5   111.6
2014 08 01  1600   56870   57600    0    -4.5     8.1    -3.0     9.7   -17.8   119.2
2014 08 01  1700   56870   61200    0    -5.1     4.9    -5.4     8.8   -37.3   136.3
2014 08 01  1800   56870   64800    0    -6.4     3.5    -4.6     8.7   -32.2   151.3
2014 08 01  1900   56870   68400    0    -5.1     7.4     0.3     9.0     1.6   124.8
2014 08 01  2000   56870   72000    0    -4.6     5.1    -4.2     8.0   -31.5   132.2
2014 08 01  2100   56870   75600    0    -3.4     7.0    -2.2     8.1   -15.6   116.1
2014 08 01  2200   56870   79200    0    -5.8     4.2    -2.7     7.6   -21.1   144.3
2014 08 01  2300   56870   82800    0    -4.5     4.8    -1.5     6.8   -12.6   133.0
2014 08 02  0000   56871       0    0    -5.1     5.3     0.5     7.4     4.2   134.0
2014 08 02  0100   56871    3600    0    -6.4     3.8     2.0     7.7    15.0   149.3
2014 08 02  0200   56871    7200    0    -5.7     5.6    -3.0     8.5   -20.7   135.4
2014 08 02  0300   56871   10800    0    -6.1     5.4    -2.7     8.6   -18.5   138.9
2014 08 02  0400   56871   14400    0    -5.2     4.3    -4.3     8.0   -32.2   140.5
2014 08 02  0500   56871   18000    0    -5.9     4.3    -1.9     7.5   -14.4   143.5
2014 08 02  0600   56871   21600    0    -4.3     5.2     0.9     6.8     7.9   129.6
2014 08 02  0700   56871   25200    0    -3.5     5.7    -0.4     6.7    -3.3   121.6
2014 08 02  0800   56871   28800    0    -3.1     2.7    -5.7     7.0   -53.9   139.2
2014 08 02  0900   56871   32400    0    -3.5     4.9    -1.8     6.3   -16.7   125.3
2014 08 02  1000   56871   36000    0    -4.3     5.7    -0.8     7.2    -6.1   127.4
2014 08 02  1100   56871   39600    0    -4.2     5.3    -3.0     7.4   -24.1   128.4
2014 08 02  1200   56871   43200    0    -3.3     3.5    -3.8     6.2   -38.1   133.5
2014 08 02  1300   56871   46800    0    -0.8     6.4    -3.3     7.2   -27.3    97.3
2014 08 02  1400   56871   50400    0    -4.1     5.7    -4.5     8.3   -32.9   126.0
2014 08 02  1500   56871   54000    0    -2.7     3.2    -5.6     7.0   -52.7   130.5
2014 08 02  1600   56871   57600    0    -4.1     4.3     1.1     6.1    10.6   133.8
2014 08 02  1700   56871   61200    0    -3.7     4.5     1.1     5.9    10.2   129.9
2014 08 02  1800   56871   64800    0    -4.8     3.8     0.2     6.1     1.8   141.3
2014 08 02  1900   56871   68400    0    -5.2     3.4     2.5     6.7    22.2   147.1
2014 08 02  2000   56871   72000    0    -2.1     4.6     0.2     5.1     1.9   114.6
2014 08 02  2100   56871   75600    0    -1.8     3.0     4.3     5.5    50.6   120.7
2014 08 02  2200   56871   79200    0    -1.6     4.0     2.7     5.1    32.5   111.7
2014 08 02  2300   56871   82800    0    -1.8     3.1     3.3     4.9    43.0   120.3
2014 08 03  0000   56872       0    0    -2.7     4.3     1.0     5.2    11.5   122.6
2014 08 03  0100   56872    3600    0    -1.3     5.6    -1.3     5.9   -12.9   102.9
2014 08 03  0200   56872    7200    0    -0.8     4.7    -2.7     5.4   -29.3    99.5
2014 08 03  0300   56872   10800    0    -3.7     1.2     3.7     5.4    43.6   161.9
2014 08 03  0400   56872   14400    0    -3.3    -1.6     3.7     5.3    44.8   206.2
2014 08 03  0500   56872   18000    0    -1.3     2.3     3.4     4.3    51.6   118.5
2014 08 03  0600   56872   21600    0    -1.7     0.9     4.3     4.7    65.6   152.8
2014 08 03  0700   56872   25200    0    -2.9     3.7     0.1     4.7     1.0   127.6
2014 08 03  0800   56872   28800    0    -1.5     4.7    -0.3     4.9    -3.4   107.6
2014 08 03  0900   56872   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2014 08 03  1000   56872   36000    0    -2.0     3.7     2.1     4.7    26.7   118.8
2014 08 03  1100   56872   39600    0    -2.2    -0.0     4.9     5.3    65.7   180.8
2014 08 03  1200   56872   43200    0    -2.6     0.2     4.4     5.1    59.0   176.0
2014 08 03  1300   56872   46800    0    -1.3    -2.0     3.8     4.5    58.1   236.3
2014 08 03  1400   56872   50400    0    -1.5     0.5     5.3     5.5    73.2   163.0
2014 08 03  1500   56872   54000    0    -3.0     5.0    -0.8     5.8    -8.2   120.7
2014 08 03  1600   56872   57600    0    -3.5     3.1    -4.6     6.6   -44.8   139.0
2014 08 03  1700   56872   61200    0    -3.2     3.8    -3.8     6.3   -37.5   130.0
2014 08 03  1800   56872   64800    0    -3.2     3.1    -4.0     6.0   -42.0   136.6
2014 08 03  1900   56872   68400    0    -3.3     1.9    -4.6     5.9   -50.2   149.3
2014 08 03  2000   56872   72000    0    -3.5     0.5    -4.2     5.5   -50.1   172.3
2014 08 03  2100   56872   75600    0    -3.8     4.5    -0.9     6.0    -8.8   129.8
2014 08 03  2200   56872   79200    0    -2.1     1.4    -0.1     2.5    -1.7   146.5
2014 08 03  2300   56872   82800    0    -3.2    -2.3     0.8     4.0    11.2   215.9
2014 08 04  0000   56873       0    0    -4.6     2.5    -0.5     5.3    -5.8   151.9
2014 08 04  0100   56873    3600    0    -5.3     3.4    -2.3     6.7   -19.7   147.5
2014 08 04  0200   56873    7200    0    -4.4     4.2    -2.3     6.5   -20.7   136.1
2014 08 04  0300   56873   10800    0    -4.9     0.2    -3.9     6.3   -38.4   177.5
2014 08 04  0400   56873   14400    0    -4.5     3.3    -1.9     5.9   -18.8   143.4
2014 08 04  0500   56873   18000    0    -4.4     4.3     0.4     6.1     3.6   135.8
2014 08 04  0600   56873   21600    0    -6.0     1.0    -0.9     6.1    -8.2   170.8
2014 08 04  0700   56873   25200    0    -5.6     2.6    -4.8     7.8   -38.1   155.1
2014 08 04  0800   56873   28800    0    -4.9     2.1    -4.9     7.2   -42.5   156.4
2014 08 04  0900   56873   32400    0    -4.1     4.9    -3.2     7.1   -26.5   130.3
2014 08 04  1000   56873   36000    0    -4.9     4.7    -3.2     7.5   -24.9   136.1
2014 08 04  1100   56873   39600    0    -4.9     2.9    -1.2     5.8   -11.5   149.2
2014 08 04  1200   56873   43200    0    -6.8     1.7    -0.7     7.1    -5.4   166.1
2014 08 04  1300   56873   46800    0    -6.9     1.1     0.6     7.0     4.8   171.1
2014 08 04  1400   56873   50400    0    -5.4     0.3     4.7     7.2    40.5   177.1
2014 08 04  1500   56873   54000    0    -2.8     2.4     0.1     3.7     1.9   138.7
2014 08 04  1600   56873   57600    0    -3.4     6.4    -0.2     7.2    -1.9   117.7
2014 08 04  1700   56873   61200    0    -4.4     6.0     1.5     7.5    11.1   126.1
2014 08 04  1800   56873   64800    0    -4.5    -1.2    -5.5     7.2   -49.9   194.4
2014 08 04  1900   56873   68400    0    -4.2     6.6    -1.7     8.0   -12.1   122.1
2014 08 04  2000   56873   72000    0    -2.4     6.6    -3.2     7.7   -24.7   109.8
2014 08 04  2100   56873   75600    0    -3.9     5.5    -2.2     7.1   -18.3   125.2
2014 08 04  2200   56873   79200    0    -4.6     2.1     0.2     5.0     2.6   155.8
2014 08 04  2300   56873   82800    0    -4.3     2.4    -2.1     5.4   -23.3   150.3
2014 08 05  0000   56874       0    0    -5.8     2.3     1.3     6.4    11.7   158.6
2014 08 05  0100   56874    3600    0    -3.6     0.5     4.3     5.6    49.9   172.0
2014 08 05  0200   56874    7200    0    -4.9     2.9     2.4     6.2    23.3   149.4
2014 08 05  0300   56874   10800    0    -4.1     4.1    -2.1     6.1   -20.2   134.9
2014 08 05  0400   56874   14400    0    -3.0     4.7    -3.2     6.4   -29.6   122.7
2014 08 05  0500   56874   18000    0    -2.6     4.0    -0.2     4.8    -2.2   123.0
2014 08 05  0600   56874   21600    0    -2.1     3.0     6.5     7.5    60.5   125.4
2014 08 05  0700   56874   25200    0    -1.3     6.6     3.9     7.8    29.9   100.9
2014 08 05  0800   56874   28800    0    -3.0     5.1     2.9     6.6    25.8   120.2
2014 08 05  0900   56874   32400    0    -3.3     5.9    -2.2     7.1   -18.0   119.3
2014 08 05  1000   56874   36000    0    -2.2     4.1    -4.7     6.7   -45.3   118.2
2014 08 05  1100   56874   39600    0    -3.0     3.9    -4.1     6.4   -39.8   127.3
2014 08 05  1200   56874   43200    0    -3.2     4.2    -2.7     5.9   -26.8   127.0
2014 08 05  1300   56874   46800    0    -3.9     2.6    -2.1     5.2   -24.0   146.1
2014 08 05  1400   56874   50400    2    -3.9     3.4    -0.2     5.2    -2.0   138.3
2014 08 05  1500   56874   54000    2    -4.8     2.7     1.2     5.7    11.8   150.4
2014 08 05  1600   56874   57600    2    -3.0     1.5    -1.6     3.7   -25.1   153.4
2014 08 05  1700   56874   61200    2    -1.4     1.8    -3.1     3.9   -52.9   128.1
2014 08 05  1800   56874   64800    2    -3.1     1.6    -2.3     4.2   -33.3   152.0
2014 08 05  1900   56874   68400    0    -2.4    -0.2    -0.5     2.5   -11.6   183.7
2014 08 05  2000   56874   72000    0    -3.5    -1.8     0.8     4.0    11.4   207.1
2014 08 05  2100   56874   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2014 08 05  2200   56874   79200    0    -3.4    -2.7     1.2     4.6    15.8   218.4
2014 08 05  2300   56874   82800    0    -3.9    -0.5     0.2     4.0     2.8   187.7
2014 08 06  0000   56875       0    0    -2.7     1.9    -0.6     3.3   -10.5   145.3
2014 08 06  0100   56875    3600    0    -2.6     4.2    -1.1     5.1   -12.2   121.6
2014 08 06  0200   56875    7200    0    -0.9     3.2    -3.2     4.7   -43.9   106.4
2014 08 06  0300   56875   10800    0     0.0     2.8    -3.5     4.4   -50.9    89.4
2014 08 06  0400   56875   14400    0    -1.9     4.1    -2.4     5.1   -28.1   115.3
2014 08 06  0500   56875   18000    0    -1.7     4.3    -0.9     4.7   -11.1   110.8
2014 08 06  0600   56875   21600    0    -1.9     3.6     1.0     4.2    14.4   118.1
2014 08 06  0700   56875   25200    0    -0.9     3.6    -0.3     3.7    -3.9   104.3
2014 08 06  0800   56875   28800    0     1.1     2.9    -0.2     3.1    -4.5    69.1
2014 08 06  0900   56875   32400    0    -0.1     1.4    -1.6     2.1   -49.1    92.1
2014 08 06  1000   56875   36000    0     0.6     1.7    -2.5     3.1   -53.4    70.0
2014 08 06  1100   56875   39600    0    -0.0     1.3    -1.5     2.0   -49.8    90.9
2014 08 06  1200   56875   43200    0    -2.3     1.1    -0.3     2.5    -6.2   154.9
2014 08 06  1300   56875   46800    0    -1.8     0.4    -0.5     1.9   -15.6   166.7
2014 08 06  1400   56875   50400    0    -0.5     0.0    -2.1     2.1   -76.3   175.8
2014 08 06  1500   56875   54000    0    -0.4     1.2    -1.5     2.0   -50.3   110.7
2014 08 06  1600   56875   57600    0    -0.5     1.5    -1.1     1.9   -34.9   109.7
2014 08 06  1700   56875   61200    0     0.2     1.2    -1.7     2.1   -54.4    78.8
2014 08 06  1800   56875   64800    0     0.3     0.2    -1.3     1.4   -73.1    31.4
2014 08 06  1900   56875   68400    0    -0.1     2.2    -1.0     2.4   -25.7    93.5
2014 08 06  2000   56875   72000    0     1.4     1.5     0.3     2.1     7.7    47.0
2014 08 06  2100   56875   75600    0     1.9     1.1    -0.3     2.2    -8.2    30.6
2014 08 06  2200   56875   79200    0     1.4     1.9     0.5     2.4    11.1    55.1
2014 08 06  2300   56875   82800    0     1.3     2.6     1.5     3.3    28.1    64.1
2014 08 07  0000   56876       0    0     1.0     2.7     2.0     3.5    34.4    69.0
2014 08 07  0100   56876    3600    0     0.9     2.5     0.2     2.7     4.9    69.9
2014 08 07  0200   56876    7200    0     0.1     2.5    -0.6     2.6   -13.9    87.8
2014 08 07  0300   56876   10800    0     0.6     1.9    -1.1     2.3   -29.6    72.9
2014 08 07  0400   56876   14400    0    -0.5     1.8    -1.2     2.2   -32.2   105.3
2014 08 07  0500   56876   18000    0    -1.6     1.1    -1.7     2.6   -41.5   145.8
2014 08 07  0600   56876   21600    0    -2.2     0.1    -1.5     2.6   -35.1   176.7
2014 08 07  0700   56876   25200    0    -0.4     0.5    -0.5     0.8   -38.6   130.9
2014 08 07  0800   56876   28800    0    -3.6     0.8     0.1     3.7     2.0   167.3
2014 08 07  0900   56876   32400    0    -0.5     3.0    -1.5     3.4   -26.9    99.7
2014 08 07  1000   56876   36000    0    -0.5     1.6    -2.8     3.2   -59.7   106.2
2014 08 07  1100   56876   39600    0    -0.6     2.4    -1.1     2.7   -24.3   104.1
2014 08 07  1200   56876   43200    0     0.0     3.0     0.1     3.0     2.4    89.9
2014 08 07  1300   56876   46800    0     2.3     2.2     0.3     3.2     5.5    42.6
2014 08 07  1400   56876   50400    0     1.8     2.6    -1.0     3.3   -16.8    54.6
2014 08 07  1500   56876   54000    0     1.1     3.1    -1.3     3.6   -21.3    70.1
2014 08 07  1600   56876   57600    0    -0.7     3.3    -1.8     3.8   -28.1   101.3
2014 08 07  1700   56876   61200    0    -0.7     3.0    -2.1     3.7   -33.4   103.2
2014 08 07  1800   56876   64800    0     0.0     4.5    -1.3     4.7   -15.7    89.7
2014 08 07  1900   56876   68400    0     2.1     4.0     2.4     5.1    28.1    62.1
2014 08 07  2000   56876   72000    0     1.3     4.5     0.7     4.7     8.3    73.5
2014 08 07  2100   56876   75600    0    -0.4     5.1    -1.1     5.2   -12.5    94.3
2014 08 07  2200   56876   79200    0    -2.8     2.6    -3.9     5.5   -45.8   137.0
2014 08 07  2300   56876   82800    0    -3.0     1.0    -4.5     5.5   -55.6   161.4
2014 08 08  0000   56877       0    0    -2.6     2.8    -3.3     5.0   -40.8   132.7
2014 08 08  0100   56877    3600    0    -2.3     1.7    -3.7     4.7   -51.7   143.5
2014 08 08  0200   56877    7200    0    -0.3     1.4     1.2     1.9    40.0   102.6
2014 08 08  0300   56877   10800    0    -4.1    -0.5    -4.1     5.8   -44.5   186.6
2014 08 08  0400   56877   14400    0    -4.1    -0.9    -3.9     5.7   -43.2   192.2
2014 08 08  0500   56877   18000    0    -4.7    -1.4    -3.1     5.7   -32.3   197.0
2014 08 08  0600   56877   21600    0    -4.6    -2.5    -1.5     5.5   -15.7   208.9
2014 08 08  0700   56877   25200    0     0.1     0.5     0.8     0.9    55.0    79.4
