:Product: 202203_ace_sis_1h.txt
:Issued: 2022 Mar 13 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2022 03 01  0000   59639       0      9   -1.00e+05    9   -1.00e+05
2022 03 01  0100   59639    3600      9   -1.00e+05    9   -1.00e+05
2022 03 01  0200   59639    7200      0    2.28e+00    0    1.60e+00
2022 03 01  0300   59639   10800      0    2.28e+00    0    1.60e+00
2022 03 01  0400   59639   14400      0    2.24e+00    0    1.58e+00
2022 03 01  0500   59639   18000      9   -1.00e+05    9   -1.00e+05
2022 03 01  0600   59639   21600      9   -1.00e+05    9   -1.00e+05
2022 03 01  0700   59639   25200      9   -1.00e+05    9   -1.00e+05
2022 03 01  0800   59639   28800      0    2.29e+00    0    1.60e+00
2022 03 01  0900   59639   32400      0    2.29e+00    0    1.59e+00
2022 03 01  1000   59639   36000      0    2.28e+00    0    1.60e+00
2022 03 01  1100   59639   39600      0    2.27e+00    0    1.59e+00
2022 03 01  1200   59639   43200      0    2.28e+00    0    1.60e+00
2022 03 01  1300   59639   46800      0    2.30e+00    0    1.61e+00
2022 03 01  1400   59639   50400      0    2.28e+00    0    1.60e+00
2022 03 01  1500   59639   54000      0    2.26e+00    0    1.58e+00
2022 03 01  1600   59639   57600      0    2.31e+00    0    1.63e+00
2022 03 01  1700   59639   61200      0    2.29e+00    0    1.61e+00
2022 03 01  1800   59639   64800      0    2.30e+00    0    1.61e+00
2022 03 01  1900   59639   68400      0    2.30e+00    0    1.62e+00
2022 03 01  2000   59639   72000      0    2.27e+00    0    1.59e+00
2022 03 01  2100   59639   75600      0    2.29e+00    0    1.61e+00
2022 03 01  2200   59639   79200      0    2.31e+00    0    1.62e+00
2022 03 01  2300   59639   82800      9   -1.00e+05    9   -1.00e+05
2022 03 02  0000   59640       0      9   -1.00e+05    9   -1.00e+05
2022 03 02  0100   59640    3600      9   -1.00e+05    9   -1.00e+05
2022 03 02  0200   59640    7200      9   -1.00e+05    9   -1.00e+05
2022 03 02  0300   59640   10800      9   -1.00e+05    9   -1.00e+05
2022 03 02  0400   59640   14400      9   -1.00e+05    9   -1.00e+05
2022 03 02  0500   59640   18000      9   -1.00e+05    9   -1.00e+05
2022 03 02  0600   59640   21600      9   -1.00e+05    9   -1.00e+05
2022 03 02  0700   59640   25200      0    2.27e+00    0    1.59e+00
2022 03 02  0800   59640   28800      0    2.27e+00    0    1.60e+00
2022 03 02  0900   59640   32400      0    2.30e+00    0    1.61e+00
2022 03 02  1000   59640   36000      0    2.27e+00    0    1.59e+00
2022 03 02  1100   59640   39600      0    2.29e+00    0    1.61e+00
2022 03 02  1200   59640   43200      0    2.28e+00    0    1.60e+00
2022 03 02  1300   59640   46800      0    2.26e+00    0    1.59e+00
2022 03 02  1400   59640   50400      0    2.28e+00    0    1.60e+00
2022 03 02  1500   59640   54000      0    2.29e+00    0    1.60e+00
2022 03 02  1600   59640   57600      0    2.31e+00    0    1.62e+00
2022 03 02  1700   59640   61200      0    2.28e+00    0    1.60e+00
2022 03 02  1800   59640   64800      0    2.28e+00    0    1.61e+00
2022 03 02  1900   59640   68400      0    2.30e+00    0    1.61e+00
2022 03 02  2000   59640   72000      0    2.31e+00    0    1.62e+00
2022 03 02  2100   59640   75600      0    2.30e+00    0    1.61e+00
2022 03 02  2200   59640   79200      9   -1.00e+05    9   -1.00e+05
2022 03 02  2300   59640   82800      9   -1.00e+05    9   -1.00e+05
2022 03 03  0000   59641       0      9   -1.00e+05    9   -1.00e+05
2022 03 03  0100   59641    3600      9   -1.00e+05    9   -1.00e+05
2022 03 03  0200   59641    7200      9   -1.00e+05    9   -1.00e+05
2022 03 03  0300   59641   10800      9   -1.00e+05    9   -1.00e+05
2022 03 03  0400   59641   14400      9   -1.00e+05    9   -1.00e+05
2022 03 03  0500   59641   18000      9   -1.00e+05    9   -1.00e+05
2022 03 03  0600   59641   21600      9   -1.00e+05    9   -1.00e+05
2022 03 03  0700   59641   25200      0    2.31e+00    0    1.62e+00
2022 03 03  0800   59641   28800      0    2.29e+00    0    1.61e+00
2022 03 03  0900   59641   32400      0    2.31e+00    0    1.62e+00
2022 03 03  1000   59641   36000      0    2.32e+00    0    1.63e+00
2022 03 03  1100   59641   39600      0    2.31e+00    0    1.62e+00
2022 03 03  1200   59641   43200      0    2.29e+00    0    1.61e+00
2022 03 03  1300   59641   46800      0    2.29e+00    0    1.61e+00
2022 03 03  1400   59641   50400      0    2.29e+00    0    1.60e+00
2022 03 03  1500   59641   54000      0    2.28e+00    0    1.60e+00
2022 03 03  1600   59641   57600      0    2.24e+00    0    1.56e+00
