:Product: 202407_ace_sis_1h.txt
:Issued: 2024 Jul 02 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2024 07 01  0000   60492       0      0    1.72e+00    0    1.23e+00
2024 07 01  0100   60492    3600      0    1.87e+00    0    1.34e+00
2024 07 01  0200   60492    7200      0    1.73e+00    0    1.24e+00
2024 07 01  0300   60492   10800      9   -1.00e+05    9   -1.00e+05
2024 07 01  0400   60492   14400      0    1.70e+00    0    1.22e+00
2024 07 01  0500   60492   18000      0    1.80e+00    0    1.29e+00
2024 07 01  0600   60492   21600      0    1.72e+00    0    1.23e+00
2024 07 01  0700   60492   25200      0    1.72e+00    0    1.21e+00
2024 07 01  0800   60492   28800      0    1.65e+00    0    1.17e+00
2024 07 01  0900   60492   32400      9   -1.00e+05    9   -1.00e+05
2024 07 01  1000   60492   36000      0    1.71e+00    0    1.23e+00
2024 07 01  1100   60492   39600      0    1.72e+00    0    1.24e+00
2024 07 01  1200   60492   43200      0    1.69e+00    0    1.21e+00
2024 07 01  1300   60492   46800      0    1.71e+00    0    1.24e+00
2024 07 01  1400   60492   50400      0    1.71e+00    0    1.23e+00
2024 07 01  1500   60492   54000      9   -1.00e+05    9   -1.00e+05
2024 07 01  1600   60492   57600      0    1.73e+00    0    1.25e+00
2024 07 01  1700   60492   61200      0    1.73e+00    0    1.24e+00
2024 07 01  1800   60492   64800      0    1.73e+00    0    1.25e+00
2024 07 01  1900   60492   68400      0    1.70e+00    0    1.22e+00
2024 07 01  2000   60492   72000      0    1.72e+00    0    1.24e+00
2024 07 01  2100   60492   75600      9   -1.00e+05    9   -1.00e+05
2024 07 01  2200   60492   79200      0    1.71e+00    0    1.24e+00
2024 07 01  2300   60492   82800      0    1.71e+00    0    1.23e+00
2024 07 02  0000   60493       0      0    1.73e+00    0    1.24e+00
2024 07 02  0100   60493    3600      0    1.70e+00    0    1.22e+00
2024 07 02  0200   60493    7200      0    1.72e+00    0    1.24e+00
2024 07 02  0300   60493   10800      9   -1.00e+05    9   -1.00e+05
2024 07 02  0400   60493   14400      0    1.73e+00    0    1.25e+00
2024 07 02  0500   60493   18000      0    1.72e+00    0    1.24e+00
2024 07 02  0600   60493   21600      0    1.69e+00    0    1.22e+00
2024 07 02  0700   60493   25200      0    1.74e+00    0    1.25e+00
