:Product: 202108_ace_loc_1h.txt
:Issued: 2021 Aug 18 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2021 08 01  0000   59427       0     233.5     38.8    -13.2
2021 08 01  0100   59427    3600     233.5     38.8    -13.2
2021 08 01  0200   59427    7200     233.5     38.8    -13.2
2021 08 01  0300   59427   10800     233.6     38.8    -13.2
2021 08 01  0400   59427   14400     233.6     38.8    -13.3
2021 08 01  0500   59427   18000     233.6     38.9    -13.3
2021 08 01  0600   59427   21600     233.6     38.9    -13.3
2021 08 01  0700   59427   25200     233.7     38.9    -13.4
2021 08 01  0800   59427   28800     233.7     38.9    -13.4
2021 08 01  0900   59427   32400     233.7     38.9    -13.4
2021 08 01  1000   59427   36000     233.7     38.9    -13.4
2021 08 01  1100   59427   39600     233.7     38.9    -13.5
2021 08 01  1200   59427   43200     233.8     38.9    -13.5
2021 08 01  1300   59427   46800     233.8     38.9    -13.5
2021 08 01  1400   59427   50400     233.8     39.0    -13.6
2021 08 01  1500   59427   54000     233.8     39.0    -13.6
2021 08 01  1600   59427   57600     233.8     39.0    -13.6
2021 08 01  1700   59427   61200     233.9     39.0    -13.6
2021 08 01  1800   59427   64800     233.9     39.0    -13.7
2021 08 01  1900   59427   68400     233.9     39.0    -13.7
2021 08 01  2000   59427   72000     233.9     39.0    -13.7
2021 08 01  2100   59427   75600     234.0     39.0    -13.8
2021 08 01  2200   59427   79200     234.0     39.0    -13.8
2021 08 01  2300   59427   82800     234.0     39.1    -13.8
2021 08 02  0000   59428       0     234.0     39.1    -13.8
2021 08 02  0100   59428    3600     234.0     39.1    -13.9
2021 08 02  0200   59428    7200     234.1     39.1    -13.9
2021 08 02  0300   59428   10800     234.1     39.1    -13.9
2021 08 02  0400   59428   14400     234.1     39.1    -14.0
2021 08 02  0500   59428   18000     234.1     39.1    -14.0
2021 08 02  0600   59428   21600     234.1     39.1    -14.0
2021 08 02  0700   59428   25200     234.2     39.1    -14.0
2021 08 02  0800   59428   28800     234.2     39.1    -14.1
2021 08 02  0900   59428   32400     234.2     39.2    -14.1
2021 08 02  1000   59428   36000     234.2     39.2    -14.1
2021 08 02  1100   59428   39600     234.2     39.2    -14.2
2021 08 02  1200   59428   43200     234.3     39.2    -14.2
2021 08 02  1300   59428   46800     234.3     39.2    -14.2
2021 08 02  1400   59428   50400     234.3     39.2    -14.2
2021 08 02  1500   59428   54000     234.3     39.2    -14.3
2021 08 02  1600   59428   57600     234.4     39.2    -14.3
2021 08 02  1700   59428   61200     234.4     39.2    -14.3
2021 08 02  1800   59428   64800     234.4     39.2    -14.4
2021 08 02  1900   59428   68400     234.4     39.3    -14.4
2021 08 02  2000   59428   72000     234.4     39.3    -14.4
2021 08 02  2100   59428   75600     234.5     39.3    -14.4
2021 08 02  2200   59428   79200     234.5     39.3    -14.5
2021 08 02  2300   59428   82800     234.5     39.3    -14.5
2021 08 03  0000   59429       0     234.5     39.3    -14.5
2021 08 03  0100   59429    3600     234.5     39.3    -14.5
2021 08 03  0200   59429    7200     234.6     39.3    -14.6
2021 08 03  0300   59429   10800     234.6     39.3    -14.6
2021 08 03  0400   59429   14400     234.6     39.3    -14.6
2021 08 03  0500   59429   18000     234.6     39.4    -14.7
2021 08 03  0600   59429   21600     234.6     39.4    -14.7
2021 08 03  0700   59429   25200     234.7     39.4    -14.7
2021 08 03  0800   59429   28800     234.7     39.4    -14.7
2021 08 03  0900   59429   32400     234.7     39.4    -14.8
2021 08 03  1000   59429   36000     234.7     39.4    -14.8
2021 08 03  1100   59429   39600     234.8     39.4    -14.8
2021 08 03  1200   59429   43200     234.8     39.4    -14.9
2021 08 03  1300   59429   46800     234.8     39.4    -14.9
2021 08 03  1400   59429   50400     234.8     39.4    -14.9
2021 08 03  1500   59429   54000     234.8     39.4    -14.9
2021 08 03  1600   59429   57600     234.9     39.5    -15.0
2021 08 03  1700   59429   61200     234.9     39.5    -15.0
2021 08 03  1800   59429   64800     234.9     39.5    -15.0
2021 08 03  1900   59429   68400     234.9     39.5    -15.0
2021 08 03  2000   59429   72000     234.9     39.5    -15.1
2021 08 03  2100   59429   75600     235.0     39.5    -15.1
2021 08 03  2200   59429   79200     235.0     39.5    -15.1
2021 08 03  2300   59429   82800     235.0     39.5    -15.1
2021 08 04  0000   59430       0     235.0     39.5    -15.2
2021 08 04  0100   59430    3600     235.0     39.5    -15.2
2021 08 04  0200   59430    7200     235.1     39.5    -15.2
2021 08 04  0300   59430   10800     235.1     39.5    -15.3
2021 08 04  0400   59430   14400     235.1     39.6    -15.3
2021 08 04  0500   59430   18000     235.1     39.6    -15.3
2021 08 04  0600   59430   21600     235.1     39.6    -15.3
2021 08 04  0700   59430   25200     235.2     39.6    -15.4
2021 08 04  0800   59430   28800     235.2     39.6    -15.4
2021 08 04  0900   59430   32400     235.2     39.6    -15.4
2021 08 04  1000   59430   36000     235.2     39.6    -15.4
2021 08 04  1100   59430   39600     235.2     39.6    -15.5
2021 08 04  1200   59430   43200     235.3     39.6    -15.5
2021 08 04  1300   59430   46800     235.3     39.6    -15.5
2021 08 04  1400   59430   50400     235.3     39.6    -15.5
2021 08 04  1500   59430   54000     235.3     39.6    -15.6
2021 08 04  1600   59430   57600     235.3     39.7    -15.6
2021 08 04  1700   59430   61200     235.4     39.7    -15.6
2021 08 04  1800   59430   64800     235.4     39.7    -15.7
2021 08 04  1900   59430   68400     235.4     39.7    -15.7
2021 08 04  2000   59430   72000     235.4     39.7    -15.7
2021 08 04  2100   59430   75600     235.4     39.7    -15.7
2021 08 04  2200   59430   79200     235.5     39.7    -15.8
2021 08 04  2300   59430   82800     235.5     39.7    -15.8
2021 08 05  0000   59431       0     235.5     39.7    -15.8
2021 08 05  0100   59431    3600     235.5     39.7    -15.8
2021 08 05  0200   59431    7200     235.5     39.7    -15.9
2021 08 05  0300   59431   10800     235.6     39.7    -15.9
2021 08 05  0400   59431   14400     235.6     39.7    -15.9
2021 08 05  0500   59431   18000     235.6     39.7    -15.9
2021 08 05  0600   59431   21600     235.6     39.8    -16.0
2021 08 05  0700   59431   25200     235.6     39.8    -16.0
2021 08 05  0800   59431   28800     235.7     39.8    -16.0
2021 08 05  0900   59431   32400     235.7     39.8    -16.0
2021 08 05  1000   59431   36000     235.7     39.8    -16.1
2021 08 05  1100   59431   39600     235.7     39.8    -16.1
2021 08 05  1200   59431   43200     235.7     39.8    -16.1
2021 08 05  1300   59431   46800     235.8     39.8    -16.2
2021 08 05  1400   59431   50400     235.8     39.8    -16.2
2021 08 05  1500   59431   54000     235.8     39.8    -16.2
2021 08 05  1600   59431   57600     235.8     39.8    -16.2
2021 08 05  1700   59431   61200     235.8     39.8    -16.3
2021 08 05  1800   59431   64800     235.9     39.8    -16.3
2021 08 05  1900   59431   68400     235.9     39.8    -16.3
2021 08 05  2000   59431   72000     235.9     39.8    -16.3
2021 08 05  2100   59431   75600     235.9     39.9    -16.4
2021 08 05  2200   59431   79200     235.9     39.9    -16.4
2021 08 05  2300   59431   82800     236.0     39.9    -16.4
2021 08 06  0000   59432       0     236.0     39.9    -16.4
2021 08 06  0100   59432    3600     236.0     39.9    -16.5
2021 08 06  0200   59432    7200     236.0     39.9    -16.5
2021 08 06  0300   59432   10800     236.0     39.9    -16.5
2021 08 06  0400   59432   14400     236.0     39.9    -16.5
2021 08 06  0500   59432   18000     236.1     39.9    -16.6
2021 08 06  0600   59432   21600     236.1     39.9    -16.6
2021 08 06  0700   59432   25200     236.1     39.9    -16.6
2021 08 06  0800   59432   28800     236.1     39.9    -16.6
2021 08 06  0900   59432   32400     236.1     39.9    -16.7
2021 08 06  1000   59432   36000     236.2     39.9    -16.7
2021 08 06  1100   59432   39600     236.2     39.9    -16.7
2021 08 06  1200   59432   43200     236.2     39.9    -16.7
2021 08 06  1300   59432   46800     236.2     39.9    -16.8
2021 08 06  1400   59432   50400     236.2     40.0    -16.8
2021 08 06  1500   59432   54000     236.3     40.0    -16.8
2021 08 06  1600   59432   57600     236.3     40.0    -16.8
2021 08 06  1700   59432   61200     236.3     40.0    -16.9
2021 08 06  1800   59432   64800     236.3     40.0    -16.9
2021 08 06  1900   59432   68400     236.3     40.0    -16.9
2021 08 06  2000   59432   72000     236.3     40.0    -16.9
2021 08 06  2100   59432   75600     236.4     40.0    -17.0
2021 08 06  2200   59432   79200     236.4     40.0    -17.0
2021 08 06  2300   59432   82800     236.4     40.0    -17.0
2021 08 07  0000   59433       0     236.4     40.0    -17.0
2021 08 07  0100   59433    3600     236.4     40.0    -17.1
2021 08 07  0200   59433    7200     236.5     40.0    -17.1
2021 08 07  0300   59433   10800     236.5     40.0    -17.1
2021 08 07  0400   59433   14400     236.5     40.0    -17.1
2021 08 07  0500   59433   18000     236.5     40.0    -17.2
2021 08 07  0600   59433   21600     236.5     40.0    -17.2
2021 08 07  0700   59433   25200     236.5     40.0    -17.2
2021 08 07  0800   59433   28800     236.6     40.0    -17.2
2021 08 07  0900   59433   32400     236.6     40.0    -17.3
2021 08 07  1000   59433   36000     236.6     40.0    -17.3
2021 08 07  1100   59433   39600     236.6     40.0    -17.3
2021 08 07  1200   59433   43200     236.6     40.1    -17.3
2021 08 07  1300   59433   46800     236.6     40.1    -17.4
2021 08 07  1400   59433   50400     236.7     40.1    -17.4
2021 08 07  1500   59433   54000     236.7     40.1    -17.4
2021 08 07  1600   59433   57600     236.7     40.1    -17.4
2021 08 07  1700   59433   61200     236.7     40.1    -17.5
2021 08 07  1800   59433   64800     236.7     40.1    -17.5
2021 08 07  1900   59433   68400     236.7     40.1    -17.5
2021 08 07  2000   59433   72000     236.8     40.1    -17.5
2021 08 07  2100   59433   75600     236.8     40.1    -17.6
2021 08 07  2200   59433   79200     236.8     40.1    -17.6
2021 08 07  2300   59433   82800     236.8     40.1    -17.6
2021 08 08  0000   59434       0     236.8     40.1    -17.6
2021 08 08  0100   59434    3600     236.8     40.1    -17.6
2021 08 08  0200   59434    7200     236.9     40.1    -17.7
2021 08 08  0300   59434   10800     236.9     40.1    -17.7
2021 08 08  0400   59434   14400     236.9     40.1    -17.7
2021 08 08  0500   59434   18000     236.9     40.1    -17.7
2021 08 08  0600   59434   21600     236.9     40.1    -17.8
2021 08 08  0700   59434   25200     236.9     40.1    -17.8
2021 08 08  0800   59434   28800     237.0     40.1    -17.8
2021 08 08  0900   59434   32400     237.0     40.1    -17.8
2021 08 08  1000   59434   36000     237.0     40.1    -17.9
2021 08 08  1100   59434   39600     237.0     40.1    -17.9
2021 08 08  1200   59434   43200     237.0     40.1    -17.9
2021 08 08  1300   59434   46800     237.0     40.1    -17.9
2021 08 08  1400   59434   50400     237.1     40.1    -18.0
2021 08 08  1500   59434   54000     237.1     40.1    -18.0
2021 08 08  1600   59434   57600     237.1     40.1    -18.0
2021 08 08  1700   59434   61200     237.1     40.1    -18.0
2021 08 08  1800   59434   64800     237.1     40.1    -18.1
2021 08 08  1900   59434   68400     237.1     40.1    -18.1
2021 08 08  2000   59434   72000     237.2     40.1    -18.1
2021 08 08  2100   59434   75600     237.2     40.1    -18.1
2021 08 08  2200   59434   79200     237.2     40.1    -18.1
2021 08 08  2300   59434   82800     237.2     40.1    -18.2
2021 08 09  0000   59435       0     237.2     40.1    -18.2
2021 08 09  0100   59435    3600     237.2     40.1    -18.2
2021 08 09  0200   59435    7200     237.2     40.1    -18.2
2021 08 09  0300   59435   10800     237.3     40.1    -18.3
2021 08 09  0400   59435   14400     237.3     40.1    -18.3
2021 08 09  0500   59435   18000     237.3     40.1    -18.3
2021 08 09  0600   59435   21600     237.3     40.1    -18.3
2021 08 09  0700   59435   25200     237.3     40.1    -18.4
2021 08 09  0800   59435   28800     237.3     40.1    -18.4
2021 08 09  0900   59435   32400     237.3     40.1    -18.4
2021 08 09  1000   59435   36000     237.4     40.1    -18.4
2021 08 09  1100   59435   39600     237.4     40.1    -18.4
2021 08 09  1200   59435   43200     237.4     40.1    -18.5
2021 08 09  1300   59435   46800     237.4     40.1    -18.5
2021 08 09  1400   59435   50400     237.4     40.1    -18.5
2021 08 09  1500   59435   54000     237.4     40.1    -18.5
2021 08 09  1600   59435   57600     237.5     40.1    -18.6
2021 08 09  1700   59435   61200     237.5     40.1    -18.6
2021 08 09  1800   59435   64800     237.5     40.1    -18.6
2021 08 09  1900   59435   68400     237.5     40.1    -18.6
2021 08 09  2000   59435   72000     237.5     40.1    -18.7
2021 08 09  2100   59435   75600     237.5     40.1    -18.7
2021 08 09  2200   59435   79200     237.5     40.1    -18.7
2021 08 09  2300   59435   82800     237.6     40.1    -18.7
2021 08 10  0000   59436       0     237.6     40.1    -18.7
2021 08 10  0100   59436    3600     237.6     40.1    -18.8
2021 08 10  0200   59436    7200     237.6     40.1    -18.8
2021 08 10  0300   59436   10800     237.6     40.1    -18.8
2021 08 10  0400   59436   14400     237.6     40.1    -18.8
2021 08 10  0500   59436   18000     237.6     40.1    -18.9
2021 08 10  0600   59436   21600     237.6     40.1    -18.9
2021 08 10  0700   59436   25200     237.7     40.1    -18.9
2021 08 10  0800   59436   28800     237.7     40.1    -18.9
2021 08 10  0900   59436   32400     237.7     40.1    -18.9
2021 08 10  1000   59436   36000     237.7     40.1    -19.0
2021 08 10  1100   59436   39600     237.7     40.1    -19.0
2021 08 10  1200   59436   43200     237.7     40.1    -19.0
2021 08 10  1300   59436   46800     237.7     40.1    -19.0
2021 08 10  1400   59436   50400     237.8     40.1    -19.1
2021 08 10  1500   59436   54000     237.8     40.1    -19.1
2021 08 10  1600   59436   57600     237.8     40.1    -19.1
2021 08 10  1700   59436   61200     237.8     40.1    -19.1
2021 08 10  1800   59436   64800     237.8     40.1    -19.1
2021 08 10  1900   59436   68400     237.8     40.1    -19.2
2021 08 10  2000   59436   72000     237.8     40.1    -19.2
2021 08 10  2100   59436   75600     237.8     40.1    -19.2
2021 08 10  2200   59436   79200     237.9     40.1    -19.2
2021 08 10  2300   59436   82800     237.9     40.1    -19.3
