:Product: 201602_ace_swepam_1h.txt
:Issued: 2016 Feb 02 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2016 02 01  0000   57419       0    1        4.3      301.8     3.25e+04
2016 02 01  0100   57419    3600    1        3.6      300.7     4.79e+04
2016 02 01  0200   57419    7200    0        5.3      302.2     4.71e+04
2016 02 01  0300   57419   10800    0        5.5      303.8     4.42e+04
2016 02 01  0400   57419   14400    0        6.6      307.1     4.72e+04
2016 02 01  0500   57419   18000    0        6.7      302.7     3.81e+04
2016 02 01  0600   57419   21600    0        4.0      296.5     3.51e+04
2016 02 01  0700   57419   25200    0        6.2      297.8     3.40e+04
2016 02 01  0800   57419   28800    0        2.0      308.2     5.35e+04
2016 02 01  0900   57419   32400    0        1.4      303.0     4.72e+04
2016 02 01  1000   57419   36000    0        1.6      318.8     5.23e+04
2016 02 01  1100   57419   39600    0        2.0      300.9     5.36e+04
2016 02 01  1200   57419   43200    0        2.0      305.7     4.42e+04
2016 02 01  1300   57419   46800    0        2.6      297.1     3.85e+04
2016 02 01  1400   57419   50400    0        3.4      288.2     2.88e+04
2016 02 01  1500   57419   54000    0        3.4      285.6     3.05e+04
2016 02 01  1600   57419   57600    0        5.0      280.7     2.67e+04
2016 02 01  1700   57419   61200    0        4.9      279.3     2.67e+04
2016 02 01  1800   57419   64800    0        4.5      273.9     2.33e+04
2016 02 01  1900   57419   68400    0        4.2      271.3     2.46e+04
2016 02 01  2000   57419   72000    0        4.0      268.7     2.58e+04
2016 02 01  2100   57419   75600    0        4.4      270.1     2.39e+04
2016 02 01  2200   57419   79200    0        4.3      271.6     2.07e+04
2016 02 01  2300   57419   82800    0        4.4      271.0     1.96e+04
2016 02 02  0000   57420       0    0        3.9      268.5     1.69e+04
2016 02 02  0100   57420    3600    0        4.5      260.6     1.97e+04
2016 02 02  0200   57420    7200    0        4.5      263.8     2.55e+04
2016 02 02  0300   57420   10800    0        6.9      272.9     1.65e+04
2016 02 02  0400   57420   14400    0        7.4      272.8     1.64e+04
2016 02 02  0500   57420   18000    0        8.1      272.0     1.67e+04
2016 02 02  0600   57420   21600    0       10.0      276.2     1.57e+04
2016 02 02  0700   57420   25200    0       10.2      276.2     1.80e+04
2016 02 02  0800   57420   28800    0        9.8      274.1     1.85e+04
