:Product: 201709_ace_loc_1h.txt
:Issued: 2017 Sep 01 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2017 09 01  0000   57997       0    -999.9   -999.9   -999.9
2017 09 01  0100   57997    3600    -999.9   -999.9   -999.9
2017 09 01  0200   57997    7200    -999.9   -999.9   -999.9
2017 09 01  0300   57997   10800    -999.9   -999.9   -999.9
2017 09 01  0400   57997   14400    -999.9   -999.9   -999.9
2017 09 01  0500   57997   18000    -999.9   -999.9   -999.9
2017 09 01  0600   57997   21600    -999.9   -999.9   -999.9
2017 09 01  0700   57997   25200    -999.9   -999.9   -999.9
2017 09 01  0800   57997   28800    -999.9   -999.9   -999.9
2017 09 01  0900   57997   32400    -999.9   -999.9   -999.9
2017 09 01  1000   57997   36000    -999.9   -999.9   -999.9
2017 09 01  1100   57997   39600    -999.9   -999.9   -999.9
2017 09 01  1200   57997   43200    -999.9   -999.9   -999.9
2017 09 01  1300   57997   46800    -999.9   -999.9   -999.9
2017 09 01  1400   57997   50400    -999.9   -999.9   -999.9
2017 09 01  1500   57997   54000    -999.9   -999.9   -999.9
2017 09 01  1600   57997   57600    -999.9   -999.9   -999.9
2017 09 01  1700   57997   61200    -999.9   -999.9   -999.9
2017 09 01  1800   57997   64800    -999.9   -999.9   -999.9
2017 09 01  1900   57997   68400    -999.9   -999.9   -999.9
2017 09 01  2000   57997   72000    -999.9   -999.9   -999.9
2017 09 01  2100   57997   75600    -999.9   -999.9   -999.9
2017 09 01  2200   57997   79200    -999.9   -999.9   -999.9
2017 09 01  2300   57997   82800    -999.9   -999.9   -999.9
