:Product: 202409_ace_sis_1h.txt
:Issued: 2024 Sep 02 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2024 09 01  0000   60554       0      0    3.15e+00    0    2.28e+00
2024 09 01  0100   60554    3600      0    3.22e+00    0    2.33e+00
2024 09 01  0200   60554    7200      0    2.97e+00    0    2.15e+00
2024 09 01  0300   60554   10800      9   -1.00e+05    9   -1.00e+05
2024 09 01  0400   60554   14400      0    3.50e+00    0    2.53e+00
2024 09 01  0500   60554   18000      0    2.97e+00    0    2.15e+00
2024 09 01  0600   60554   21600      0    3.38e+00    0    2.45e+00
2024 09 01  0700   60554   25200      0    2.86e+00    0    2.07e+00
2024 09 01  0800   60554   28800      0    3.58e+00    0    2.60e+00
2024 09 01  0900   60554   32400      9   -1.00e+05    9   -1.00e+05
2024 09 01  1000   60554   36000      0    2.32e+00    0    1.67e+00
2024 09 01  1100   60554   39600      0    2.71e+00    0    1.97e+00
2024 09 01  1200   60554   43200      0    2.85e+00    0    2.05e+00
2024 09 01  1300   60554   46800      0    4.00e+00    0    2.91e+00
2024 09 01  1400   60554   50400      0    2.73e+00    0    1.98e+00
2024 09 01  1500   60554   54000      9   -1.00e+05    9   -1.00e+05
2024 09 01  1600   60554   57600      0    3.15e+00    0    2.28e+00
2024 09 01  1700   60554   61200      0    3.54e+00    0    2.55e+00
2024 09 01  1800   60554   64800      0    3.30e+00    0    2.38e+00
2024 09 01  1900   60554   68400      0    3.40e+00    0    2.46e+00
2024 09 01  2000   60554   72000      0    4.03e+00    0    2.92e+00
2024 09 01  2100   60554   75600      9   -1.00e+05    9   -1.00e+05
2024 09 01  2200   60554   79200      0    5.08e+00    0    3.53e+00
2024 09 01  2300   60554   82800      0    4.58e+00    0    3.09e+00
2024 09 02  0000   60555       0      0    6.16e+00    0    3.87e+00
2024 09 02  0100   60555    3600      0    6.77e+00    0    3.89e+00
2024 09 02  0200   60555    7200      0    6.97e+00    0    3.60e+00
2024 09 02  0300   60555   10800      9   -1.00e+05    9   -1.00e+05
2024 09 02  0400   60555   14400      0    7.78e+00    0    3.33e+00
2024 09 02  0500   60555   18000      0    9.61e+00    0    3.74e+00
2024 09 02  0600   60555   21600      0    8.87e+00    0    3.24e+00
2024 09 02  0700   60555   25200      0    9.52e+00    0    3.22e+00
