:Product: 201601_ace_mag_1h.txt
:Issued: 2016 Jan 19 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2016 01 01  0000   57388       0    0     5.9     0.3   -13.4    14.7   -66.2     2.8
2016 01 01  0100   57388    3600    0     4.8     0.5   -13.1    14.0   -69.7     5.8
2016 01 01  0200   57388    7200    0     3.2     2.4   -12.9    13.5   -72.7    37.2
2016 01 01  0300   57388   10800    0     3.0     1.4   -12.7    13.2   -75.4    24.2
2016 01 01  0400   57388   14400    0     3.2    -2.6   -11.3    12.1   -70.2   320.5
2016 01 01  0500   57388   18000    0     2.9    -8.7    -3.4     9.8   -20.3   288.3
2016 01 01  0600   57388   21600    0     2.1    -5.7    -8.6    10.5   -54.8   290.7
2016 01 01  0700   57388   25200    0     3.2    -6.2    -8.1    10.7   -49.2   297.3
2016 01 01  0800   57388   28800    0     5.8    -6.2    -3.2     9.1   -20.8   313.2
2016 01 01  0900   57388   32400    0     5.7    -7.1     2.9     9.6    17.4   308.5
2016 01 01  1000   57388   36000    0     2.0    -5.8     6.0     8.6    44.2   289.3
2016 01 01  1100   57388   39600    0     1.1    -4.9     5.7     7.6    48.4   283.0
2016 01 01  1200   57388   43200    0     4.8    -7.2    -0.0     8.7    -0.3   304.0
2016 01 01  1300   57388   46800    0     6.4    -5.6     0.1     8.5     0.9   318.8
2016 01 01  1400   57388   50400    0     6.5    -5.8    -0.2     8.7    -1.6   317.9
2016 01 01  1500   57388   54000    0     6.1    -5.0     1.3     8.0     9.7   320.2
2016 01 01  1600   57388   57600    0     5.2    -5.7     0.1     7.7     0.6   312.0
2016 01 01  1700   57388   61200    0     5.2    -5.4    -0.1     7.5    -0.6   313.8
2016 01 01  1800   57388   64800    0     4.7    -4.1    -0.3     6.2    -3.1   319.4
2016 01 01  1900   57388   68400    0     3.2    -1.9    -0.4     3.7    -6.5   328.7
2016 01 01  2000   57388   72000    0     1.5     0.4    -0.3     1.6   -10.3    17.1
2016 01 01  2100   57388   75600    0     3.0    -1.0     0.2     3.2     2.8   341.1
2016 01 01  2200   57388   79200    0     3.8    -3.9     0.7     5.6     7.3   314.3
2016 01 01  2300   57388   82800    0     3.8    -4.5     0.8     5.9     7.3   309.5
2016 01 02  0000   57389       0    0     2.8    -1.9    -0.2     3.4    -3.9   325.6
2016 01 02  0100   57389    3600    0     5.5    -6.8    -2.2     9.0   -14.2   309.3
2016 01 02  0200   57389    7200    0     4.6    -8.1     0.7     9.4     4.5   299.4
2016 01 02  0300   57389   10800    0     4.8    -7.3     0.6     8.8     3.8   303.2
2016 01 02  0400   57389   14400    0     5.6    -5.9    -0.4     8.1    -3.0   313.0
2016 01 02  0500   57389   18000    0     4.1    -5.4    -0.8     6.8    -6.4   307.2
2016 01 02  0600   57389   21600    0     2.8    -4.5     0.2     5.3     2.5   301.7
2016 01 02  0700   57389   25200    0     1.7    -3.7    -0.1     4.1    -1.4   294.6
2016 01 02  0800   57389   28800    0     2.8    -4.2    -2.7     5.7   -28.2   303.4
2016 01 02  0900   57389   32400    0     3.1    -3.9     0.6     5.0     6.7   308.8
2016 01 02  1000   57389   36000    0     1.1    -0.4     1.3     1.8    49.6   338.9
2016 01 02  1100   57389   39600    0    -2.2    -2.3     0.3     3.2     5.7   226.4
2016 01 02  1200   57389   43200    0    -2.6     0.3     0.4     2.7     9.4   173.9
2016 01 02  1300   57389   46800    0    -2.6     0.5     2.2     3.5    40.5   168.3
2016 01 02  1400   57389   50400    0    -3.9     1.6    -2.4     4.8   -30.0   157.4
2016 01 02  1500   57389   54000    0    -4.9    -0.1    -0.4     4.9    -5.0   181.0
2016 01 02  1600   57389   57600    0    -6.0    -0.2     1.1     6.1    10.5   182.1
2016 01 02  1700   57389   61200    0    -5.6     1.7    -0.4     5.9    -3.5   163.1
2016 01 02  1800   57389   64800    0    -5.6     1.1     1.4     5.8    13.7   168.7
2016 01 02  1900   57389   68400    0    -5.6     1.5     0.8     5.8     7.5   165.0
2016 01 02  2000   57389   72000    0    -5.5     1.4     2.9     6.4    27.0   165.3
2016 01 02  2100   57389   75600    0    -4.4     2.5     4.5     6.8    41.9   150.7
2016 01 02  2200   57389   79200    0    -6.3     2.1     1.5     6.8    12.8   161.7
2016 01 02  2300   57389   82800    0    -6.9     1.4     0.7     7.1     5.8   168.3
2016 01 03  0000   57390       0    0    -6.3     3.3     1.6     7.3    12.7   152.4
2016 01 03  0100   57390    3600    0    -7.2     2.6     1.6     7.8    12.0   160.1
2016 01 03  0200   57390    7200    0    -7.8     2.8     1.4     8.4     9.3   160.2
2016 01 03  0300   57390   10800    0    -8.1     2.7     1.8     8.8    11.8   161.5
2016 01 03  0400   57390   14400    0    -4.3     4.1    -1.3     6.1   -12.8   136.9
2016 01 03  0500   57390   18000    0    -3.8     4.0    -1.9     5.8   -18.6   133.4
2016 01 03  0600   57390   21600    0    -4.6     3.9    -0.6     6.0    -6.0   139.7
2016 01 03  0700   57390   25200    0    -6.6     1.2     0.9     6.8     7.4   170.1
2016 01 03  0800   57390   28800    0    -6.0     2.2    -1.1     6.4    -9.7   159.5
2016 01 03  0900   57390   32400    0    -5.7     2.3    -0.9     6.2    -8.3   158.3
2016 01 03  1000   57390   36000    0    -5.3     2.8    -1.3     6.2   -12.3   152.1
2016 01 03  1100   57390   39600    0    -5.3     2.4    -0.7     5.9    -7.0   155.3
2016 01 03  1200   57390   43200    0    -4.7     2.3     1.0     5.3    11.2   154.3
2016 01 03  1300   57390   46800    0    -3.6     3.2    -1.1     4.9   -13.2   137.9
2016 01 03  1400   57390   50400    0    -0.7     3.6    -1.7     4.0   -24.5   101.6
2016 01 03  1500   57390   54000    0    -1.9     2.8    -2.1     4.0   -31.7   124.0
2016 01 03  1600   57390   57600    0    -2.7     1.4     0.5     3.1     8.4   152.6
2016 01 03  1700   57390   61200    0     0.5     3.7    -1.1     3.9   -16.7    82.4
2016 01 03  1800   57390   64800    0     1.5     2.9    -2.2     4.0   -33.7    62.2
2016 01 03  1900   57390   68400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 01 03  2000   57390   72000    0     0.3     1.8    -1.4     2.3   -37.5    80.3
2016 01 03  2100   57390   75600    0    -4.3     1.1     0.6     4.5     7.3   165.2
2016 01 03  2200   57390   79200    0    -5.1     1.5     0.4     5.4     4.1   163.3
2016 01 03  2300   57390   82800    0    -4.8     1.9     0.1     5.1     1.6   158.7
2016 01 04  0000   57391       0    0    -4.3     1.8    -0.5     4.7    -6.0   156.9
2016 01 04  0100   57391    3600    0    -3.9     1.8    -1.0     4.4   -12.6   154.9
2016 01 04  0200   57391    7200    0    -4.0     1.7    -0.6     4.4    -7.6   156.6
2016 01 04  0300   57391   10800    0    -4.1     1.9    -0.5     4.5    -6.4   155.4
2016 01 04  0400   57391   14400    0    -3.8     2.6    -0.7     4.6    -8.2   145.5
2016 01 04  0500   57391   18000    0    -1.6     1.1    -3.0     3.5   -56.4   147.0
2016 01 04  0600   57391   21600    0    -2.8     2.6     0.1     3.8     1.7   137.0
2016 01 04  0700   57391   25200    0    -3.5     2.9     0.4     4.5     5.5   140.3
2016 01 04  0800   57391   28800    0    -3.9     2.4     0.6     4.7     7.3   148.2
2016 01 04  0900   57391   32400    0    -2.0    -0.1     2.9     3.5    55.3   183.3
2016 01 04  1000   57391   36000    0    -5.5     2.0     3.4     6.8    30.1   160.3
2016 01 04  1100   57391   39600    0    -5.3     2.4    -0.0     5.8    -0.2   155.8
2016 01 04  1200   57391   43200    0    -3.1    -0.6     2.5     4.1    38.3   190.7
2016 01 04  1300   57391   46800    0    -3.6    -1.5     3.3     5.1    40.0   202.9
2016 01 04  1400   57391   50400    0    -3.1    -2.1     3.1     4.9    39.8   213.9
2016 01 04  1500   57391   54000    0    -5.1     0.2    -1.3     5.3   -13.7   177.7
2016 01 04  1600   57391   57600    0    -5.0     1.9    -0.9     5.4    -9.9   158.6
2016 01 04  1700   57391   61200    0    -4.4    -2.4     0.9     5.2    10.2   208.8
2016 01 04  1800   57391   64800    0    -4.9    -0.8     0.3     5.0     3.4   189.7
2016 01 04  1900   57391   68400    0    -5.2    -0.3     1.7     5.5    18.0   183.8
2016 01 04  2000   57391   72000    0    -4.6     0.5     2.9     5.5    32.0   174.4
2016 01 04  2100   57391   75600    0    -5.0     0.9     2.5     5.7    26.2   170.3
2016 01 04  2200   57391   79200    0    -5.2     1.3     1.6     5.6    16.1   166.5
2016 01 04  2300   57391   82800    0    -3.4     2.3     1.7     4.5    22.0   145.5
2016 01 05  0000   57392       0    0    -6.2     1.3     1.4     6.5    12.8   168.6
2016 01 05  0100   57392    3600    0    -4.8     2.1     2.9     6.0    29.3   156.0
2016 01 05  0200   57392    7200    0    -1.2     4.7     2.7     5.6    29.2   104.6
2016 01 05  0300   57392   10800    0    -3.4     5.8     2.7     7.2    22.1   120.7
2016 01 05  0400   57392   14400    0    -3.8     5.6     1.5     6.9    12.4   124.1
2016 01 05  0500   57392   18000    0    -4.3     4.8     3.3     7.2    27.3   131.8
2016 01 05  0600   57392   21600    0    -2.7     3.3     4.6     6.3    46.9   129.1
2016 01 05  0700   57392   25200    0    -3.6     4.9     0.3     6.1     3.1   126.0
2016 01 05  0800   57392   28800    0    -5.3     4.5    -1.1     7.0    -8.8   139.7
