:Product: 202201_ace_sis_1h.txt
:Issued: 2022 Jan 02 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2022 01 01  0000   59580       0      9   -1.00e+05    9   -1.00e+05
2022 01 01  0100   59580    3600      9   -1.00e+05    9   -1.00e+05
2022 01 01  0200   59580    7200      9   -1.00e+05    9   -1.00e+05
2022 01 01  0300   59580   10800      9   -1.00e+05    9   -1.00e+05
2022 01 01  0400   59580   14400      9   -1.00e+05    9   -1.00e+05
2022 01 01  0500   59580   18000      9   -1.00e+05    9   -1.00e+05
2022 01 01  0600   59580   21600      9   -1.00e+05    9   -1.00e+05
2022 01 01  0700   59580   25200      9   -1.00e+05    9   -1.00e+05
2022 01 01  0800   59580   28800      0    2.98e+00    0    2.10e+00
2022 01 01  0900   59580   32400      0    2.92e+00    0    2.06e+00
2022 01 01  1000   59580   36000      0    2.77e+00    0    1.95e+00
2022 01 01  1100   59580   39600      0    2.83e+00    0    2.00e+00
2022 01 01  1200   59580   43200      0    2.72e+00    0    1.92e+00
2022 01 01  1300   59580   46800      0    2.75e+00    0    1.94e+00
2022 01 01  1400   59580   50400      0    2.58e+00    0    1.82e+00
2022 01 01  1500   59580   54000      0    2.69e+00    0    1.88e+00
2022 01 01  1600   59580   57600      0    2.66e+00    0    1.88e+00
2022 01 01  1700   59580   61200      9   -1.00e+05    9   -1.00e+05
2022 01 01  1800   59580   64800      9   -1.00e+05    9   -1.00e+05
2022 01 01  1900   59580   68400      9   -1.00e+05    9   -1.00e+05
2022 01 01  2000   59580   72000      9   -1.00e+05    9   -1.00e+05
2022 01 01  2100   59580   75600      0    2.61e+00    0    1.83e+00
2022 01 01  2200   59580   79200      9   -1.00e+05    9   -1.00e+05
2022 01 01  2300   59580   82800      9   -1.00e+05    9   -1.00e+05
2022 01 02  0000   59581       0      9   -1.00e+05    9   -1.00e+05
2022 01 02  0100   59581    3600      9   -1.00e+05    9   -1.00e+05
2022 01 02  0200   59581    7200      9   -1.00e+05    9   -1.00e+05
2022 01 02  0300   59581   10800      9   -1.00e+05    9   -1.00e+05
2022 01 02  0400   59581   14400      0    2.68e+00    0    1.87e+00
2022 01 02  0500   59581   18000      0    2.66e+00    0    1.88e+00
2022 01 02  0600   59581   21600      0    2.59e+00    0    1.82e+00
2022 01 02  0700   59581   25200      0    2.59e+00    0    1.83e+00
2022 01 02  0800   59581   28800      0    2.60e+00    0    1.83e+00
