:Product: 201704_ace_mag_1h.txt
:Issued: 2017 Apr 03 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2017 04 01  0000   57844       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 04 01  0100   57844    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 04 01  0200   57844    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 04 01  0300   57844   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 04 01  0400   57844   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 04 01  0500   57844   18000    0    -0.9    -0.5    -2.5     2.8   -67.3   210.1
2017 04 01  0600   57844   21600    0    -0.3    -0.2    -2.8     2.9   -82.7   221.1
2017 04 01  0700   57844   25200    0    -1.2    -2.2    -2.4     3.5   -43.3   241.2
2017 04 01  0800   57844   28800    0     0.1    -2.3     0.6     2.4    15.2   273.2
2017 04 01  0900   57844   32400    0     0.8     0.3    -1.2     1.5   -55.9    17.6
2017 04 01  1000   57844   36000    0     3.8    -0.9    -0.9     4.0   -13.4   346.7
2017 04 01  1100   57844   39600    0     2.9    -1.5     1.4     3.6    22.8   332.1
2017 04 01  1200   57844   43200    0    -0.2    -0.1    -1.7     1.7   -83.6   206.6
2017 04 01  1300   57844   46800    0    -1.8    -2.8    -1.7     3.8   -27.2   237.6
2017 04 01  1400   57844   50400    0    -0.5    -2.6    -1.8     3.2   -33.8   258.0
2017 04 01  1500   57844   54000    0     2.4    -0.1     0.6     2.5    13.1   357.5
2017 04 01  1600   57844   57600    0    -0.0    -1.5    -2.2     2.6   -54.8   269.9
2017 04 01  1700   57844   61200    0     0.5    -2.5    -1.5     2.9   -31.5   280.9
2017 04 01  1800   57844   64800    0    -0.1    -2.2    -2.7     3.5   -51.0   268.5
2017 04 01  1900   57844   68400    0     2.1    -1.9    -0.9     2.9   -18.2   317.7
2017 04 01  2000   57844   72000    0     3.0    -1.0    -1.0     3.3   -17.9   341.6
2017 04 01  2100   57844   75600    0     1.5    -3.0    -0.5     3.4    -8.4   297.3
2017 04 01  2200   57844   79200    0     2.4    -1.5    -0.8     2.9   -16.3   328.0
2017 04 01  2300   57844   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 04 02  0000   57845       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 04 02  0100   57845    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 04 02  0200   57845    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 04 02  0300   57845   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 04 02  0400   57845   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2017 04 02  0500   57845   18000    0     1.6    -1.7    -1.3     2.6   -29.5   312.5
2017 04 02  0600   57845   21600    0     2.0    -1.8    -0.4     2.8    -8.6   317.8
2017 04 02  0700   57845   25200    0     2.7    -1.8     0.1     3.2     2.3   326.4
2017 04 02  0800   57845   28800    0     3.1    -1.8     0.9     3.7    14.5   329.5
2017 04 02  0900   57845   32400    0     3.2    -1.6     1.4     3.9    21.3   334.3
2017 04 02  1000   57845   36000    0     2.3    -2.9    -0.5     3.8    -8.0   308.0
2017 04 02  1100   57845   39600    0     0.0    -1.7    -2.6     3.1   -56.2   270.8
2017 04 02  1200   57845   43200    0    -2.1    -0.9    -1.9     3.0   -39.1   203.8
2017 04 02  1300   57845   46800    0    -4.2    -0.3    -2.2     4.7   -27.3   184.1
2017 04 02  1400   57845   50400    0    -4.0    -1.2    -1.8     4.6   -23.4   196.5
2017 04 02  1500   57845   54000    0    -3.9    -1.6    -1.2     4.4   -15.9   202.7
2017 04 02  1600   57845   57600    0    -2.2    -1.8    -1.3     3.1   -24.6   218.8
2017 04 02  1700   57845   61200    0     2.1     0.9     0.4     2.3     9.2    23.2
2017 04 02  1800   57845   64800    0     3.1     0.8    -0.6     3.2   -11.1    15.3
