:Product: 202402_ace_loc_1h.txt
:Issued: 2024 Feb 01 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2024 02 01  0000   60341       0     240.9     13.6    -19.9
2024 02 01  0100   60341    3600     240.9     13.6    -19.9
2024 02 01  0200   60341    7200     240.9     13.5    -19.9
2024 02 01  0300   60341   10800     240.9     13.5    -19.9
2024 02 01  0400   60341   14400     241.0     13.4    -19.9
2024 02 01  0500   60341   18000     241.0     13.3    -20.0
2024 02 01  0600   60341   21600     241.0     13.3    -20.0
2024 02 01  0700   60341   25200     241.0     13.2    -20.0
2024 02 01  0800   60341   28800     241.0     13.2    -20.0
2024 02 01  0900   60341   32400     241.0     13.1    -20.1
2024 02 01  1000   60341   36000     241.0     13.1    -20.1
2024 02 01  1100   60341   39600     241.1     13.0    -20.1
2024 02 01  1200   60341   43200     241.1     12.9    -20.1
2024 02 01  1300   60341   46800     241.1     12.9    -20.1
2024 02 01  1400   60341   50400     241.1     12.8    -20.2
2024 02 01  1500   60341   54000     241.1     12.8    -20.2
2024 02 01  1600   60341   57600     241.1     12.7    -20.2
2024 02 01  1700   60341   61200     241.1     12.7    -20.2
2024 02 01  1800   60341   64800     241.2     12.6    -20.3
2024 02 01  1900   60341   68400     241.2     12.5    -20.3
2024 02 01  2000   60341   72000     241.2     12.5    -20.3
2024 02 01  2100   60341   75600     241.2     12.4    -20.3
2024 02 01  2200   60341   79200     241.2     12.4    -20.3
2024 02 01  2300   60341   82800     241.2     12.3    -20.4
