:Product: 202402_ace_loc_1h.txt
:Issued: 2024 Feb 03 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2024 02 01  0000   60341       0     240.9     13.6    -19.9
2024 02 01  0100   60341    3600     240.9     13.6    -19.9
2024 02 01  0200   60341    7200     240.9     13.5    -19.9
2024 02 01  0300   60341   10800     240.9     13.5    -19.9
2024 02 01  0400   60341   14400     241.0     13.4    -19.9
2024 02 01  0500   60341   18000     241.0     13.3    -20.0
2024 02 01  0600   60341   21600     241.0     13.3    -20.0
2024 02 01  0700   60341   25200     241.0     13.2    -20.0
2024 02 01  0800   60341   28800     241.0     13.2    -20.0
2024 02 01  0900   60341   32400     241.0     13.1    -20.1
2024 02 01  1000   60341   36000     241.0     13.1    -20.1
2024 02 01  1100   60341   39600     241.1     13.0    -20.1
2024 02 01  1200   60341   43200     241.1     12.9    -20.1
2024 02 01  1300   60341   46800     241.1     12.9    -20.1
2024 02 01  1400   60341   50400     241.1     12.8    -20.2
2024 02 01  1500   60341   54000     241.1     12.8    -20.2
2024 02 01  1600   60341   57600     241.1     12.7    -20.2
2024 02 01  1700   60341   61200     241.1     12.7    -20.2
2024 02 01  1800   60341   64800     241.2     12.6    -20.3
2024 02 01  1900   60341   68400     241.2     12.5    -20.3
2024 02 01  2000   60341   72000     241.2     12.5    -20.3
2024 02 01  2100   60341   75600     241.2     12.4    -20.3
2024 02 01  2200   60341   79200     241.2     12.4    -20.3
2024 02 01  2300   60341   82800     241.2     12.3    -20.4
2024 02 02  0000   60342       0     241.2     12.3    -20.4
2024 02 02  0100   60342    3600     241.3     12.2    -20.4
2024 02 02  0200   60342    7200     241.3     12.2    -20.4
2024 02 02  0300   60342   10800     241.3     12.1    -20.5
2024 02 02  0400   60342   14400     241.3     12.0    -20.5
2024 02 02  0500   60342   18000     241.3     12.0    -20.5
2024 02 02  0600   60342   21600     241.3     11.9    -20.5
2024 02 02  0700   60342   25200     241.3     11.9    -20.5
2024 02 02  0800   60342   28800     241.4     11.8    -20.6
2024 02 02  0900   60342   32400     241.4     11.8    -20.6
2024 02 02  1000   60342   36000     241.4     11.7    -20.6
2024 02 02  1100   60342   39600     241.4     11.6    -20.6
2024 02 02  1200   60342   43200     241.4     11.6    -20.6
2024 02 02  1300   60342   46800     241.4     11.5    -20.7
2024 02 02  1400   60342   50400     241.4     11.5    -20.7
2024 02 02  1500   60342   54000     241.5     11.4    -20.7
2024 02 02  1600   60342   57600     241.5     11.4    -20.7
2024 02 02  1700   60342   61200     241.5     11.3    -20.8
2024 02 02  1800   60342   64800     241.5     11.3    -20.8
2024 02 02  1900   60342   68400     241.5     11.2    -20.8
2024 02 02  2000   60342   72000     241.5     11.1    -20.8
2024 02 02  2100   60342   75600     241.5     11.1    -20.8
2024 02 02  2200   60342   79200     241.5     11.0    -20.9
2024 02 02  2300   60342   82800     241.6     11.0    -20.9
2024 02 03  0000   60343       0     241.6     10.9    -20.9
2024 02 03  0100   60343    3600     241.6     10.9    -20.9
2024 02 03  0200   60343    7200     241.6     10.8    -20.9
2024 02 03  0300   60343   10800     241.6     10.7    -21.0
2024 02 03  0400   60343   14400     241.6     10.7    -21.0
2024 02 03  0500   60343   18000     241.6     10.6    -21.0
2024 02 03  0600   60343   21600     241.7     10.6    -21.0
2024 02 03  0700   60343   25200     241.7     10.5    -21.0
2024 02 03  0800   60343   28800     241.7     10.5    -21.1
2024 02 03  0900   60343   32400     241.7     10.4    -21.1
2024 02 03  1000   60343   36000     241.7     10.4    -21.1
2024 02 03  1100   60343   39600     241.7     10.3    -21.1
2024 02 03  1200   60343   43200     241.7     10.2    -21.1
2024 02 03  1300   60343   46800     241.7     10.2    -21.2
2024 02 03  1400   60343   50400     241.8     10.1    -21.2
2024 02 03  1500   60343   54000     241.8     10.1    -21.2
2024 02 03  1600   60343   57600     241.8     10.0    -21.2
2024 02 03  1700   60343   61200     241.8     10.0    -21.2
2024 02 03  1800   60343   64800     241.8      9.9    -21.3
2024 02 03  1900   60343   68400     241.8      9.9    -21.3
2024 02 03  2000   60343   72000     241.8      9.8    -21.3
2024 02 03  2100   60343   75600     241.9      9.8    -21.3
2024 02 03  2200   60343   79200     241.9      9.7    -21.3
2024 02 03  2300   60343   82800     241.9      9.6    -21.4
