:Product: 201708_ace_sis_1h.txt
:Issued: 2017 Aug 02 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2017 08 01  0000   57966       0      9   -1.00e+05    9   -1.00e+05
2017 08 01  0100   57966    3600      9   -1.00e+05    9   -1.00e+05
2017 08 01  0200   57966    7200      9   -1.00e+05    9   -1.00e+05
2017 08 01  0300   57966   10800      0    1.88e+00    0    1.27e+00
2017 08 01  0400   57966   14400      0    1.88e+00    0    1.27e+00
2017 08 01  0500   57966   18000      0    1.87e+00    0    1.27e+00
2017 08 01  0600   57966   21600      0    1.85e+00    0    1.25e+00
2017 08 01  0700   57966   25200      0    1.84e+00    0    1.25e+00
2017 08 01  0800   57966   28800      0    1.81e+00    0    1.23e+00
2017 08 01  0900   57966   32400      0    1.80e+00    0    1.22e+00
2017 08 01  1000   57966   36000      0    1.81e+00    0    1.23e+00
2017 08 01  1100   57966   39600      0    1.80e+00    0    1.23e+00
2017 08 01  1200   57966   43200      0    1.78e+00    0    1.21e+00
2017 08 01  1300   57966   46800      0    1.78e+00    0    1.21e+00
2017 08 01  1400   57966   50400      0    1.79e+00    0    1.23e+00
2017 08 01  1500   57966   54000      0    1.77e+00    0    1.21e+00
2017 08 01  1600   57966   57600      0    1.75e+00    0    1.20e+00
2017 08 01  1700   57966   61200      0    1.73e+00    0    1.19e+00
2017 08 01  1800   57966   64800      0    1.75e+00    0    1.20e+00
2017 08 01  1900   57966   68400      0    1.74e+00    0    1.19e+00
2017 08 01  2000   57966   72000      0    1.75e+00    0    1.20e+00
2017 08 01  2100   57966   75600      0    1.74e+00    0    1.19e+00
2017 08 01  2200   57966   79200      0    1.75e+00    0    1.20e+00
2017 08 01  2300   57966   82800      0    1.76e+00    0    1.20e+00
2017 08 02  0000   57967       0      9   -1.00e+05    9   -1.00e+05
2017 08 02  0100   57967    3600      9   -1.00e+05    9   -1.00e+05
2017 08 02  0200   57967    7200      9   -1.00e+05    9   -1.00e+05
2017 08 02  0300   57967   10800      0    1.74e+00    0    1.20e+00
2017 08 02  0400   57967   14400      0    1.77e+00    0    1.22e+00
2017 08 02  0500   57967   18000      0    1.75e+00    0    1.20e+00
2017 08 02  0600   57967   21600      0    1.75e+00    0    1.21e+00
2017 08 02  0700   57967   25200      0    1.75e+00    0    1.20e+00
