:Product: 201404_ace_mag_1h.txt
:Issued: 2014 Apr 11 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2014 04 01  0000   56748       0    0    -1.5     2.5     3.2     4.3    48.1   121.5
2014 04 01  0100   56748    3600    0    -3.4     0.6     1.2     3.7    19.8   169.8
2014 04 01  0200   56748    7200    0    -0.8     3.8     0.0     3.9     0.7   101.9
2014 04 01  0300   56748   10800    0    -2.1     2.2     3.4     4.6    48.2   133.9
2014 04 01  0400   56748   14400    0    -2.8     3.1     1.7     4.5    22.1   132.0
2014 04 01  0500   56748   18000    0    -2.1     2.5     0.8     3.3    13.2   129.8
2014 04 01  0600   56748   21600    0    -3.1     2.2    -0.9     3.9   -13.6   144.1
2014 04 01  0700   56748   25200    0    -1.6     2.9     1.7     3.7    26.8   118.8
2014 04 01  0800   56748   28800    0    -2.1     3.0     3.3     4.9    42.4   124.4
2014 04 01  0900   56748   32400    0    -2.8    -0.4     4.4     5.2    57.3   187.8
2014 04 01  1000   56748   36000    0    -3.7     0.5     2.9     4.7    37.8   171.7
2014 04 01  1100   56748   39600    0    -3.3     0.2     2.5     4.1    37.3   176.3
2014 04 01  1200   56748   43200    0    -2.6     3.4     1.3     4.5    17.5   126.6
2014 04 01  1300   56748   46800    0    -4.5     2.9     0.9     5.4     9.7   147.2
2014 04 01  1400   56748   50400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2014 04 01  1500   56748   54000    0    -3.8     3.1     0.3     4.9     2.9   141.0
2014 04 01  1600   56748   57600    0    -1.5     3.3     0.2     3.7     3.1   114.7
2014 04 01  1700   56748   61200    0    -3.6     2.0     3.6     5.5    41.1   151.6
2014 04 01  1800   56748   64800    0    -2.2     3.3     2.8     4.8    35.6   123.3
2014 04 01  1900   56748   68400    2    -3.6    -1.4     1.4     4.1    20.5   201.2
2014 04 01  2000   56748   72000    2    -1.6    -4.3     0.2     4.6     2.1   249.8
2014 04 01  2100   56748   75600    2    -3.5    -0.2     1.5     3.8    23.4   182.6
2014 04 01  2200   56748   79200    2    -3.8     1.0     0.9     4.1    12.3   165.4
