:Product: 201908_ace_sis_1h.txt
:Issued: 2019 Aug 08 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2019 08 01  0000   58696       0      0    2.23e+00    0    1.56e+00
2019 08 01  0100   58696    3600      0    2.25e+00    0    1.57e+00
2019 08 01  0200   58696    7200      0    2.25e+00    0    1.57e+00
2019 08 01  0300   58696   10800      0    2.25e+00    0    1.57e+00
2019 08 01  0400   58696   14400      0    2.25e+00    0    1.58e+00
2019 08 01  0500   58696   18000      0    2.25e+00    0    1.57e+00
2019 08 01  0600   58696   21600      0    2.26e+00    0    1.58e+00
2019 08 01  0700   58696   25200      0    2.26e+00    0    1.58e+00
2019 08 01  0800   58696   28800      0    2.26e+00    0    1.58e+00
2019 08 01  0900   58696   32400      0    2.27e+00    0    1.60e+00
2019 08 01  1000   58696   36000      0    2.28e+00    0    1.60e+00
2019 08 01  1100   58696   39600      0    2.28e+00    0    1.60e+00
2019 08 01  1200   58696   43200      0    2.28e+00    0    1.59e+00
2019 08 01  1300   58696   46800      0    2.25e+00    0    1.57e+00
2019 08 01  1400   58696   50400      0    2.27e+00    0    1.59e+00
2019 08 01  1500   58696   54000      0    2.28e+00    0    1.59e+00
2019 08 01  1600   58696   57600      0    2.26e+00    0    1.58e+00
2019 08 01  1700   58696   61200      0    2.27e+00    0    1.59e+00
2019 08 01  1800   58696   64800      0    2.29e+00    0    1.60e+00
2019 08 01  1900   58696   68400      0    2.29e+00    0    1.60e+00
2019 08 01  2000   58696   72000      0    2.27e+00    0    1.59e+00
2019 08 01  2100   58696   75600      0    2.26e+00    0    1.58e+00
2019 08 01  2200   58696   79200      0    2.31e+00    0    1.63e+00
2019 08 01  2300   58696   82800      0    2.27e+00    0    1.57e+00
2019 08 02  0000   58697       0      0    2.28e+00    0    1.60e+00
2019 08 02  0100   58697    3600      0    2.30e+00    0    1.62e+00
2019 08 02  0200   58697    7200      0    2.29e+00    0    1.60e+00
2019 08 02  0300   58697   10800      0    2.27e+00    0    1.59e+00
2019 08 02  0400   58697   14400      0    2.27e+00    0    1.59e+00
2019 08 02  0500   58697   18000      0    2.27e+00    0    1.59e+00
2019 08 02  0600   58697   21600      0    2.27e+00    0    1.59e+00
2019 08 02  0700   58697   25200      0    2.29e+00    0    1.60e+00
2019 08 02  0800   58697   28800      0    2.30e+00    0    1.61e+00
2019 08 02  0900   58697   32400      0    2.27e+00    0    1.59e+00
2019 08 02  1000   58697   36000      0    2.29e+00    0    1.61e+00
2019 08 02  1100   58697   39600      0    2.31e+00    0    1.61e+00
2019 08 02  1200   58697   43200      0    2.29e+00    0    1.61e+00
2019 08 02  1300   58697   46800      0    2.29e+00    0    1.60e+00
2019 08 02  1400   58697   50400      0    2.30e+00    0    1.61e+00
2019 08 02  1500   58697   54000      9   -1.00e+05    9   -1.00e+05
2019 08 02  1600   58697   57600      0    2.29e+00    0    1.59e+00
2019 08 02  1700   58697   61200      0    2.31e+00    0    1.62e+00
2019 08 02  1800   58697   64800      9   -1.00e+05    9   -1.00e+05
2019 08 02  1900   58697   68400      0    2.29e+00    0    1.60e+00
2019 08 02  2000   58697   72000      0    2.31e+00    0    1.62e+00
2019 08 02  2100   58697   75600      0    2.29e+00    0    1.61e+00
2019 08 02  2200   58697   79200      0    2.29e+00    0    1.60e+00
2019 08 02  2300   58697   82800      0    2.30e+00    0    1.60e+00
2019 08 03  0000   58698       0      0    2.29e+00    0    1.61e+00
2019 08 03  0100   58698    3600      0    2.29e+00    0    1.60e+00
2019 08 03  0200   58698    7200      0    2.30e+00    0    1.61e+00
2019 08 03  0300   58698   10800      0    2.30e+00    0    1.61e+00
