:Product: 202409_ace_loc_1h.txt
:Issued: 2024 Sep 05 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2024 09 01  0000   60554       0     243.3    -31.2    -24.1
2024 09 01  0100   60554    3600     243.2    -31.2    -24.1
2024 09 01  0200   60554    7200     243.2    -31.3    -24.1
2024 09 01  0300   60554   10800     243.2    -31.3    -24.1
2024 09 01  0400   60554   14400     243.2    -31.3    -24.1
2024 09 01  0500   60554   18000     243.2    -31.4    -24.1
2024 09 01  0600   60554   21600     243.2    -31.4    -24.1
2024 09 01  0700   60554   25200     243.1    -31.4    -24.0
2024 09 01  0800   60554   28800     243.1    -31.5    -24.0
2024 09 01  0900   60554   32400     243.1    -31.5    -24.0
2024 09 01  1000   60554   36000     243.1    -31.5    -24.0
2024 09 01  1100   60554   39600     243.1    -31.5    -24.0
2024 09 01  1200   60554   43200     243.1    -31.6    -24.0
2024 09 01  1300   60554   46800     243.1    -31.6    -24.0
2024 09 01  1400   60554   50400     243.0    -31.6    -24.0
2024 09 01  1500   60554   54000     243.0    -31.7    -24.0
2024 09 01  1600   60554   57600     243.0    -31.7    -23.9
2024 09 01  1700   60554   61200     243.0    -31.7    -23.9
2024 09 01  1800   60554   64800     243.0    -31.8    -23.9
2024 09 01  1900   60554   68400     243.0    -31.8    -23.9
2024 09 01  2000   60554   72000     242.9    -31.8    -23.9
2024 09 01  2100   60554   75600     242.9    -31.8    -23.9
2024 09 01  2200   60554   79200     242.9    -31.9    -23.9
