:Product: 201911_ace_loc_1h.txt
:Issued: 2019 Nov 01 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2019 11 01  0000   58788       0     243.5    -17.4      7.3
2019 11 01  0100   58788    3600     243.5    -17.5      7.3
2019 11 01  0200   58788    7200     243.5    -17.5      7.4
2019 11 01  0300   58788   10800     243.4    -17.6      7.4
2019 11 01  0400   58788   14400     243.4    -17.6      7.4
2019 11 01  0500   58788   18000     243.4    -17.7      7.4
2019 11 01  0600   58788   21600     243.4    -17.7      7.5
2019 11 01  0700   58788   25200     243.4    -17.8      7.5
2019 11 01  0800   58788   28800     243.4    -17.8      7.5
2019 11 01  0900   58788   32400     243.3    -17.9      7.6
2019 11 01  1000   58788   36000     243.3    -17.9      7.6
2019 11 01  1100   58788   39600     243.3    -18.0      7.6
2019 11 01  1200   58788   43200     243.3    -18.0      7.7
2019 11 01  1300   58788   46800     243.3    -18.1      7.7
2019 11 01  1400   58788   50400     243.2    -18.1      7.7
2019 11 01  1500   58788   54000     243.2    -18.2      7.7
2019 11 01  1600   58788   57600     243.2    -18.2      7.8
2019 11 01  1700   58788   61200     243.2    -18.3      7.8
2019 11 01  1800   58788   64800     243.2    -18.3      7.8
2019 11 01  1900   58788   68400     243.2    -18.4      7.9
2019 11 01  2000   58788   72000     243.1    -18.4      7.9
2019 11 01  2100   58788   75600     243.1    -18.5      7.9
2019 11 01  2200   58788   79200     243.1    -18.5      7.9
2019 11 01  2300   58788   82800     243.1    -18.6      8.0
