:Product: 202203_ace_loc_1h.txt
:Issued: 2022 Mar 04 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2022 03 01  0000   59639       0     242.9     14.7    -25.1
2022 03 01  0100   59639    3600     242.9     14.6    -25.1
2022 03 01  0200   59639    7200     242.9     14.6    -25.1
2022 03 01  0300   59639   10800     242.9     14.5    -25.1
2022 03 01  0400   59639   14400     242.9     14.5    -25.1
2022 03 01  0500   59639   18000     243.0     14.4    -25.1
2022 03 01  0600   59639   21600     243.0     14.4    -25.1
2022 03 01  0700   59639   25200     243.0     14.3    -25.1
2022 03 01  0800   59639   28800     243.0     14.3    -25.1
2022 03 01  0900   59639   32400     243.0     14.2    -25.1
2022 03 01  1000   59639   36000     243.0     14.2    -25.1
2022 03 01  1100   59639   39600     243.0     14.1    -25.1
2022 03 01  1200   59639   43200     243.1     14.1    -25.1
2022 03 01  1300   59639   46800     243.1     14.0    -25.1
2022 03 01  1400   59639   50400     243.1     14.0    -25.1
2022 03 01  1500   59639   54000     243.1     13.9    -25.1
2022 03 01  1600   59639   57600     243.1     13.9    -25.1
2022 03 01  1700   59639   61200     243.1     13.8    -25.1
2022 03 01  1800   59639   64800     243.1     13.8    -25.0
2022 03 01  1900   59639   68400     243.1     13.8    -25.0
2022 03 01  2000   59639   72000     243.2     13.7    -25.0
2022 03 01  2100   59639   75600     243.2     13.7    -25.0
2022 03 01  2200   59639   79200     243.2     13.6    -25.0
2022 03 01  2300   59639   82800     243.2     13.6    -25.0
2022 03 02  0000   59640       0     243.2     13.5    -25.0
2022 03 02  0100   59640    3600     243.2     13.5    -25.0
2022 03 02  0200   59640    7200     243.2     13.4    -25.0
2022 03 02  0300   59640   10800     243.2     13.4    -25.0
2022 03 02  0400   59640   14400     243.2     13.3    -25.0
2022 03 02  0500   59640   18000     243.3     13.3    -25.0
2022 03 02  0600   59640   21600     243.3     13.2    -25.0
2022 03 02  0700   59640   25200     243.3     13.2    -25.0
2022 03 02  0800   59640   28800     243.3     13.1    -25.0
2022 03 02  0900   59640   32400     243.3     13.1    -25.0
