:Product: 201904_ace_swepam_1h.txt
:Issued: 2019 Apr 09 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2019 04 01  0000   58574       0    0        3.8      407.0     8.52e+04
2019 04 01  0100   58574    3600    0        4.4      401.1     7.37e+04
2019 04 01  0200   58574    7200    0        4.9      397.4     8.07e+04
2019 04 01  0300   58574   10800    0        5.0      398.6     1.03e+05
2019 04 01  0400   58574   14400    0        5.3      404.6     8.57e+04
2019 04 01  0500   58574   18000    0        5.5      407.2     6.73e+04
2019 04 01  0600   58574   21600    0        5.7      413.9     7.59e+04
2019 04 01  0700   58574   25200    0        6.1      405.5     7.03e+04
2019 04 01  0800   58574   28800    0        6.4      407.4     6.88e+04
2019 04 01  0900   58574   32400    0        7.0      407.5     7.26e+04
2019 04 01  1000   58574   36000    0        6.8      400.6     7.86e+04
2019 04 01  1100   58574   39600    0        6.2      405.7     7.59e+04
2019 04 01  1200   58574   43200    0        6.8      409.6     6.68e+04
2019 04 01  1300   58574   46800    0        5.2      400.8     7.43e+04
2019 04 01  1400   58574   50400    0        4.9      400.5     9.55e+04
2019 04 01  1500   58574   54000    1        4.6      392.2     9.28e+04
2019 04 01  1600   58574   57600    0        5.6      388.5     9.68e+04
2019 04 01  1700   58574   61200    0        5.4      390.5     8.19e+04
2019 04 01  1800   58574   64800    0        5.3      386.9     8.72e+04
2019 04 01  1900   58574   68400    0        4.8      392.1     7.28e+04
2019 04 01  2000   58574   72000    1        5.0      377.8     5.92e+04
2019 04 01  2100   58574   75600    1        4.8      373.3     6.17e+04
2019 04 01  2200   58574   79200    0        4.7      383.0     7.33e+04
2019 04 01  2300   58574   82800    0        4.3      385.6     7.62e+04
2019 04 02  0000   58575       0    0        3.5      387.5     7.98e+04
2019 04 02  0100   58575    3600    1        3.7      382.2     8.09e+04
2019 04 02  0200   58575    7200    0        3.4      374.5     8.68e+04
2019 04 02  0300   58575   10800    0        3.2      371.6     6.54e+04
2019 04 02  0400   58575   14400    0        2.3      385.8     6.94e+04
2019 04 02  0500   58575   18000    0        2.3      373.0     5.34e+04
2019 04 02  0600   58575   21600    0        1.9      369.0     4.68e+04
2019 04 02  0700   58575   25200    1        1.6      379.3     9.50e+04
2019 04 02  0800   58575   28800    0        1.6      374.1     7.78e+04
2019 04 02  0900   58575   32400    0        1.5      373.5     8.90e+04
2019 04 02  1000   58575   36000    0        1.8      370.1     7.58e+04
2019 04 02  1100   58575   39600    0        1.7      369.7     6.24e+04
2019 04 02  1200   58575   43200    0        1.6      373.2     7.56e+04
2019 04 02  1300   58575   46800    0        1.5      375.4     7.92e+04
2019 04 02  1400   58575   50400    0        1.7      376.6     6.23e+04
2019 04 02  1500   58575   54000    0        2.7      367.4     4.66e+04
2019 04 02  1600   58575   57600    0        4.2      363.9     1.96e+04
2019 04 02  1700   58575   61200    0        5.5      374.2     2.71e+04
2019 04 02  1800   58575   64800    0        5.1      377.4     2.63e+04
2019 04 02  1900   58575   68400    0        5.9      376.9     4.69e+04
2019 04 02  2000   58575   72000    0        5.5      389.6     8.03e+04
2019 04 02  2100   58575   75600    9    -9999.9    -9999.9    -1.00e+05
2019 04 02  2200   58575   79200    0        8.7      390.2     1.08e+05
2019 04 02  2300   58575   82800    0        7.2      389.1     9.21e+04
2019 04 03  0000   58576       0    0        7.0      389.4     8.62e+04
2019 04 03  0100   58576    3600    0        7.5      389.7     1.00e+05
2019 04 03  0200   58576    7200    0        7.6      391.3     6.79e+04
2019 04 03  0300   58576   10800    0        5.8      379.6     6.27e+04
2019 04 03  0400   58576   14400    0        4.5      398.0     6.87e+04
2019 04 03  0500   58576   18000    0        5.5      417.2     1.31e+05
2019 04 03  0600   58576   21600    0        5.3      410.4     1.36e+05
2019 04 03  0700   58576   25200    0        5.1      398.4     1.19e+05
2019 04 03  0800   58576   28800    0        4.7      389.6     9.13e+04
2019 04 03  0900   58576   32400    0        3.8      380.1     5.92e+04
2019 04 03  1000   58576   36000    1        3.8      372.9     8.15e+04
2019 04 03  1100   58576   39600    0        4.5      366.3     6.04e+04
2019 04 03  1200   58576   43200    0        6.5      379.3     7.71e+04
2019 04 03  1300   58576   46800    0        6.4      384.0     9.63e+04
2019 04 03  1400   58576   50400    0        7.0      392.4     7.45e+04
2019 04 03  1500   58576   54000    0        5.3      365.1     5.36e+04
2019 04 03  1600   58576   57600    1        4.5      370.4     4.92e+04
2019 04 03  1700   58576   61200    0        4.6      378.5     6.53e+04
2019 04 03  1800   58576   64800    0        5.2      403.5     1.28e+05
2019 04 03  1900   58576   68400    0        5.2      415.0     1.18e+05
2019 04 03  2000   58576   72000    0        5.5      405.1     1.20e+05
2019 04 03  2100   58576   75600    9    -9999.9    -9999.9    -1.00e+05
2019 04 03  2200   58576   79200    1        5.4      422.0     1.39e+05
2019 04 03  2300   58576   82800    0        3.3      472.4     1.25e+05
2019 04 04  0000   58577       0    0        2.8      454.2     1.04e+05
2019 04 04  0100   58577    3600    0        2.7      429.6     1.08e+05
2019 04 04  0200   58577    7200    0        3.2      412.6     1.20e+05
2019 04 04  0300   58577   10800    0        3.3      390.4     1.45e+05
2019 04 04  0400   58577   14400    0        3.9      381.2     7.64e+04
2019 04 04  0500   58577   18000    0        5.7      386.6     4.29e+04
2019 04 04  0600   58577   21600    0        6.4      390.6     5.69e+04
2019 04 04  0700   58577   25200    0        8.8      402.6     6.58e+04
2019 04 04  0800   58577   28800    0        7.6      412.8     5.09e+04
2019 04 04  0900   58577   32400    0        6.9      416.1     4.67e+04
2019 04 04  1000   58577   36000    0        6.7      412.9     9.16e+04
2019 04 04  1100   58577   39600    0        6.6      409.1     7.85e+04
2019 04 04  1200   58577   43200    0        4.3      422.3     1.20e+05
2019 04 04  1300   58577   46800    0        4.2      477.4     2.17e+05
2019 04 04  1400   58577   50400    0        4.5      502.5     2.63e+05
2019 04 04  1500   58577   54000    1        4.7      487.9     2.57e+05
2019 04 04  1600   58577   57600    0        5.1      472.6     2.36e+05
2019 04 04  1700   58577   61200    0        4.8      477.5     2.00e+05
2019 04 04  1800   58577   64800    0        3.5      470.8     1.75e+05
2019 04 04  1900   58577   68400    0        2.9      474.0     1.50e+05
2019 04 04  2000   58577   72000    1        2.8      470.4     1.43e+05
2019 04 04  2100   58577   75600    9    -9999.9    -9999.9    -1.00e+05
2019 04 04  2200   58577   79200    1        2.4      479.5     1.88e+05
2019 04 04  2300   58577   82800    1        2.5      491.5     2.17e+05
2019 04 05  0000   58578       0    1        3.0      493.2     2.05e+05
2019 04 05  0100   58578    3600    0        2.8      487.5     2.26e+05
2019 04 05  0200   58578    7200    0        3.0      461.1     2.01e+05
2019 04 05  0300   58578   10800    1        3.3      462.1     1.60e+05
2019 04 05  0400   58578   14400    0        3.2      461.9     1.83e+05
2019 04 05  0500   58578   18000    1        2.9      483.9     2.01e+05
