:Product: 201805_ace_loc_1h.txt
:Issued: 2018 May 13 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2018 05 01  0000   58239       0     246.9      8.7      7.6
2018 05 01  0100   58239    3600     246.9      8.7      7.7
2018 05 01  0200   58239    7200     246.9      8.6      7.7
2018 05 01  0300   58239   10800     246.9      8.5      7.7
2018 05 01  0400   58239   14400     246.9      8.5      7.8
2018 05 01  0500   58239   18000     246.9      8.4      7.8
2018 05 01  0600   58239   21600     246.9      8.4      7.8
2018 05 01  0700   58239   25200     246.9      8.3      7.9
2018 05 01  0800   58239   28800     246.9      8.2      7.9
2018 05 01  0900   58239   32400     246.9      8.2      7.9
2018 05 01  1000   58239   36000     246.9      8.1      8.0
2018 05 01  1100   58239   39600     246.9      8.0      8.0
2018 05 01  1200   58239   43200     247.0      8.0      8.0
2018 05 01  1300   58239   46800     247.0      7.9      8.0
2018 05 01  1400   58239   50400     247.0      7.8      8.1
2018 05 01  1500   58239   54000     247.0      7.8      8.1
2018 05 01  1600   58239   57600     247.0      7.7      8.1
2018 05 01  1700   58239   61200     247.0      7.6      8.2
2018 05 01  1800   58239   64800     247.0      7.6      8.2
2018 05 01  1900   58239   68400     247.0      7.5      8.2
2018 05 01  2000   58239   72000     247.0      7.5      8.3
2018 05 01  2100   58239   75600     247.0      7.4      8.3
2018 05 01  2200   58239   79200     247.0      7.3      8.3
2018 05 01  2300   58239   82800     247.0      7.3      8.3
2018 05 02  0000   58240       0     247.1      7.2      8.4
2018 05 02  0100   58240    3600     247.1      7.1      8.4
2018 05 02  0200   58240    7200     247.1      7.1      8.4
2018 05 02  0300   58240   10800     247.1      7.0      8.5
2018 05 02  0400   58240   14400     247.1      6.9      8.5
2018 05 02  0500   58240   18000     247.1      6.9      8.5
2018 05 02  0600   58240   21600     247.1      6.8      8.6
2018 05 02  0700   58240   25200     247.1      6.7      8.6
2018 05 02  0800   58240   28800     247.1      6.7      8.6
2018 05 02  0900   58240   32400     247.1      6.6      8.7
2018 05 02  1000   58240   36000     247.1      6.6      8.7
2018 05 02  1100   58240   39600     247.1      6.5      8.7
2018 05 02  1200   58240   43200     247.2      6.4      8.7
2018 05 02  1300   58240   46800     247.2      6.4      8.8
2018 05 02  1400   58240   50400     247.2      6.3      8.8
2018 05 02  1500   58240   54000     247.2      6.2      8.8
2018 05 02  1600   58240   57600     247.2      6.2      8.9
2018 05 02  1700   58240   61200     247.2      6.1      8.9
2018 05 02  1800   58240   64800     247.2      6.0      8.9
2018 05 02  1900   58240   68400     247.2      6.0      8.9
2018 05 02  2000   58240   72000     247.2      5.9      9.0
2018 05 02  2100   58240   75600     247.2      5.9      9.0
2018 05 02  2200   58240   79200     247.2      5.8      9.0
2018 05 02  2300   58240   82800     247.2      5.7      9.1
2018 05 03  0000   58241       0     247.3      5.7      9.1
2018 05 03  0100   58241    3600     247.3      5.6      9.1
2018 05 03  0200   58241    7200     247.3      5.5      9.2
2018 05 03  0300   58241   10800     247.3      5.5      9.2
2018 05 03  0400   58241   14400     247.3      5.4      9.2
2018 05 03  0500   58241   18000     247.3      5.3      9.2
2018 05 03  0600   58241   21600     247.3      5.3      9.3
2018 05 03  0700   58241   25200     247.3      5.2      9.3
2018 05 03  0800   58241   28800     247.3      5.2      9.3
2018 05 03  0900   58241   32400     247.3      5.1      9.4
2018 05 03  1000   58241   36000     247.3      5.0      9.4
2018 05 03  1100   58241   39600     247.3      5.0      9.4
2018 05 03  1200   58241   43200     247.4      4.9      9.5
2018 05 03  1300   58241   46800     247.4      4.8      9.5
2018 05 03  1400   58241   50400     247.4      4.8      9.5
2018 05 03  1500   58241   54000     247.4      4.7      9.5
2018 05 03  1600   58241   57600     247.4      4.6      9.6
2018 05 03  1700   58241   61200     247.4      4.6      9.6
2018 05 03  1800   58241   64800     247.4      4.5      9.6
2018 05 03  1900   58241   68400     247.4      4.5      9.7
2018 05 03  2000   58241   72000     247.4      4.4      9.7
2018 05 03  2100   58241   75600     247.4      4.3      9.7
2018 05 03  2200   58241   79200     247.4      4.3      9.7
2018 05 03  2300   58241   82800     247.5      4.2      9.8
2018 05 04  0000   58242       0     247.5      4.1      9.8
2018 05 04  0100   58242    3600     247.5      4.1      9.8
2018 05 04  0200   58242    7200     247.5      4.0      9.9
2018 05 04  0300   58242   10800     247.5      3.9      9.9
2018 05 04  0400   58242   14400     247.5      3.9      9.9
2018 05 04  0500   58242   18000     247.5      3.8     10.0
2018 05 04  0600   58242   21600     247.5      3.8     10.0
2018 05 04  0700   58242   25200     247.5      3.7     10.0
2018 05 04  0800   58242   28800     247.5      3.6     10.0
2018 05 04  0900   58242   32400     247.5      3.6     10.1
2018 05 04  1000   58242   36000     247.5      3.5     10.1
2018 05 04  1100   58242   39600     247.6      3.4     10.1
2018 05 04  1200   58242   43200     247.6      3.4     10.2
2018 05 04  1300   58242   46800     247.6      3.3     10.2
2018 05 04  1400   58242   50400     247.6      3.3     10.2
2018 05 04  1500   58242   54000     247.6      3.2     10.2
2018 05 04  1600   58242   57600     247.6      3.1     10.3
2018 05 04  1700   58242   61200     247.6      3.1     10.3
2018 05 04  1800   58242   64800     247.6      3.0     10.3
2018 05 04  1900   58242   68400     247.6      2.9     10.4
2018 05 04  2000   58242   72000     247.6      2.9     10.4
2018 05 04  2100   58242   75600     247.6      2.8     10.4
2018 05 04  2200   58242   79200     247.7      2.8     10.4
2018 05 04  2300   58242   82800     247.7      2.7     10.5
2018 05 05  0000   58243       0     247.7      2.6     10.5
2018 05 05  0100   58243    3600     247.7      2.6     10.5
2018 05 05  0200   58243    7200     247.7      2.5     10.6
2018 05 05  0300   58243   10800     247.7      2.4     10.6
2018 05 05  0400   58243   14400     247.7      2.4     10.6
2018 05 05  0500   58243   18000     247.7      2.3     10.6
2018 05 05  0600   58243   21600     247.7      2.3     10.7
2018 05 05  0700   58243   25200     247.7      2.2     10.7
2018 05 05  0800   58243   28800     247.7      2.1     10.7
2018 05 05  0900   58243   32400     247.7      2.1     10.8
2018 05 05  1000   58243   36000     247.8      2.0     10.8
2018 05 05  1100   58243   39600     247.8      1.9     10.8
2018 05 05  1200   58243   43200     247.8      1.9     10.8
2018 05 05  1300   58243   46800     247.8      1.8     10.9
2018 05 05  1400   58243   50400     247.8      1.8     10.9
2018 05 05  1500   58243   54000     247.8      1.7     10.9
2018 05 05  1600   58243   57600     247.8      1.6     11.0
2018 05 05  1700   58243   61200     247.8      1.6     11.0
2018 05 05  1800   58243   64800     247.8      1.5     11.0
2018 05 05  1900   58243   68400     247.8      1.5     11.0
2018 05 05  2000   58243   72000     247.8      1.4     11.1
2018 05 05  2100   58243   75600     247.8      1.3     11.1
2018 05 05  2200   58243   79200     247.9      1.3     11.1
2018 05 05  2300   58243   82800     247.9      1.2     11.2
2018 05 06  0000   58244       0     247.9      1.1     11.2
2018 05 06  0100   58244    3600     247.9      1.1     11.2
2018 05 06  0200   58244    7200     247.9      1.0     11.2
2018 05 06  0300   58244   10800     247.9      1.0     11.3
2018 05 06  0400   58244   14400     247.9      0.9     11.3
2018 05 06  0500   58244   18000     247.9      0.8     11.3
2018 05 06  0600   58244   21600     247.9      0.8     11.4
2018 05 06  0700   58244   25200     247.9      0.7     11.4
2018 05 06  0800   58244   28800     247.9      0.7     11.4
2018 05 06  0900   58244   32400     247.9      0.6     11.4
2018 05 06  1000   58244   36000     248.0      0.5     11.5
2018 05 06  1100   58244   39600     248.0      0.5     11.5
2018 05 06  1200   58244   43200     248.0      0.4     11.5
2018 05 06  1300   58244   46800     248.0      0.3     11.5
2018 05 06  1400   58244   50400     248.0      0.3     11.6
2018 05 06  1500   58244   54000     248.0      0.2     11.6
2018 05 06  1600   58244   57600     248.0      0.2     11.6
2018 05 06  1700   58244   61200     248.0      0.1     11.7
2018 05 06  1800   58244   64800     248.0      0.0     11.7
2018 05 06  1900   58244   68400     248.0     -0.0     11.7
2018 05 06  2000   58244   72000     248.0     -0.1     11.7
2018 05 06  2100   58244   75600     248.0     -0.1     11.8
2018 05 06  2200   58244   79200     248.1     -0.2     11.8
2018 05 06  2300   58244   82800     248.1     -0.3     11.8
2018 05 07  0000   58245       0     248.1     -0.3     11.9
2018 05 07  0100   58245    3600     248.1     -0.4     11.9
2018 05 07  0200   58245    7200     248.1     -0.4     11.9
2018 05 07  0300   58245   10800     248.1     -0.5     11.9
2018 05 07  0400   58245   14400     248.1     -0.6     12.0
2018 05 07  0500   58245   18000     248.1     -0.6     12.0
2018 05 07  0600   58245   21600     248.1     -0.7     12.0
2018 05 07  0700   58245   25200     248.1     -0.7     12.0
2018 05 07  0800   58245   28800     248.1     -0.8     12.1
2018 05 07  0900   58245   32400     248.1     -0.9     12.1
2018 05 07  1000   58245   36000     248.1     -0.9     12.1
2018 05 07  1100   58245   39600     248.2     -1.0     12.2
2018 05 07  1200   58245   43200     248.2     -1.0     12.2
2018 05 07  1300   58245   46800     248.2     -1.1     12.2
2018 05 07  1400   58245   50400     248.2     -1.2     12.2
2018 05 07  1500   58245   54000     248.2     -1.2     12.3
2018 05 07  1600   58245   57600     248.2     -1.3     12.3
2018 05 07  1700   58245   61200     248.2     -1.3     12.3
2018 05 07  1800   58245   64800     248.2     -1.4     12.3
2018 05 07  1900   58245   68400     248.2     -1.5     12.4
2018 05 07  2000   58245   72000     248.2     -1.5     12.4
2018 05 07  2100   58245   75600     248.2     -1.6     12.4
2018 05 07  2200   58245   79200     248.2     -1.6     12.5
2018 05 07  2300   58245   82800     248.2     -1.7     12.5
2018 05 08  0000   58246       0     248.3     -1.7     12.5
2018 05 08  0100   58246    3600     248.3     -1.8     12.5
2018 05 08  0200   58246    7200     248.3     -1.9     12.6
2018 05 08  0300   58246   10800     248.3     -1.9     12.6
2018 05 08  0400   58246   14400     248.3     -2.0     12.6
2018 05 08  0500   58246   18000     248.3     -2.0     12.6
2018 05 08  0600   58246   21600     248.3     -2.1     12.7
2018 05 08  0700   58246   25200     248.3     -2.2     12.7
2018 05 08  0800   58246   28800     248.3     -2.2     12.7
2018 05 08  0900   58246   32400     248.3     -2.3     12.7
2018 05 08  1000   58246   36000     248.3     -2.3     12.8
2018 05 08  1100   58246   39600     248.3     -2.4     12.8
2018 05 08  1200   58246   43200     248.3     -2.5     12.8
2018 05 08  1300   58246   46800     248.3     -2.5     12.9
2018 05 08  1400   58246   50400     248.4     -2.6     12.9
2018 05 08  1500   58246   54000     248.4     -2.6     12.9
2018 05 08  1600   58246   57600     248.4     -2.7     12.9
2018 05 08  1700   58246   61200     248.4     -2.7     13.0
2018 05 08  1800   58246   64800     248.4     -2.8     13.0
2018 05 08  1900   58246   68400     248.4     -2.9     13.0
2018 05 08  2000   58246   72000     248.4     -2.9     13.0
2018 05 08  2100   58246   75600     248.4     -3.0     13.1
2018 05 08  2200   58246   79200     248.4     -3.0     13.1
2018 05 08  2300   58246   82800     248.4     -3.1     13.1
2018 05 09  0000   58247       0     248.4     -3.1     13.2
2018 05 09  0100   58247    3600     248.4     -3.2     13.2
2018 05 09  0200   58247    7200     248.4     -3.3     13.2
2018 05 09  0300   58247   10800     248.4     -3.3     13.2
2018 05 09  0400   58247   14400     248.4     -3.4     13.3
2018 05 09  0500   58247   18000     248.4     -3.4     13.3
2018 05 09  0600   58247   21600     248.5     -3.5     13.3
2018 05 09  0700   58247   25200     248.5     -3.5     13.3
2018 05 09  0800   58247   28800     248.5     -3.6     13.4
2018 05 09  0900   58247   32400     248.5     -3.7     13.4
2018 05 09  1000   58247   36000     248.5     -3.7     13.4
2018 05 09  1100   58247   39600     248.5     -3.8     13.4
2018 05 09  1200   58247   43200     248.5     -3.8     13.5
2018 05 09  1300   58247   46800     248.5     -3.9     13.5
2018 05 09  1400   58247   50400     248.5     -3.9     13.5
2018 05 09  1500   58247   54000     248.5     -4.0     13.5
2018 05 09  1600   58247   57600     248.5     -4.1     13.6
2018 05 09  1700   58247   61200     248.5     -4.1     13.6
2018 05 09  1800   58247   64800     248.5     -4.2     13.6
2018 05 09  1900   58247   68400     248.5     -4.2     13.7
2018 05 09  2000   58247   72000     248.5     -4.3     13.7
2018 05 09  2100   58247   75600     248.5     -4.3     13.7
2018 05 09  2200   58247   79200     248.5     -4.4     13.7
2018 05 09  2300   58247   82800     248.6     -4.5     13.8
2018 05 10  0000   58248       0     248.6     -4.5     13.8
2018 05 10  0100   58248    3600     248.6     -4.6     13.8
2018 05 10  0200   58248    7200     248.6     -4.6     13.8
2018 05 10  0300   58248   10800     248.6     -4.7     13.9
2018 05 10  0400   58248   14400     248.6     -4.7     13.9
2018 05 10  0500   58248   18000     248.6     -4.8     13.9
2018 05 10  0600   58248   21600     248.6     -4.8     13.9
2018 05 10  0700   58248   25200     248.6     -4.9     14.0
2018 05 10  0800   58248   28800     248.6     -5.0     14.0
2018 05 10  0900   58248   32400     248.6     -5.0     14.0
2018 05 10  1000   58248   36000     248.6     -5.1     14.0
2018 05 10  1100   58248   39600     248.6     -5.1     14.1
2018 05 10  1200   58248   43200     248.6     -5.2     14.1
2018 05 10  1300   58248   46800     248.6     -5.2     14.1
2018 05 10  1400   58248   50400     248.6     -5.3     14.1
2018 05 10  1500   58248   54000     248.6     -5.3     14.2
2018 05 10  1600   58248   57600     248.6     -5.4     14.2
2018 05 10  1700   58248   61200     248.6     -5.5     14.2
2018 05 10  1800   58248   64800     248.6     -5.5     14.2
2018 05 10  1900   58248   68400     248.6     -5.6     14.3
2018 05 10  2000   58248   72000     248.7     -5.6     14.3
2018 05 10  2100   58248   75600     248.7     -5.7     14.3
2018 05 10  2200   58248   79200     248.7     -5.7     14.3
2018 05 10  2300   58248   82800     248.7     -5.8     14.4
2018 05 11  0000   58249       0     248.7     -5.8     14.4
2018 05 11  0100   58249    3600     248.7     -5.9     14.4
2018 05 11  0200   58249    7200     248.7     -5.9     14.5
2018 05 11  0300   58249   10800     248.7     -6.0     14.5
2018 05 11  0400   58249   14400     248.7     -6.1     14.5
2018 05 11  0500   58249   18000     248.7     -6.1     14.5
2018 05 11  0600   58249   21600     248.7     -6.2     14.6
2018 05 11  0700   58249   25200     248.7     -6.2     14.6
2018 05 11  0800   58249   28800     248.7     -6.3     14.6
2018 05 11  0900   58249   32400     248.7     -6.3     14.6
2018 05 11  1000   58249   36000     248.7     -6.4     14.7
2018 05 11  1100   58249   39600     248.7     -6.4     14.7
2018 05 11  1200   58249   43200     248.7     -6.5     14.7
2018 05 11  1300   58249   46800     248.7     -6.5     14.7
2018 05 11  1400   58249   50400     248.7     -6.6     14.8
2018 05 11  1500   58249   54000     248.7     -6.7     14.8
2018 05 11  1600   58249   57600     248.7     -6.7     14.8
2018 05 11  1700   58249   61200     248.7     -6.8     14.8
2018 05 11  1800   58249   64800     248.7     -6.8     14.9
2018 05 11  1900   58249   68400     248.7     -6.9     14.9
2018 05 11  2000   58249   72000     248.7     -6.9     14.9
2018 05 11  2100   58249   75600     248.7     -7.0     14.9
2018 05 11  2200   58249   79200     248.7     -7.0     15.0
2018 05 11  2300   58249   82800     248.7     -7.1     15.0
2018 05 12  0000   58250       0     248.7     -7.1     15.0
2018 05 12  0100   58250    3600     248.7     -7.2     15.0
2018 05 12  0200   58250    7200     248.7     -7.2     15.1
2018 05 12  0300   58250   10800     248.7     -7.3     15.1
2018 05 12  0400   58250   14400     248.8     -7.3     15.1
2018 05 12  0500   58250   18000     248.8     -7.4     15.1
2018 05 12  0600   58250   21600     248.8     -7.5     15.2
2018 05 12  0700   58250   25200     248.8     -7.5     15.2
2018 05 12  0800   58250   28800     248.8     -7.6     15.2
2018 05 12  0900   58250   32400     248.8     -7.6     15.2
2018 05 12  1000   58250   36000     248.8     -7.7     15.3
2018 05 12  1100   58250   39600     248.8     -7.7     15.3
2018 05 12  1200   58250   43200     248.8     -7.8     15.3
2018 05 12  1300   58250   46800     248.8     -7.8     15.3
2018 05 12  1400   58250   50400     248.8     -7.9     15.4
2018 05 12  1500   58250   54000     248.8     -7.9     15.4
2018 05 12  1600   58250   57600     248.8     -8.0     15.4
2018 05 12  1700   58250   61200     248.8     -8.0     15.4
2018 05 12  1800   58250   64800     248.8     -8.1     15.4
2018 05 12  1900   58250   68400     248.8     -8.1     15.5
2018 05 12  2000   58250   72000     248.8     -8.2     15.5
2018 05 12  2100   58250   75600     248.8     -8.2     15.5
2018 05 12  2200   58250   79200     248.8     -8.3     15.5
2018 05 12  2300   58250   82800     248.8     -8.3     15.6
2018 05 13  0000   58251       0     248.8     -8.4     15.6
2018 05 13  0100   58251    3600     248.8     -8.4     15.6
2018 05 13  0200   58251    7200     248.8     -8.5     15.6
2018 05 13  0300   58251   10800     248.8     -8.6     15.7
2018 05 13  0400   58251   14400     248.8     -8.6     15.7
2018 05 13  0500   58251   18000     248.8     -8.7     15.7
2018 05 13  0600   58251   21600     248.8     -8.7     15.7
2018 05 13  0700   58251   25200     248.8     -8.8     15.8
2018 05 13  0800   58251   28800     248.8     -8.8     15.8
2018 05 13  0900   58251   32400     248.8     -8.9     15.8
2018 05 13  1000   58251   36000     248.8     -8.9     15.8
2018 05 13  1100   58251   39600     248.8     -9.0     15.9
2018 05 13  1200   58251   43200     248.8     -9.0     15.9
2018 05 13  1300   58251   46800     248.8     -9.1     15.9
2018 05 13  1400   58251   50400     248.8     -9.1     15.9
2018 05 13  1500   58251   54000     248.8     -9.2     16.0
2018 05 13  1600   58251   57600     248.8     -9.2     16.0
2018 05 13  1700   58251   61200     248.8     -9.3     16.0
2018 05 13  1800   58251   64800     248.8     -9.3     16.0
2018 05 13  1900   58251   68400     248.8     -9.4     16.1
2018 05 13  2000   58251   72000     248.8     -9.4     16.1
2018 05 13  2100   58251   75600     248.8     -9.5     16.1
2018 05 13  2200   58251   79200     248.8     -9.5     16.1
2018 05 13  2300   58251   82800     248.8     -9.6     16.2
