:Product: 202404_ace_loc_1h.txt
:Issued: 2024 Apr 05 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2024 04 01  0000   60401       0     229.6    -39.6     -5.7
2024 04 01  0100   60401    3600     229.6    -39.5     -5.7
2024 04 01  0200   60401    7200     229.6    -39.5     -5.7
2024 04 01  0300   60401   10800     229.5    -39.5     -5.6
2024 04 01  0400   60401   14400     229.5    -39.5     -5.6
2024 04 01  0500   60401   18000     229.5    -39.5     -5.6
2024 04 01  0600   60401   21600     229.5    -39.5     -5.5
2024 04 01  0700   60401   25200     229.5    -39.5     -5.5
2024 04 01  0800   60401   28800     229.5    -39.5     -5.5
2024 04 01  0900   60401   32400     229.5    -39.5     -5.4
2024 04 01  1000   60401   36000     229.5    -39.4     -5.4
2024 04 01  1100   60401   39600     229.5    -39.4     -5.4
2024 04 01  1200   60401   43200     229.5    -39.4     -5.3
2024 04 01  1300   60401   46800     229.5    -39.4     -5.3
2024 04 01  1400   60401   50400     229.5    -39.4     -5.2
2024 04 01  1500   60401   54000     229.5    -39.4     -5.2
2024 04 01  1600   60401   57600     229.4    -39.4     -5.2
2024 04 01  1700   60401   61200     229.4    -39.4     -5.1
2024 04 01  1800   60401   64800     229.4    -39.4     -5.1
2024 04 01  1900   60401   68400     229.4    -39.3     -5.1
2024 04 01  2000   60401   72000     229.4    -39.3     -5.0
2024 04 01  2100   60401   75600     229.4    -39.3     -5.0
2024 04 01  2200   60401   79200     229.4    -39.3     -5.0
2024 04 01  2300   60401   82800     229.4    -39.3     -4.9
2024 04 02  0000   60402       0     229.4    -39.3     -4.9
2024 04 02  0100   60402    3600     229.3    -39.2     -4.9
2024 04 02  0200   60402    7200     229.3    -39.2     -4.8
2024 04 02  0300   60402   10800     229.3    -39.2     -4.8
2024 04 02  0400   60402   14400     229.3    -39.2     -4.7
2024 04 02  0500   60402   18000     229.3    -39.2     -4.7
2024 04 02  0600   60402   21600     229.3    -39.2     -4.7
2024 04 02  0700   60402   25200     229.3    -39.2     -4.6
2024 04 02  0800   60402   28800     229.3    -39.1     -4.6
2024 04 02  0900   60402   32400     229.3    -39.1     -4.6
2024 04 02  1000   60402   36000     229.3    -39.1     -4.5
2024 04 02  1100   60402   39600     229.3    -39.1     -4.5
2024 04 02  1200   60402   43200     229.3    -39.1     -4.5
2024 04 02  1300   60402   46800     229.2    -39.1     -4.4
2024 04 02  1400   60402   50400     229.2    -39.0     -4.4
2024 04 02  1500   60402   54000     229.2    -39.0     -4.4
2024 04 02  1600   60402   57600     229.2    -39.0     -4.3
2024 04 02  1700   60402   61200     229.2    -39.0     -4.3
2024 04 02  1800   60402   64800     229.2    -39.0     -4.2
2024 04 02  1900   60402   68400     229.2    -39.0     -4.2
2024 04 02  2000   60402   72000     229.2    -38.9     -4.2
2024 04 02  2100   60402   75600     229.2    -38.9     -4.1
2024 04 02  2200   60402   79200     229.2    -38.9     -4.1
2024 04 02  2300   60402   82800     229.2    -38.9     -4.1
2024 04 03  0000   60403       0     229.2    -38.9     -4.0
2024 04 03  0100   60403    3600     229.2    -38.9     -4.0
2024 04 03  0200   60403    7200     229.1    -38.8     -4.0
2024 04 03  0300   60403   10800     229.1    -38.8     -3.9
2024 04 03  0400   60403   14400     229.1    -38.8     -3.9
2024 04 03  0500   60403   18000     229.1    -38.8     -3.9
2024 04 03  0600   60403   21600     229.1    -38.8     -3.8
2024 04 03  0700   60403   25200     229.1    -38.8     -3.8
2024 04 03  0800   60403   28800     229.1    -38.7     -3.7
2024 04 03  0900   60403   32400     229.1    -38.7     -3.7
2024 04 03  1000   60403   36000     229.1    -38.7     -3.7
2024 04 03  1100   60403   39600     229.1    -38.7     -3.6
2024 04 03  1200   60403   43200     229.1    -38.7     -3.6
2024 04 03  1300   60403   46800     229.1    -38.6     -3.6
2024 04 03  1400   60403   50400     229.1    -38.6     -3.5
2024 04 03  1500   60403   54000     229.1    -38.6     -3.5
2024 04 03  1600   60403   57600     229.0    -38.6     -3.5
2024 04 03  1700   60403   61200     229.0    -38.6     -3.4
2024 04 03  1800   60403   64800     229.0    -38.5     -3.4
2024 04 03  1900   60403   68400     229.0    -38.5     -3.3
2024 04 03  2000   60403   72000     229.0    -38.5     -3.3
2024 04 03  2100   60403   75600     229.0    -38.5     -3.3
2024 04 03  2200   60403   79200     229.0    -38.5     -3.2
2024 04 03  2300   60403   82800     229.0    -38.4     -3.2
2024 04 04  0000   60404       0     229.0    -38.4     -3.2
2024 04 04  0100   60404    3600     229.0    -38.4     -3.1
2024 04 04  0200   60404    7200     229.0    -38.4     -3.1
2024 04 04  0300   60404   10800     229.0    -38.4     -3.1
2024 04 04  0400   60404   14400     229.0    -38.3     -3.0
2024 04 04  0500   60404   18000     228.9    -38.3     -3.0
2024 04 04  0600   60404   21600     228.9    -38.3     -3.0
2024 04 04  0700   60404   25200     228.9    -38.3     -2.9
2024 04 04  0800   60404   28800     228.9    -38.2     -2.9
2024 04 04  0900   60404   32400     228.9    -38.2     -2.8
2024 04 04  1000   60404   36000     228.9    -38.2     -2.8
2024 04 04  1100   60404   39600     228.9    -38.2     -2.8
2024 04 04  1200   60404   43200     228.9    -38.2     -2.7
2024 04 04  1300   60404   46800     228.9    -38.1     -2.7
2024 04 04  1400   60404   50400     228.9    -38.1     -2.7
2024 04 04  1500   60404   54000     228.9    -38.1     -2.6
2024 04 04  1600   60404   57600     228.9    -38.1     -2.6
