:Product: 201707_ace_swepam_1h.txt
:Issued: 2017 Jul 14 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2017 07 01  0000   57935       0    9    -9999.9    -9999.9    -1.00e+05
2017 07 01  0100   57935    3600    0        8.1      357.9     3.62e+04
2017 07 01  0200   57935    7200    0        8.0      358.6     3.97e+04
2017 07 01  0300   57935   10800    0        7.3      359.9     2.67e+04
2017 07 01  0400   57935   14400    0        7.9      351.4     3.21e+04
2017 07 01  0500   57935   18000    0        9.4      352.9     4.20e+04
2017 07 01  0600   57935   21600    0       13.4      357.2     4.26e+04
2017 07 01  0700   57935   25200    0       15.6      356.9     4.63e+04
2017 07 01  0800   57935   28800    0       16.2      353.7     5.08e+04
2017 07 01  0900   57935   32400    0       11.1      369.4     6.44e+04
2017 07 01  1000   57935   36000    0        7.1      377.6     8.33e+04
2017 07 01  1100   57935   39600    0        7.6      381.2     9.43e+04
2017 07 01  1200   57935   43200    0        9.2      381.8     8.23e+04
2017 07 01  1300   57935   46800    0        9.9      373.3     7.67e+04
2017 07 01  1400   57935   50400    0        7.3      366.9     4.69e+04
2017 07 01  1500   57935   54000    0        5.4      365.2     3.49e+04
2017 07 01  1600   57935   57600    0       11.0      395.7     3.78e+04
2017 07 01  1700   57935   61200    0       10.8      410.5     3.61e+04
2017 07 01  1800   57935   64800    0       11.8      418.9     1.23e+05
2017 07 01  1900   57935   68400    0        9.1      418.5     1.14e+05
2017 07 01  2000   57935   72000    0        6.5      415.0     9.54e+04
2017 07 01  2100   57935   75600    0        3.9      407.1     6.74e+04
2017 07 01  2200   57935   79200    0        2.7      398.0     7.97e+04
2017 07 01  2300   57935   82800    9    -9999.9    -9999.9    -1.00e+05
2017 07 02  0000   57936       0    9    -9999.9    -9999.9    -1.00e+05
2017 07 02  0100   57936    3600    0        3.3      407.1     8.34e+04
2017 07 02  0200   57936    7200    1        3.2      446.7     1.14e+05
2017 07 02  0300   57936   10800    0        5.3      448.7     9.63e+04
2017 07 02  0400   57936   14400    0        1.9      499.2     2.03e+05
2017 07 02  0500   57936   18000    0        3.7      471.8     1.80e+05
2017 07 02  0600   57936   21600    0        3.6      467.7     1.71e+05
2017 07 02  0700   57936   25200    0        8.0      429.0     1.06e+05
2017 07 02  0800   57936   28800    0        8.0      439.4     5.93e+04
2017 07 02  0900   57936   32400    0       10.8      455.5     7.38e+04
2017 07 02  1000   57936   36000    0       15.8      457.7     5.17e+04
2017 07 02  1100   57936   39600    0        7.3      460.7     2.28e+04
2017 07 02  1200   57936   43200    0        1.9      475.9     3.89e+04
2017 07 02  1300   57936   46800    0        0.8      475.2     4.56e+04
2017 07 02  1400   57936   50400    0        0.8      503.6     6.82e+04
2017 07 02  1500   57936   54000    0        1.1      486.0     4.05e+04
2017 07 02  1600   57936   57600    0        1.5      473.0     3.44e+04
2017 07 02  1700   57936   61200    0        2.5      470.3     4.13e+04
2017 07 02  1800   57936   64800    0        9.0      438.6     9.31e+04
2017 07 02  1900   57936   68400    0       10.2      436.5     4.32e+04
2017 07 02  2000   57936   72000    0        8.4      446.4     7.48e+04
2017 07 02  2100   57936   75600    0        6.6      428.8     5.97e+04
2017 07 02  2200   57936   79200    0       11.6      444.6     3.98e+04
2017 07 02  2300   57936   82800    9    -9999.9    -9999.9    -1.00e+05
2017 07 03  0000   57937       0    9    -9999.9    -9999.9    -1.00e+05
2017 07 03  0100   57937    3600    0        8.9      438.5     4.61e+04
2017 07 03  0200   57937    7200    1       40.2      425.4     1.04e+05
2017 07 03  0300   57937   10800    0       13.3      449.5     6.84e+04
2017 07 03  0400   57937   14400    0        8.0      432.7     4.23e+04
2017 07 03  0500   57937   18000    0        4.0      425.5     5.16e+04
2017 07 03  0600   57937   21600    0        3.9      425.5     6.26e+04
2017 07 03  0700   57937   25200    0        4.3      418.3     4.70e+04
2017 07 03  0800   57937   28800    0        4.0      423.5     4.80e+04
2017 07 03  0900   57937   32400    0        4.6      415.7     4.64e+04
2017 07 03  1000   57937   36000    0        3.5      410.6     7.26e+04
2017 07 03  1100   57937   39600    0        3.4      412.9     6.39e+04
2017 07 03  1200   57937   43200    0        3.8      412.5     6.22e+04
2017 07 03  1300   57937   46800    0        5.1      412.7     4.75e+04
2017 07 03  1400   57937   50400    1       11.4      404.7     1.01e+05
2017 07 03  1500   57937   54000    9    -9999.9    -9999.9    -1.00e+05
2017 07 03  1600   57937   57600    0        3.3      408.2     6.30e+04
2017 07 03  1700   57937   61200    0        4.2      401.2     6.78e+04
2017 07 03  1800   57937   64800    0        4.4      411.0     5.08e+04
2017 07 03  1900   57937   68400    0        4.4      409.8     5.33e+04
2017 07 03  2000   57937   72000    0        4.8      413.0     5.29e+04
2017 07 03  2100   57937   75600    0        5.3      417.3     3.87e+04
2017 07 03  2200   57937   79200    0        5.3      408.6     5.53e+04
2017 07 03  2300   57937   82800    9    -9999.9    -9999.9    -1.00e+05
2017 07 04  0000   57938       0    9    -9999.9    -9999.9    -1.00e+05
2017 07 04  0100   57938    3600    9    -9999.9    -9999.9    -1.00e+05
2017 07 04  0200   57938    7200    0        4.7      391.0     4.81e+04
2017 07 04  0300   57938   10800    0        4.5      383.5     3.35e+04
2017 07 04  0400   57938   14400    0        4.2      370.8     2.52e+04
2017 07 04  0500   57938   18000    0        4.2      361.5     4.59e+04
2017 07 04  0600   57938   21600    0        4.3      358.6     3.92e+04
2017 07 04  0700   57938   25200    0        5.5      357.4     3.08e+04
2017 07 04  0800   57938   28800    0        7.6      355.3     1.78e+04
2017 07 04  0900   57938   32400    0        7.1      352.0     1.90e+04
2017 07 04  1000   57938   36000    0        8.9      349.8     1.47e+04
2017 07 04  1100   57938   39600    0        8.8      346.9     1.48e+04
2017 07 04  1200   57938   43200    0        7.3      343.6     1.68e+04
2017 07 04  1300   57938   46800    0        5.0      334.8     2.27e+04
2017 07 04  1400   57938   50400    0        4.5      334.8     2.88e+04
2017 07 04  1500   57938   54000    0        3.0      329.4     3.20e+04
2017 07 04  1600   57938   57600    0        3.1      329.6     3.52e+04
2017 07 04  1700   57938   61200    0        2.8      340.3     5.34e+04
2017 07 04  1800   57938   64800    0        4.7      356.9     3.19e+04
2017 07 04  1900   57938   68400    0        3.2      353.7     3.55e+04
2017 07 04  2000   57938   72000    0        2.5      348.7     4.93e+04
2017 07 04  2100   57938   75600    0        3.8      350.1     4.67e+04
2017 07 04  2200   57938   79200    0        5.2      353.5     2.40e+04
2017 07 04  2300   57938   82800    9    -9999.9    -9999.9    -1.00e+05
2017 07 05  0000   57939       0    9    -9999.9    -9999.9    -1.00e+05
2017 07 05  0100   57939    3600    9    -9999.9    -9999.9    -1.00e+05
2017 07 05  0200   57939    7200    0        4.2      332.6     3.19e+04
2017 07 05  0300   57939   10800    0        2.3      328.1     2.85e+04
2017 07 05  0400   57939   14400    0        1.5      328.2     2.69e+04
2017 07 05  0500   57939   18000    0        1.0      331.9     3.09e+04
2017 07 05  0600   57939   21600    0        1.7      327.7     3.23e+04
2017 07 05  0700   57939   25200    0        1.6      319.0     3.45e+04
2017 07 05  0800   57939   28800    0        1.1      331.9     4.80e+04
2017 07 05  0900   57939   32400    0        1.2      328.5     5.23e+04
2017 07 05  1000   57939   36000    1        1.4      324.3     3.46e+04
2017 07 05  1100   57939   39600    0        2.0      319.8     4.13e+04
