:Product: 202211_ace_loc_1h.txt
:Issued: 2022 Nov 06 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2022 11 01  0000   59884       0     225.8    -35.4     12.8
2022 11 01  0100   59884    3600     225.7    -35.4     12.8
2022 11 01  0200   59884    7200     225.7    -35.3     12.8
2022 11 01  0300   59884   10800     225.7    -35.3     12.9
2022 11 01  0400   59884   14400     225.7    -35.3     12.9
2022 11 01  0500   59884   18000     225.6    -35.3     12.9
2022 11 01  0600   59884   21600     225.6    -35.2     12.9
2022 11 01  0700   59884   25200     225.6    -35.2     13.0
2022 11 01  0800   59884   28800     225.6    -35.2     13.0
2022 11 01  0900   59884   32400     225.5    -35.2     13.0
2022 11 01  1000   59884   36000     225.5    -35.1     13.1
2022 11 01  1100   59884   39600     225.5    -35.1     13.1
2022 11 01  1200   59884   43200     225.5    -35.1     13.1
2022 11 01  1300   59884   46800     225.4    -35.1     13.2
2022 11 01  1400   59884   50400     225.4    -35.0     13.2
2022 11 01  1500   59884   54000     225.4    -35.0     13.2
2022 11 01  1600   59884   57600     225.4    -35.0     13.2
2022 11 01  1700   59884   61200     225.3    -35.0     13.3
2022 11 01  1800   59884   64800     225.3    -34.9     13.3
2022 11 01  1900   59884   68400     225.3    -34.9     13.3
2022 11 01  2000   59884   72000     225.3    -34.9     13.4
2022 11 01  2100   59884   75600     225.2    -34.9     13.4
2022 11 01  2200   59884   79200     225.2    -34.8     13.4
2022 11 01  2300   59884   82800     225.2    -34.8     13.4
2022 11 02  0000   59885       0     225.2    -34.8     13.5
2022 11 02  0100   59885    3600     225.1    -34.8     13.5
2022 11 02  0200   59885    7200     225.1    -34.7     13.5
2022 11 02  0300   59885   10800     225.1    -34.7     13.6
2022 11 02  0400   59885   14400     225.1    -34.7     13.6
2022 11 02  0500   59885   18000     225.0    -34.7     13.6
2022 11 02  0600   59885   21600     225.0    -34.6     13.7
2022 11 02  0700   59885   25200     225.0    -34.6     13.7
2022 11 02  0800   59885   28800     225.0    -34.6     13.7
2022 11 02  0900   59885   32400     224.9    -34.5     13.7
2022 11 02  1000   59885   36000     224.9    -34.5     13.8
2022 11 02  1100   59885   39600     224.9    -34.5     13.8
2022 11 02  1200   59885   43200     224.9    -34.5     13.8
2022 11 02  1300   59885   46800     224.8    -34.4     13.9
2022 11 02  1400   59885   50400     224.8    -34.4     13.9
2022 11 02  1500   59885   54000     224.8    -34.4     13.9
2022 11 02  1600   59885   57600     224.8    -34.4     13.9
2022 11 02  1700   59885   61200     224.7    -34.3     14.0
2022 11 02  1800   59885   64800     224.7    -34.3     14.0
2022 11 02  1900   59885   68400     224.7    -34.3     14.0
2022 11 02  2000   59885   72000     224.7    -34.3     14.1
2022 11 02  2100   59885   75600     224.6    -34.2     14.1
2022 11 02  2200   59885   79200     224.6    -34.2     14.1
2022 11 02  2300   59885   82800     224.6    -34.2     14.1
2022 11 03  0000   59886       0     224.6    -34.2     14.2
2022 11 03  0100   59886    3600     224.5    -34.1     14.2
2022 11 03  0200   59886    7200     224.5    -34.1     14.2
2022 11 03  0300   59886   10800     224.5    -34.1     14.3
2022 11 03  0400   59886   14400     224.5    -34.1     14.3
2022 11 03  0500   59886   18000     224.4    -34.0     14.3
2022 11 03  0600   59886   21600     224.4    -34.0     14.3
2022 11 03  0700   59886   25200     224.4    -34.0     14.4
2022 11 03  0800   59886   28800     224.4    -34.0     14.4
2022 11 03  0900   59886   32400     224.3    -33.9     14.4
2022 11 03  1000   59886   36000     224.3    -33.9     14.5
2022 11 03  1100   59886   39600     224.3    -33.9     14.5
2022 11 03  1200   59886   43200     224.3    -33.8     14.5
2022 11 03  1300   59886   46800     224.3    -33.8     14.5
2022 11 03  1400   59886   50400     224.2    -33.8     14.6
2022 11 03  1500   59886   54000     224.2    -33.8     14.6
2022 11 03  1600   59886   57600     224.2    -33.7     14.6
2022 11 03  1700   59886   61200     224.2    -33.7     14.7
2022 11 03  1800   59886   64800     224.1    -33.7     14.7
2022 11 03  1900   59886   68400     224.1    -33.7     14.7
2022 11 03  2000   59886   72000     224.1    -33.6     14.7
2022 11 03  2100   59886   75600     224.1    -33.6     14.8
2022 11 03  2200   59886   79200     224.0    -33.6     14.8
2022 11 03  2300   59886   82800     224.0    -33.6     14.8
2022 11 04  0000   59887       0     224.0    -33.5     14.9
2022 11 04  0100   59887    3600     224.0    -33.5     14.9
2022 11 04  0200   59887    7200     223.9    -33.5     14.9
2022 11 04  0300   59887   10800     223.9    -33.4     14.9
2022 11 04  0400   59887   14400     223.9    -33.4     15.0
2022 11 04  0500   59887   18000     223.9    -33.4     15.0
2022 11 04  0600   59887   21600     223.9    -33.4     15.0
2022 11 04  0700   59887   25200     223.8    -33.3     15.1
2022 11 04  0800   59887   28800     223.8    -33.3     15.1
2022 11 04  0900   59887   32400     223.8    -33.3     15.1
2022 11 04  1000   59887   36000     223.8    -33.3     15.1
2022 11 04  1100   59887   39600     223.7    -33.2     15.2
2022 11 04  1200   59887   43200     223.7    -33.2     15.2
2022 11 04  1300   59887   46800     223.7    -33.2     15.2
2022 11 04  1400   59887   50400     223.7    -33.1     15.3
