:Product: 202007_ace_sis_1h.txt
:Issued: 2020 Jul 03 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2020 07 01  0000   59031       0      0    2.43e+00    0    1.70e+00
2020 07 01  0100   59031    3600      0    2.44e+00    0    1.70e+00
2020 07 01  0200   59031    7200      0    2.46e+00    0    1.72e+00
2020 07 01  0300   59031   10800      0    2.45e+00    0    1.71e+00
2020 07 01  0400   59031   14400      0    2.45e+00    0    1.71e+00
2020 07 01  0500   59031   18000      0    2.44e+00    0    1.71e+00
2020 07 01  0600   59031   21600      0    2.45e+00    0    1.71e+00
2020 07 01  0700   59031   25200      0    2.45e+00    0    1.71e+00
2020 07 01  0800   59031   28800      0    2.44e+00    0    1.70e+00
2020 07 01  0900   59031   32400      0    2.43e+00    0    1.70e+00
2020 07 01  1000   59031   36000      0    2.45e+00    0    1.71e+00
2020 07 01  1100   59031   39600      0    2.45e+00    0    1.71e+00
2020 07 01  1200   59031   43200      0    2.45e+00    0    1.72e+00
2020 07 01  1300   59031   46800      0    2.45e+00    0    1.72e+00
2020 07 01  1400   59031   50400      0    2.45e+00    0    1.71e+00
2020 07 01  1500   59031   54000      0    2.51e+00    0    1.76e+00
2020 07 01  1600   59031   57600      0    2.45e+00    0    1.72e+00
2020 07 01  1700   59031   61200      0    2.41e+00    0    1.70e+00
2020 07 01  1800   59031   64800      0    2.42e+00    0    1.69e+00
2020 07 01  1900   59031   68400      0    2.44e+00    0    1.70e+00
2020 07 01  2000   59031   72000      0    2.42e+00    0    1.70e+00
2020 07 01  2100   59031   75600      0    2.42e+00    0    1.70e+00
2020 07 01  2200   59031   79200      0    2.41e+00    0    1.69e+00
2020 07 01  2300   59031   82800      0    2.42e+00    0    1.69e+00
2020 07 02  0000   59032       0      0    2.41e+00    0    1.69e+00
2020 07 02  0100   59032    3600      0    2.40e+00    0    1.69e+00
2020 07 02  0200   59032    7200      0    2.41e+00    0    1.69e+00
2020 07 02  0300   59032   10800      0    2.42e+00    0    1.70e+00
2020 07 02  0400   59032   14400      0    2.39e+00    0    1.67e+00
2020 07 02  0500   59032   18000      0    2.39e+00    0    1.67e+00
2020 07 02  0600   59032   21600      0    2.40e+00    0    1.68e+00
2020 07 02  0700   59032   25200      0    2.41e+00    0    1.68e+00
2020 07 02  0800   59032   28800      0    2.40e+00    0    1.68e+00
2020 07 02  0900   59032   32400      0    2.39e+00    0    1.68e+00
2020 07 02  1000   59032   36000      0    2.40e+00    0    1.68e+00
2020 07 02  1100   59032   39600      0    2.39e+00    0    1.67e+00
2020 07 02  1200   59032   43200      0    2.40e+00    0    1.68e+00
2020 07 02  1300   59032   46800      0    2.40e+00    0    1.68e+00
2020 07 02  1400   59032   50400      0    2.40e+00    0    1.68e+00
2020 07 02  1500   59032   54000      0    2.41e+00    0    1.69e+00
2020 07 02  1600   59032   57600      0    2.40e+00    0    1.67e+00
2020 07 02  1700   59032   61200      0    2.43e+00    0    1.70e+00
2020 07 02  1800   59032   64800      0    2.43e+00    0    1.70e+00
2020 07 02  1900   59032   68400      0    2.43e+00    0    1.71e+00
2020 07 02  2000   59032   72000      0    2.41e+00    0    1.69e+00
2020 07 02  2100   59032   75600      0    2.43e+00    0    1.70e+00
2020 07 02  2200   59032   79200      0    2.43e+00    0    1.70e+00
2020 07 02  2300   59032   82800      0    2.41e+00    0    1.69e+00
2020 07 03  0000   59033       0      0    2.42e+00    0    1.69e+00
2020 07 03  0100   59033    3600      0    2.40e+00    0    1.67e+00
2020 07 03  0200   59033    7200      0    2.43e+00    0    1.70e+00
2020 07 03  0300   59033   10800      0    2.44e+00    0    1.71e+00
2020 07 03  0400   59033   14400      0    2.44e+00    0    1.71e+00
2020 07 03  0500   59033   18000      0    2.43e+00    0    1.70e+00
2020 07 03  0600   59033   21600      0    2.42e+00    0    1.69e+00
2020 07 03  0700   59033   25200      0    2.42e+00    0    1.69e+00
