:Product: 202006_ace_loc_1h.txt
:Issued: 2020 Jun 07 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2020 06 01  0000   59001       0     231.3    -38.6     23.0
2020 06 01  0100   59001    3600     231.3    -38.6     23.0
2020 06 01  0200   59001    7200     231.2    -38.6     23.0
2020 06 01  0300   59001   10800     231.2    -38.6     23.0
2020 06 01  0400   59001   14400     231.2    -38.6     23.0
2020 06 01  0500   59001   18000     231.2    -38.5     23.0
2020 06 01  0600   59001   21600     231.2    -38.5     23.0
2020 06 01  0700   59001   25200     231.1    -38.5     23.0
2020 06 01  0800   59001   28800     231.1    -38.5     23.0
2020 06 01  0900   59001   32400     231.1    -38.5     23.0
2020 06 01  1000   59001   36000     231.1    -38.5     23.0
2020 06 01  1100   59001   39600     231.1    -38.4     23.0
2020 06 01  1200   59001   43200     231.0    -38.4     23.0
2020 06 01  1300   59001   46800     231.0    -38.4     23.0
2020 06 01  1400   59001   50400     231.0    -38.4     23.0
2020 06 01  1500   59001   54000     231.0    -38.4     23.0
2020 06 01  1600   59001   57600     230.9    -38.4     23.0
2020 06 01  1700   59001   61200     230.9    -38.4     23.0
2020 06 01  1800   59001   64800     230.9    -38.3     23.0
2020 06 01  1900   59001   68400     230.9    -38.3     23.0
2020 06 01  2000   59001   72000     230.9    -38.3     23.0
2020 06 01  2100   59001   75600     230.8    -38.3     23.0
2020 06 01  2200   59001   79200     230.8    -38.3     23.0
2020 06 01  2300   59001   82800     230.8    -38.3     23.0
2020 06 02  0000   59002       0     230.8    -38.3     23.0
2020 06 02  0100   59002    3600     230.8    -38.2     23.0
2020 06 02  0200   59002    7200     230.7    -38.2     23.0
2020 06 02  0300   59002   10800     230.7    -38.2     23.0
2020 06 02  0400   59002   14400     230.7    -38.2     23.1
2020 06 02  0500   59002   18000     230.7    -38.2     23.1
2020 06 02  0600   59002   21600     230.7    -38.2     23.1
2020 06 02  0700   59002   25200     230.6    -38.1     23.1
2020 06 02  0800   59002   28800     230.6    -38.1     23.1
2020 06 02  0900   59002   32400     230.6    -38.1     23.1
2020 06 02  1000   59002   36000     230.6    -38.1     23.1
2020 06 02  1100   59002   39600     230.6    -38.1     23.1
2020 06 02  1200   59002   43200     230.5    -38.1     23.1
2020 06 02  1300   59002   46800     230.5    -38.1     23.1
2020 06 02  1400   59002   50400     230.5    -38.0     23.1
2020 06 02  1500   59002   54000     230.5    -38.0     23.1
2020 06 02  1600   59002   57600     230.5    -38.0     23.1
2020 06 02  1700   59002   61200     230.4    -38.0     23.1
2020 06 02  1800   59002   64800     230.4    -38.0     23.1
2020 06 02  1900   59002   68400     230.4    -38.0     23.1
2020 06 02  2000   59002   72000     230.4    -37.9     23.1
2020 06 02  2100   59002   75600     230.4    -37.9     23.1
2020 06 02  2200   59002   79200     230.4    -37.9     23.1
2020 06 02  2300   59002   82800     230.3    -37.9     23.1
2020 06 03  0000   59003       0     230.3    -37.9     23.1
2020 06 03  0100   59003    3600     230.3    -37.9     23.1
2020 06 03  0200   59003    7200     230.3    -37.8     23.1
2020 06 03  0300   59003   10800     230.3    -37.8     23.1
2020 06 03  0400   59003   14400     230.2    -37.8     23.1
2020 06 03  0500   59003   18000     230.2    -37.8     23.1
2020 06 03  0600   59003   21600     230.2    -37.8     23.1
2020 06 03  0700   59003   25200     230.2    -37.8     23.1
2020 06 03  0800   59003   28800     230.2    -37.7     23.1
2020 06 03  0900   59003   32400     230.1    -37.7     23.1
2020 06 03  1000   59003   36000     230.1    -37.7     23.1
2020 06 03  1100   59003   39600     230.1    -37.7     23.1
2020 06 03  1200   59003   43200     230.1    -37.7     23.1
2020 06 03  1300   59003   46800     230.1    -37.7     23.1
2020 06 03  1400   59003   50400     230.1    -37.6     23.1
2020 06 03  1500   59003   54000     230.0    -37.6     23.1
2020 06 03  1600   59003   57600     230.0    -37.6     23.1
2020 06 03  1700   59003   61200     230.0    -37.6     23.1
2020 06 03  1800   59003   64800     230.0    -37.6     23.1
2020 06 03  1900   59003   68400     230.0    -37.6     23.1
2020 06 03  2000   59003   72000     230.0    -37.5     23.1
2020 06 03  2100   59003   75600     229.9    -37.5     23.1
2020 06 03  2200   59003   79200     229.9    -37.5     23.1
2020 06 03  2300   59003   82800     229.9    -37.5     23.1
2020 06 04  0000   59004       0     229.9    -37.5     23.1
2020 06 04  0100   59004    3600     229.9    -37.5     23.1
2020 06 04  0200   59004    7200     229.8    -37.4     23.1
2020 06 04  0300   59004   10800     229.8    -37.4     23.1
2020 06 04  0400   59004   14400     229.8    -37.4     23.1
2020 06 04  0500   59004   18000     229.8    -37.4     23.1
2020 06 04  0600   59004   21600     229.8    -37.4     23.1
2020 06 04  0700   59004   25200     229.8    -37.4     23.1
2020 06 04  0800   59004   28800     229.7    -37.3     23.1
