:Product: 201609_ace_mag_1h.txt
:Issued: 2016 Sep 02 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2016 09 01  0000   57632       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 01  0100   57632    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 01  0200   57632    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 01  0300   57632   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 01  0400   57632   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 01  0500   57632   18000    0     1.3     2.6    -7.0     7.6   -67.6    62.5
2016 09 01  0600   57632   21600    0    -1.7     3.8    -6.2     7.4   -55.8   114.5
2016 09 01  0700   57632   25200    0    -3.7     5.3    -6.4     9.1   -44.8   124.7
2016 09 01  0800   57632   28800    0    -4.9     4.6    -4.3     8.0   -32.4   136.8
2016 09 01  0900   57632   32400    0    -8.5     1.8     2.0     9.0    13.2   168.1
2016 09 01  1000   57632   36000    0    -7.7     3.0     1.5     8.4    10.1   159.1
2016 09 01  1100   57632   39600    0    -5.5     1.5     0.4     5.8     4.2   164.9
2016 09 01  1200   57632   43200    0    -5.6     2.5    -0.3     6.2    -2.4   156.0
2016 09 01  1300   57632   46800    0    -5.9     3.8    -3.2     7.7   -24.7   147.4
2016 09 01  1400   57632   50400    0    -8.3     2.8     1.8     9.0    11.4   161.3
2016 09 01  1500   57632   54000    0    -8.1     1.6     2.8     8.7    18.5   169.0
2016 09 01  1600   57632   57600    0    -5.9     1.9     1.2     6.3    10.7   162.0
2016 09 01  1700   57632   61200    0    -2.6     2.6    -0.2     3.7    -2.9   134.7
2016 09 01  1800   57632   64800    0    -0.4     4.3    -1.9     4.7   -23.6    95.4
2016 09 01  1900   57632   68400    0    -0.6     3.2    -5.1     6.0   -57.4   100.0
2016 09 01  2000   57632   72000    0     0.3     1.4    -4.6     4.8   -72.1    79.3
2016 09 01  2100   57632   75600    0    -3.9     5.7    -2.8     7.4   -22.0   124.4
2016 09 01  2200   57632   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 01  2300   57632   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 02  0000   57633       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 02  0100   57633    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 02  0200   57633    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 02  0300   57633   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 02  0400   57633   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2016 09 02  0500   57633   18000    0    -6.5    -0.7     0.5     6.6     4.3   186.5
2016 09 02  0600   57633   21600    0    -4.5     1.1     1.5     4.9    17.8   165.7
2016 09 02  0700   57633   25200    0    -4.1     0.6     5.6     7.0    53.8   171.5
