:Product: 201712_ace_swepam_1h.txt
:Issued: 2017 Dec 06 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2017 12 01  0000   58088       0    9    -9999.9    -9999.9    -1.00e+05
2017 12 01  0100   58088    3600    9    -9999.9    -9999.9    -1.00e+05
2017 12 01  0200   58088    7200    9    -9999.9    -9999.9    -1.00e+05
2017 12 01  0300   58088   10800    9    -9999.9    -9999.9    -1.00e+05
2017 12 01  0400   58088   14400    9    -9999.9    -9999.9    -1.00e+05
2017 12 01  0500   58088   18000    9    -9999.9    -9999.9    -1.00e+05
2017 12 01  0600   58088   21600    0        2.7      456.3     1.22e+05
2017 12 01  0700   58088   25200    0        3.0      454.6     1.30e+05
2017 12 01  0800   58088   28800    1        3.2      458.8     9.46e+04
2017 12 01  0900   58088   32400    0        3.2      459.7     9.14e+04
2017 12 01  1000   58088   36000    0        2.9      461.4     8.83e+04
2017 12 01  1100   58088   39600    0        4.5      450.4     9.29e+04
2017 12 01  1200   58088   43200    0        4.3      452.9     1.17e+05
2017 12 01  1300   58088   46800    0        4.1      455.4     1.27e+05
2017 12 01  1400   58088   50400    0        4.6      450.5     9.29e+04
2017 12 01  1500   58088   54000    0        4.7      445.7     8.45e+04
2017 12 01  1600   58088   57600    0        4.8      446.6     8.50e+04
2017 12 01  1700   58088   61200    0        4.7      443.7     9.16e+04
2017 12 01  1800   58088   64800    0        4.8      445.2     9.18e+04
2017 12 01  1900   58088   68400    0        4.8      448.3     8.62e+04
2017 12 01  2000   58088   72000    0        5.1      447.6     9.30e+04
2017 12 01  2100   58088   75600    0        5.0      449.4     1.04e+05
2017 12 01  2200   58088   79200    9    -9999.9    -9999.9    -1.00e+05
2017 12 01  2300   58088   82800    9    -9999.9    -9999.9    -1.00e+05
2017 12 02  0000   58089       0    9    -9999.9    -9999.9    -1.00e+05
2017 12 02  0100   58089    3600    9    -9999.9    -9999.9    -1.00e+05
