:Product: 202007_ace_loc_1h.txt
:Issued: 2020 Jul 17 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2020 07 01  0000   59031       0     224.7     -8.2     13.5
2020 07 01  0100   59031    3600     224.7     -8.2     13.5
2020 07 01  0200   59031    7200     224.7     -8.1     13.5
2020 07 01  0300   59031   10800     224.7     -8.0     13.5
2020 07 01  0400   59031   14400     224.7     -8.0     13.4
2020 07 01  0500   59031   18000     224.7     -7.9     13.4
2020 07 01  0600   59031   21600     224.7     -7.9     13.4
2020 07 01  0700   59031   25200     224.6     -7.8     13.3
2020 07 01  0800   59031   28800     224.6     -7.8     13.3
2020 07 01  0900   59031   32400     224.6     -7.7     13.3
2020 07 01  1000   59031   36000     224.6     -7.7     13.3
2020 07 01  1100   59031   39600     224.6     -7.6     13.2
2020 07 01  1200   59031   43200     224.6     -7.6     13.2
2020 07 01  1300   59031   46800     224.6     -7.5     13.2
2020 07 01  1400   59031   50400     224.6     -7.4     13.1
2020 07 01  1500   59031   54000     224.6     -7.4     13.1
2020 07 01  1600   59031   57600     224.6     -7.3     13.1
2020 07 01  1700   59031   61200     224.6     -7.3     13.1
2020 07 01  1800   59031   64800     224.6     -7.2     13.0
2020 07 01  1900   59031   68400     224.6     -7.2     13.0
2020 07 01  2000   59031   72000     224.6     -7.1     13.0
2020 07 01  2100   59031   75600     224.6     -7.1     12.9
2020 07 01  2200   59031   79200     224.5     -7.0     12.9
2020 07 01  2300   59031   82800     224.5     -7.0     12.9
2020 07 02  0000   59032       0     224.5     -6.9     12.9
2020 07 02  0100   59032    3600     224.5     -6.8     12.8
2020 07 02  0200   59032    7200     224.5     -6.8     12.8
2020 07 02  0300   59032   10800     224.5     -6.7     12.8
2020 07 02  0400   59032   14400     224.5     -6.7     12.7
2020 07 02  0500   59032   18000     224.5     -6.6     12.7
2020 07 02  0600   59032   21600     224.5     -6.6     12.7
2020 07 02  0700   59032   25200     224.5     -6.5     12.6
2020 07 02  0800   59032   28800     224.5     -6.5     12.6
2020 07 02  0900   59032   32400     224.5     -6.4     12.6
2020 07 02  1000   59032   36000     224.5     -6.4     12.6
2020 07 02  1100   59032   39600     224.5     -6.3     12.5
2020 07 02  1200   59032   43200     224.5     -6.2     12.5
2020 07 02  1300   59032   46800     224.5     -6.2     12.5
2020 07 02  1400   59032   50400     224.4     -6.1     12.4
2020 07 02  1500   59032   54000     224.4     -6.1     12.4
2020 07 02  1600   59032   57600     224.4     -6.0     12.4
2020 07 02  1700   59032   61200     224.4     -6.0     12.4
2020 07 02  1800   59032   64800     224.4     -5.9     12.3
2020 07 02  1900   59032   68400     224.4     -5.9     12.3
2020 07 02  2000   59032   72000     224.4     -5.8     12.3
2020 07 02  2100   59032   75600     224.4     -5.8     12.2
2020 07 02  2200   59032   79200     224.4     -5.7     12.2
2020 07 02  2300   59032   82800     224.4     -5.7     12.2
2020 07 03  0000   59033       0     224.4     -5.6     12.1
2020 07 03  0100   59033    3600     224.4     -5.5     12.1
2020 07 03  0200   59033    7200     224.4     -5.5     12.1
2020 07 03  0300   59033   10800     224.4     -5.4     12.1
2020 07 03  0400   59033   14400     224.4     -5.4     12.0
2020 07 03  0500   59033   18000     224.4     -5.3     12.0
2020 07 03  0600   59033   21600     224.4     -5.3     12.0
2020 07 03  0700   59033   25200     224.4     -5.2     11.9
2020 07 03  0800   59033   28800     224.4     -5.2     11.9
2020 07 03  0900   59033   32400     224.4     -5.1     11.9
2020 07 03  1000   59033   36000     224.4     -5.1     11.8
2020 07 03  1100   59033   39600     224.4     -5.0     11.8
2020 07 03  1200   59033   43200     224.3     -5.0     11.8
2020 07 03  1300   59033   46800     224.3     -4.9     11.8
2020 07 03  1400   59033   50400     224.3     -4.8     11.7
2020 07 03  1500   59033   54000     224.3     -4.8     11.7
2020 07 03  1600   59033   57600     224.3     -4.7     11.7
2020 07 03  1700   59033   61200     224.3     -4.7     11.6
2020 07 03  1800   59033   64800     224.3     -4.6     11.6
2020 07 03  1900   59033   68400     224.3     -4.6     11.6
2020 07 03  2000   59033   72000     224.3     -4.5     11.5
2020 07 03  2100   59033   75600     224.3     -4.5     11.5
2020 07 03  2200   59033   79200     224.3     -4.4     11.5
2020 07 03  2300   59033   82800     224.3     -4.4     11.5
2020 07 04  0000   59034       0     224.3     -4.3     11.4
2020 07 04  0100   59034    3600     224.3     -4.3     11.4
2020 07 04  0200   59034    7200     224.3     -4.2     11.4
2020 07 04  0300   59034   10800     224.3     -4.1     11.3
2020 07 04  0400   59034   14400     224.3     -4.1     11.3
2020 07 04  0500   59034   18000     224.3     -4.0     11.3
2020 07 04  0600   59034   21600     224.3     -4.0     11.2
2020 07 04  0700   59034   25200     224.3     -3.9     11.2
2020 07 04  0800   59034   28800     224.3     -3.9     11.2
2020 07 04  0900   59034   32400     224.3     -3.8     11.2
2020 07 04  1000   59034   36000     224.3     -3.8     11.1
2020 07 04  1100   59034   39600     224.3     -3.7     11.1
2020 07 04  1200   59034   43200     224.3     -3.7     11.1
2020 07 04  1300   59034   46800     224.3     -3.6     11.0
2020 07 04  1400   59034   50400     224.3     -3.6     11.0
2020 07 04  1500   59034   54000     224.3     -3.5     11.0
2020 07 04  1600   59034   57600     224.3     -3.5     10.9
2020 07 04  1700   59034   61200     224.3     -3.4     10.9
2020 07 04  1800   59034   64800     224.3     -3.3     10.9
2020 07 04  1900   59034   68400     224.3     -3.3     10.8
2020 07 04  2000   59034   72000     224.3     -3.2     10.8
2020 07 04  2100   59034   75600     224.3     -3.2     10.8
2020 07 04  2200   59034   79200     224.3     -3.1     10.8
2020 07 04  2300   59034   82800     224.3     -3.1     10.7
2020 07 05  0000   59035       0     224.3     -3.0     10.7
