:Product: 202403_ace_swepam_1h.txt
:Issued: 2024 Mar 11 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2024 03 01  0000   60370       0    0        2.6      396.9     3.06e+04
2024 03 01  0100   60370    3600    0        2.4      394.1     2.84e+04
2024 03 01  0200   60370    7200    0        2.7      387.4     2.84e+04
2024 03 01  0300   60370   10800    9    -9999.9    -9999.9    -1.00e+05
2024 03 01  0400   60370   14400    0        3.1      382.1     3.00e+04
2024 03 01  0500   60370   18000    0        2.9      377.9     2.68e+04
2024 03 01  0600   60370   21600    0        2.5      377.0     2.67e+04
2024 03 01  0700   60370   25200    0        2.5      366.1     5.59e+04
2024 03 01  0800   60370   28800    0        2.1      366.9     4.71e+04
2024 03 01  0900   60370   32400    9    -9999.9    -9999.9    -1.00e+05
2024 03 01  1000   60370   36000    0        2.3      354.1     7.05e+04
2024 03 01  1100   60370   39600    0        2.1      353.2     6.77e+04
2024 03 01  1200   60370   43200    0        2.0      359.9     4.36e+04
2024 03 01  1300   60370   46800    0        2.2      355.7     4.89e+04
2024 03 01  1400   60370   50400    0        2.5      368.3     2.70e+04
2024 03 01  1500   60370   54000    9    -9999.9    -9999.9    -1.00e+05
2024 03 01  1600   60370   57600    0        2.3      373.0     2.10e+04
2024 03 01  1700   60370   61200    0        2.2      363.5     2.11e+04
2024 03 01  1800   60370   64800    0        2.9      378.6     2.55e+04
2024 03 01  1900   60370   68400    0        3.1      368.0     1.99e+04
2024 03 01  2000   60370   72000    0        2.9      361.8     1.90e+04
2024 03 01  2100   60370   75600    9    -9999.9    -9999.9    -1.00e+05
2024 03 01  2200   60370   79200    0        2.2      344.8     2.21e+04
2024 03 01  2300   60370   82800    0        2.3      344.4     2.30e+04
2024 03 02  0000   60371       0    0        2.7      348.0     1.96e+04
2024 03 02  0100   60371    3600    1        8.9      365.5     1.07e+05
2024 03 02  0200   60371    7200    0        4.6      350.3     1.40e+05
2024 03 02  0300   60371   10800    9    -9999.9    -9999.9    -1.00e+05
2024 03 02  0400   60371   14400    6        6.9      341.7     5.23e+04
2024 03 02  0500   60371   18000    3    -9999.9    -9999.9    -1.00e+05
2024 03 02  0600   60371   21600    0        2.4      329.1     5.49e+04
2024 03 02  0700   60371   25200    0        2.5      316.8     4.41e+04
2024 03 02  0800   60371   28800    0        2.4      315.7     2.37e+04
2024 03 02  0900   60371   32400    9    -9999.9    -9999.9    -1.00e+05
2024 03 02  1000   60371   36000    0        2.1      306.4     1.74e+04
2024 03 02  1100   60371   39600    0        2.2      302.8     1.49e+04
2024 03 02  1200   60371   43200    0        2.7      303.3     1.50e+04
2024 03 02  1300   60371   46800    0        2.0      298.9     1.75e+04
2024 03 02  1400   60371   50400    3    -9999.9    -9999.9    -1.00e+05
2024 03 02  1500   60371   54000    9    -9999.9    -9999.9    -1.00e+05
2024 03 02  1600   60371   57600    0        2.6      288.0     1.61e+04
2024 03 02  1700   60371   61200    0        2.4      286.0     1.39e+04
2024 03 02  1800   60371   64800    0        2.5      286.0     1.38e+04
2024 03 02  1900   60371   68400    3    -9999.9    -9999.9    -1.00e+05
2024 03 02  2000   60371   72000    0        1.7      280.7     1.39e+04
2024 03 02  2100   60371   75600    9    -9999.9    -9999.9    -1.00e+05
2024 03 02  2200   60371   79200    0        1.6      280.6     1.46e+04
2024 03 02  2300   60371   82800    0        1.6      278.2     1.67e+04
2024 03 03  0000   60372       0    0        2.8      277.5     3.72e+04
2024 03 03  0100   60372    3600    0        2.6      271.6     1.41e+04
2024 03 03  0200   60372    7200    3    -9999.9    -9999.9    -1.00e+05
2024 03 03  0300   60372   10800    9    -9999.9    -9999.9    -1.00e+05
2024 03 03  0400   60372   14400    1       13.7      285.8     3.47e+04
2024 03 03  0500   60372   18000    6       28.8      307.8     7.00e+04
2024 03 03  0600   60372   21600    6        3.1      273.6     1.59e+04
2024 03 03  0700   60372   25200    0        4.3      279.0     2.58e+04
2024 03 03  0800   60372   28800    0        7.2      291.4     2.07e+04
2024 03 03  0900   60372   32400    9    -9999.9    -9999.9    -1.00e+05
2024 03 03  1000   60372   36000    0       16.7      348.6     7.32e+04
2024 03 03  1100   60372   39600    0       23.9      352.0     6.25e+04
