:Product: 201411_ace_loc_1h.txt
:Issued: 2014 Nov 14 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2014 11 01  0000   56962       0     224.8     35.1     -1.6
2014 11 01  0100   56962    3600     224.8     35.1     -1.5
2014 11 01  0200   56962    7200     224.8     35.2     -1.5
2014 11 01  0300   56962   10800     224.8     35.2     -1.5
2014 11 01  0400   56962   14400     224.8     35.2     -1.4
2014 11 01  0500   56962   18000     224.8     35.2     -1.4
2014 11 01  0600   56962   21600     224.8     35.3     -1.4
2014 11 01  0700   56962   25200     224.8     35.3     -1.3
2014 11 01  0800   56962   28800     224.8     35.3     -1.3
2014 11 01  0900   56962   32400     224.8     35.3     -1.3
2014 11 01  1000   56962   36000     224.8     35.4     -1.2
2014 11 01  1100   56962   39600     224.9     35.4     -1.2
2014 11 01  1200   56962   43200     224.9     35.4     -1.1
2014 11 01  1300   56962   46800     224.9     35.4     -1.1
2014 11 01  1400   56962   50400     224.9     35.5     -1.1
2014 11 01  1500   56962   54000     224.9     35.5     -1.0
2014 11 01  1600   56962   57600     224.9     35.5     -1.0
2014 11 01  1700   56962   61200     224.9     35.5     -1.0
2014 11 01  1800   56962   64800     224.9     35.6     -0.9
2014 11 01  1900   56962   68400     224.9     35.6     -0.9
2014 11 01  2000   56962   72000     224.9     35.6     -0.9
2014 11 01  2100   56962   75600     224.9     35.6     -0.8
2014 11 01  2200   56962   79200     224.9     35.7     -0.8
2014 11 01  2300   56962   82800     224.9     35.7     -0.8
2014 11 02  0000   56963       0     224.9     35.7     -0.7
2014 11 02  0100   56963    3600     224.9     35.7     -0.7
2014 11 02  0200   56963    7200     224.9     35.8     -0.7
2014 11 02  0300   56963   10800     225.0     35.8     -0.6
2014 11 02  0400   56963   14400     225.0     35.8     -0.6
2014 11 02  0500   56963   18000     225.0     35.8     -0.5
2014 11 02  0600   56963   21600     225.0     35.9     -0.5
2014 11 02  0700   56963   25200     225.0     35.9     -0.5
2014 11 02  0800   56963   28800     225.0     35.9     -0.4
2014 11 02  0900   56963   32400     225.0     35.9     -0.4
2014 11 02  1000   56963   36000     225.0     35.9     -0.4
2014 11 02  1100   56963   39600     225.0     36.0     -0.3
2014 11 02  1200   56963   43200     225.0     36.0     -0.3
2014 11 02  1300   56963   46800     225.0     36.0     -0.3
2014 11 02  1400   56963   50400     225.0     36.0     -0.2
2014 11 02  1500   56963   54000     225.0     36.1     -0.2
2014 11 02  1600   56963   57600     225.0     36.1     -0.2
2014 11 02  1700   56963   61200     225.0     36.1     -0.1
2014 11 02  1800   56963   64800     225.1     36.1     -0.1
2014 11 02  1900   56963   68400     225.1     36.1     -0.1
2014 11 02  2000   56963   72000     225.1     36.2     -0.0
2014 11 02  2100   56963   75600     225.1     36.2      0.0
2014 11 02  2200   56963   79200     225.1     36.2      0.1
2014 11 02  2300   56963   82800     225.1     36.2      0.1
2014 11 03  0000   56964       0     225.1     36.3      0.1
2014 11 03  0100   56964    3600     225.1     36.3      0.2
