:Product: 201408_ace_sis_1h.txt
:Issued: 2014 Aug 05 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2014 08 01  0000   56870       0      0    1.10e+00    0    7.75e-01
2014 08 01  0100   56870    3600      0    1.09e+00    0    7.68e-01
2014 08 01  0200   56870    7200      0    1.09e+00    0    7.68e-01
2014 08 01  0300   56870   10800      0    1.10e+00    0    7.73e-01
2014 08 01  0400   56870   14400      0    1.09e+00    0    7.71e-01
2014 08 01  0500   56870   18000      0    1.09e+00    0    7.68e-01
2014 08 01  0600   56870   21600      0    1.09e+00    0    7.72e-01
2014 08 01  0700   56870   25200      0    1.09e+00    0    7.72e-01
2014 08 01  0800   56870   28800      0    1.10e+00    0    7.72e-01
2014 08 01  0900   56870   32400      0    1.08e+00    0    7.63e-01
2014 08 01  1000   56870   36000      0    1.09e+00    0    7.69e-01
2014 08 01  1100   56870   39600      0    1.09e+00    0    7.68e-01
2014 08 01  1200   56870   43200      0    1.09e+00    0    7.65e-01
2014 08 01  1300   56870   46800      0    1.09e+00    0    7.68e-01
2014 08 01  1400   56870   50400      0    1.08e+00    0    7.64e-01
2014 08 01  1500   56870   54000      0    1.09e+00    0    7.71e-01
2014 08 01  1600   56870   57600      0    1.10e+00    0    7.76e-01
2014 08 01  1700   56870   61200      0    1.10e+00    0    7.73e-01
2014 08 01  1800   56870   64800      0    1.10e+00    0    7.75e-01
2014 08 01  1900   56870   68400      0    1.10e+00    0    7.71e-01
2014 08 01  2000   56870   72000      0    1.10e+00    0    7.75e-01
2014 08 01  2100   56870   75600      0    1.10e+00    0    7.75e-01
2014 08 01  2200   56870   79200      0    1.10e+00    0    7.76e-01
2014 08 01  2300   56870   82800      0    1.12e+00    0    7.88e-01
2014 08 02  0000   56871       0      0    1.11e+00    0    7.78e-01
2014 08 02  0100   56871    3600      0    1.08e+00    0    7.62e-01
2014 08 02  0200   56871    7200      0    1.10e+00    0    7.78e-01
2014 08 02  0300   56871   10800      0    1.10e+00    0    7.72e-01
2014 08 02  0400   56871   14400      0    1.10e+00    0    7.71e-01
2014 08 02  0500   56871   18000      0    1.09e+00    0    7.69e-01
2014 08 02  0600   56871   21600      0    1.10e+00    0    7.75e-01
2014 08 02  0700   56871   25200      0    1.10e+00    0    7.74e-01
2014 08 02  0800   56871   28800      0    1.10e+00    0    7.74e-01
2014 08 02  0900   56871   32400      0    1.10e+00    0    7.76e-01
2014 08 02  1000   56871   36000      0    1.10e+00    0    7.75e-01
2014 08 02  1100   56871   39600      0    1.10e+00    0    7.71e-01
2014 08 02  1200   56871   43200      0    1.09e+00    0    7.70e-01
2014 08 02  1300   56871   46800      0    1.10e+00    0    7.75e-01
2014 08 02  1400   56871   50400      0    1.10e+00    0    7.75e-01
