:Product: 201505_ace_loc_1h.txt
:Issued: 2015 May 06 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2015 05 01  0000   57143       0     231.0     39.3      0.9
2015 05 01  0100   57143    3600     231.0     39.3      0.9
2015 05 01  0200   57143    7200     231.0     39.4      1.0
2015 05 01  0300   57143   10800     231.0     39.4      1.0
2015 05 01  0400   57143   14400     231.1     39.4      1.0
2015 05 01  0500   57143   18000     231.1     39.4      1.1
2015 05 01  0600   57143   21600     231.1     39.4      1.1
2015 05 01  0700   57143   25200     231.1     39.4      1.1
2015 05 01  0800   57143   28800     231.1     39.4      1.2
2015 05 01  0900   57143   32400     231.1     39.4      1.2
2015 05 01  1000   57143   36000     231.2     39.4      1.2
2015 05 01  1100   57143   39600     231.2     39.4      1.3
2015 05 01  1200   57143   43200     231.2     39.4      1.3
2015 05 01  1300   57143   46800     231.2     39.4      1.4
2015 05 01  1400   57143   50400     231.2     39.4      1.4
2015 05 01  1500   57143   54000     231.2     39.4      1.4
2015 05 01  1600   57143   57600     231.3     39.4      1.5
2015 05 01  1700   57143   61200     231.3     39.4      1.5
2015 05 01  1800   57143   64800     231.3     39.4      1.5
2015 05 01  1900   57143   68400     231.3     39.4      1.6
2015 05 01  2000   57143   72000     231.3     39.5      1.6
2015 05 01  2100   57143   75600     231.4     39.5      1.6
2015 05 01  2200   57143   79200     231.4     39.5      1.7
2015 05 01  2300   57143   82800     231.4     39.5      1.7
2015 05 02  0000   57144       0     231.4     39.5      1.7
2015 05 02  0100   57144    3600     231.4     39.5      1.8
2015 05 02  0200   57144    7200     231.4     39.5      1.8
2015 05 02  0300   57144   10800     231.5     39.5      1.9
2015 05 02  0400   57144   14400     231.5     39.5      1.9
2015 05 02  0500   57144   18000     231.5     39.5      1.9
2015 05 02  0600   57144   21600     231.5     39.5      2.0
2015 05 02  0700   57144   25200     231.5     39.5      2.0
2015 05 02  0800   57144   28800     231.5     39.5      2.0
2015 05 02  0900   57144   32400     231.6     39.5      2.1
2015 05 02  1000   57144   36000     231.6     39.5      2.1
2015 05 02  1100   57144   39600     231.6     39.5      2.1
2015 05 02  1200   57144   43200     231.6     39.5      2.2
2015 05 02  1300   57144   46800     231.6     39.5      2.2
2015 05 02  1400   57144   50400     231.7     39.5      2.3
2015 05 02  1500   57144   54000     231.7     39.5      2.3
2015 05 02  1600   57144   57600     231.7     39.5      2.3
2015 05 02  1700   57144   61200     231.7     39.5      2.4
2015 05 02  1800   57144   64800     231.7     39.5      2.4
2015 05 02  1900   57144   68400     231.7     39.5      2.4
2015 05 02  2000   57144   72000     231.8     39.5      2.5
2015 05 02  2100   57144   75600     231.8     39.5      2.5
2015 05 02  2200   57144   79200     231.8     39.5      2.5
2015 05 02  2300   57144   82800     231.8     39.5      2.6
2015 05 03  0000   57145       0     231.8     39.5      2.6
2015 05 03  0100   57145    3600     231.9     39.5      2.6
2015 05 03  0200   57145    7200     231.9     39.5      2.7
2015 05 03  0300   57145   10800     231.9     39.5      2.7
2015 05 03  0400   57145   14400     231.9     39.5      2.8
2015 05 03  0500   57145   18000     231.9     39.5      2.8
2015 05 03  0600   57145   21600     231.9     39.5      2.8
2015 05 03  0700   57145   25200     232.0     39.5      2.9
2015 05 03  0800   57145   28800     232.0     39.5      2.9
2015 05 03  0900   57145   32400     232.0     39.5      2.9
2015 05 03  1000   57145   36000     232.0     39.6      3.0
2015 05 03  1100   57145   39600     232.0     39.6      3.0
2015 05 03  1200   57145   43200     232.1     39.6      3.0
2015 05 03  1300   57145   46800     232.1     39.6      3.1
2015 05 03  1400   57145   50400     232.1     39.6      3.1
2015 05 03  1500   57145   54000     232.1     39.6      3.1
2015 05 03  1600   57145   57600     232.1     39.6      3.2
2015 05 03  1700   57145   61200     232.2     39.6      3.2
2015 05 03  1800   57145   64800     232.2     39.6      3.3
2015 05 03  1900   57145   68400     232.2     39.6      3.3
2015 05 03  2000   57145   72000     232.2     39.6      3.3
2015 05 03  2100   57145   75600     232.2     39.6      3.4
2015 05 03  2200   57145   79200     232.3     39.6      3.4
2015 05 03  2300   57145   82800     232.3     39.6      3.4
2015 05 04  0000   57146       0     232.3     39.6      3.5
2015 05 04  0100   57146    3600     232.3     39.6      3.5
2015 05 04  0200   57146    7200     232.3     39.5      3.5
2015 05 04  0300   57146   10800     232.4     39.5      3.6
2015 05 04  0400   57146   14400     232.4     39.5      3.6
2015 05 04  0500   57146   18000     232.4     39.5      3.6
2015 05 04  0600   57146   21600     232.4     39.5      3.7
2015 05 04  0700   57146   25200     232.4     39.5      3.7
2015 05 04  0800   57146   28800     232.5     39.5      3.7
2015 05 04  0900   57146   32400     232.5     39.5      3.8
2015 05 04  1000   57146   36000     232.5     39.5      3.8
2015 05 04  1100   57146   39600     232.5     39.5      3.9
2015 05 04  1200   57146   43200     232.5     39.5      3.9
2015 05 04  1300   57146   46800     232.6     39.5      3.9
2015 05 04  1400   57146   50400     232.6     39.5      4.0
2015 05 04  1500   57146   54000     232.6     39.5      4.0
2015 05 04  1600   57146   57600     232.6     39.5      4.0
2015 05 04  1700   57146   61200     232.7     39.5      4.1
2015 05 04  1800   57146   64800     232.7     39.5      4.1
2015 05 04  1900   57146   68400     232.7     39.5      4.1
2015 05 04  2000   57146   72000     232.7     39.5      4.2
2015 05 04  2100   57146   75600     232.7     39.5      4.2
2015 05 04  2200   57146   79200     232.8     39.5      4.2
2015 05 04  2300   57146   82800     232.8     39.5      4.3
2015 05 05  0000   57147       0     232.8     39.5      4.3
2015 05 05  0100   57147    3600     232.8     39.5      4.4
2015 05 05  0200   57147    7200     232.8     39.5      4.4
2015 05 05  0300   57147   10800     232.9     39.5      4.4
2015 05 05  0400   57147   14400     232.9     39.5      4.5
2015 05 05  0500   57147   18000     232.9     39.5      4.5
2015 05 05  0600   57147   21600     232.9     39.5      4.5
2015 05 05  0700   57147   25200     233.0     39.5      4.6
2015 05 05  0800   57147   28800     233.0     39.5      4.6
2015 05 05  0900   57147   32400     233.0     39.5      4.6
2015 05 05  1000   57147   36000     233.0     39.5      4.7
2015 05 05  1100   57147   39600     233.0     39.5      4.7
2015 05 05  1200   57147   43200     233.1     39.5      4.7
2015 05 05  1300   57147   46800     233.1     39.5      4.8
2015 05 05  1400   57147   50400     233.1     39.5      4.8
2015 05 05  1500   57147   54000     233.1     39.5      4.8
2015 05 05  1600   57147   57600     233.2     39.5      4.9
2015 05 05  1700   57147   61200     233.2     39.5      4.9
2015 05 05  1800   57147   64800     233.2     39.5      4.9
2015 05 05  1900   57147   68400     233.2     39.5      5.0
2015 05 05  2000   57147   72000     233.2     39.4      5.0
