:Product: 201409_ace_mag_1h.txt
:Issued: 2014 Sep 02 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2014 09 01  0000   56901       0    0    -3.9     2.4    -2.5     5.2   -28.9   147.7
2014 09 01  0100   56901    3600    0    -5.7     1.5    -2.6     6.4   -24.0   165.1
2014 09 01  0200   56901    7200    0    -6.0    -0.8    -0.6     6.1    -5.8   187.8
2014 09 01  0300   56901   10800    0    -3.9     4.0    -1.1     5.6   -10.9   134.1
2014 09 01  0400   56901   14400    0    -3.6     3.3     2.1     5.3    22.7   137.2
2014 09 01  0500   56901   18000    0    -3.4     3.8    -2.8     5.8   -28.8   131.5
2014 09 01  0600   56901   21600    0    -3.8     2.7    -3.4     5.8   -36.4   144.1
2014 09 01  0700   56901   25200    0    -3.9     0.7    -0.6     4.0    -8.9   169.1
2014 09 01  0800   56901   28800    0    -4.7     2.4    -1.0     5.4   -10.4   152.5
2014 09 01  0900   56901   32400    0    -5.2     1.7    -1.7     5.7   -17.5   161.8
2014 09 01  1000   56901   36000    0    -2.5     3.3     1.2     4.3    15.6   127.2
2014 09 01  1100   56901   39600    0    -1.0     4.5    -0.6     4.6    -7.4   102.5
2014 09 01  1200   56901   43200    0    -1.7     4.2    -2.9     5.3   -32.5   112.2
2014 09 01  1300   56901   46800    0    -1.6     4.1    -1.9     4.8   -23.5   110.6
2014 09 01  1400   56901   50400    0    -3.4     2.8    -0.2     4.4    -3.2   140.5
2014 09 01  1500   56901   54000    0    -3.5     2.4     2.0     4.7    24.9   145.6
2014 09 01  1600   56901   57600    0    -2.8     1.1     0.8     3.2    15.2   158.4
2014 09 01  1700   56901   61200    0    -4.6     2.3    -1.2     5.3   -13.0   153.3
2014 09 01  1800   56901   64800    0    -3.2     3.7    -0.3     4.9    -3.0   131.3
2014 09 01  1900   56901   68400    0    -4.5     1.9     1.2     5.1    13.2   157.5
2014 09 01  2000   56901   72000    0    -3.7     2.6     2.3     5.0    26.6   144.8
2014 09 01  2100   56901   75600    0    -1.9     3.4    -0.2     3.9    -3.5   119.1
2014 09 01  2200   56901   79200    0    -1.3     3.8    -0.9     4.1   -12.3   108.3
2014 09 01  2300   56901   82800    0    -2.7     3.3    -1.5     4.5   -19.4   129.7
2014 09 02  0000   56902       0    0    -3.7     2.7     2.2     5.1    25.0   144.0
2014 09 02  0100   56902    3600    0    -3.7     3.1    -1.7     5.1   -19.6   139.6
2014 09 02  0200   56902    7200    0    -3.4     2.3     2.6     4.8    33.0   145.7
2014 09 02  0300   56902   10800    0    -3.3     4.1    -0.1     5.2    -1.0   128.8
2014 09 02  0400   56902   14400    0    -2.9     2.8    -1.1     4.2   -15.0   135.8
2014 09 02  0500   56902   18000    0    -3.8     2.6    -0.1     4.6    -0.9   145.2
2014 09 02  0600   56902   21600    0    -0.9     4.1     0.3     4.2     4.3   101.8
2014 09 02  0700   56902   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
