:Product: 201601_ace_loc_1h.txt
:Issued: 2016 Jan 05 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2016 01 01  0000   57388       0     238.6    -23.9     21.7
2016 01 01  0100   57388    3600     238.6    -23.9     21.7
2016 01 01  0200   57388    7200     238.6    -24.0     21.7
2016 01 01  0300   57388   10800     238.6    -24.0     21.7
2016 01 01  0400   57388   14400     238.6    -24.1     21.7
2016 01 01  0500   57388   18000     238.6    -24.1     21.6
2016 01 01  0600   57388   21600     238.6    -24.2     21.6
2016 01 01  0700   57388   25200     238.5    -24.2     21.6
2016 01 01  0800   57388   28800     238.5    -24.3     21.6
2016 01 01  0900   57388   32400     238.5    -24.3     21.6
2016 01 01  1000   57388   36000     238.5    -24.4     21.6
2016 01 01  1100   57388   39600     238.5    -24.4     21.5
2016 01 01  1200   57388   43200     238.5    -24.5     21.5
2016 01 01  1300   57388   46800     238.5    -24.5     21.5
2016 01 01  1400   57388   50400     238.5    -24.6     21.5
2016 01 01  1500   57388   54000     238.5    -24.6     21.5
2016 01 01  1600   57388   57600     238.5    -24.7     21.4
2016 01 01  1700   57388   61200     238.5    -24.7     21.4
2016 01 01  1800   57388   64800     238.5    -24.8     21.4
2016 01 01  1900   57388   68400     238.5    -24.8     21.4
2016 01 01  2000   57388   72000     238.5    -24.8     21.4
2016 01 01  2100   57388   75600     238.5    -24.9     21.3
2016 01 01  2200   57388   79200     238.4    -24.9     21.3
2016 01 01  2300   57388   82800     238.4    -25.0     21.3
2016 01 02  0000   57389       0     238.4    -25.0     21.3
2016 01 02  0100   57389    3600     238.4    -25.1     21.3
2016 01 02  0200   57389    7200     238.4    -25.1     21.3
2016 01 02  0300   57389   10800     238.4    -25.2     21.2
