:Product: 202206_ace_swepam_1h.txt
:Issued: 2022 Jun 16 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2022 06 01  0000   59731       0    0        1.0      483.2     1.64e+05
2022 06 01  0100   59731    3600    1        0.6      478.3     1.34e+05
2022 06 01  0200   59731    7200    1        0.5      486.3     1.81e+05
2022 06 01  0300   59731   10800    9    -9999.9    -9999.9    -1.00e+05
2022 06 01  0400   59731   14400    0        0.3      490.4     1.32e+05
2022 06 01  0500   59731   18000    0        0.3      490.4     1.03e+05
2022 06 01  0600   59731   21600    0        0.1      486.6     1.18e+05
2022 06 01  0700   59731   25200    0        0.5      473.6     7.61e+04
2022 06 01  0800   59731   28800    0        0.6      475.4     9.17e+04
2022 06 01  0900   59731   32400    9    -9999.9    -9999.9    -1.00e+05
2022 06 01  1000   59731   36000    0        1.5      454.7     8.81e+04
2022 06 01  1100   59731   39600    0        1.3      448.5     7.42e+04
2022 06 01  1200   59731   43200    0        1.1      439.8     4.60e+04
2022 06 01  1300   59731   46800    0        1.5      437.8     5.33e+04
2022 06 01  1400   59731   50400    0        1.6      430.7     6.68e+04
2022 06 01  1500   59731   54000    9    -9999.9    -9999.9    -1.00e+05
2022 06 01  1600   59731   57600    0        1.3      421.7     6.41e+04
2022 06 01  1700   59731   61200    0        1.3      407.4     8.96e+04
2022 06 01  1800   59731   64800    0        1.3      399.8     7.30e+04
2022 06 01  1900   59731   68400    0        1.2      388.1     6.35e+04
2022 06 01  2000   59731   72000    0        1.5      380.9     3.64e+04
2022 06 01  2100   59731   75600    0        1.1      382.8     1.85e+04
2022 06 01  2200   59731   79200    0        0.9      385.6     1.83e+04
2022 06 01  2300   59731   82800    0        1.1      378.4     1.74e+04
2022 06 02  0000   59732       0    0        2.1      368.3     2.16e+04
2022 06 02  0100   59732    3600    0        1.7      366.5     2.69e+04
2022 06 02  0200   59732    7200    0        1.7      364.6     1.66e+04
2022 06 02  0300   59732   10800    9    -9999.9    -9999.9    -1.00e+05
2022 06 02  0400   59732   14400    0        2.1      365.8     1.10e+04
2022 06 02  0500   59732   18000    0        2.3      363.4     1.38e+04
2022 06 02  0600   59732   21600    0        2.4      356.8     1.84e+04
2022 06 02  0700   59732   25200    0        2.5      359.0     2.45e+04
2022 06 02  0800   59732   28800    0        2.7      368.5     2.90e+04
2022 06 02  0900   59732   32400    9    -9999.9    -9999.9    -1.00e+05
2022 06 02  1000   59732   36000    0        1.9      378.4     2.76e+04
2022 06 02  1100   59732   39600    9    -9999.9    -9999.9    -1.00e+05
2022 06 02  1200   59732   43200    0        2.4      369.7     2.93e+04
2022 06 02  1300   59732   46800    0        3.0      362.9     4.34e+04
2022 06 02  1400   59732   50400    0        2.8      356.0     4.68e+04
2022 06 02  1500   59732   54000    9    -9999.9    -9999.9    -1.00e+05
2022 06 02  1600   59732   57600    0        2.4      358.9     4.92e+04
2022 06 02  1700   59732   61200    0        1.9      357.3     6.10e+04
2022 06 02  1800   59732   64800    0        1.3      362.4     4.03e+04
2022 06 02  1900   59732   68400    0        1.8      353.8     4.96e+04
2022 06 02  2000   59732   72000    0        3.0      361.5     2.46e+04
2022 06 02  2100   59732   75600    9    -9999.9    -9999.9    -1.00e+05
2022 06 02  2200   59732   79200    0        1.3      356.2     3.18e+04
2022 06 02  2300   59732   82800    0        1.5      355.8     2.89e+04
2022 06 03  0000   59733       0    0        1.2      351.3     3.11e+04
2022 06 03  0100   59733    3600    0        1.6      353.3     3.05e+04
2022 06 03  0200   59733    7200    0        1.7      354.8     2.92e+04
2022 06 03  0300   59733   10800    9    -9999.9    -9999.9    -1.00e+05
2022 06 03  0400   59733   14400    0        1.4      341.8     3.38e+04
2022 06 03  0500   59733   18000    6        1.6      345.6     2.69e+04
2022 06 03  0600   59733   21600    0        0.8      335.7     2.58e+04
2022 06 03  0700   59733   25200    0        0.9      334.3     2.52e+04
2022 06 03  0800   59733   28800    0        0.8      333.0     2.47e+04
2022 06 03  0900   59733   32400    9    -9999.9    -9999.9    -1.00e+05
2022 06 03  1000   59733   36000    0        1.0      334.9     2.97e+04
2022 06 03  1100   59733   39600    9    -9999.9    -9999.9    -1.00e+05
2022 06 03  1200   59733   43200    0        1.3      324.8     2.83e+04
2022 06 03  1300   59733   46800    0        1.6      321.5     1.74e+04
2022 06 03  1400   59733   50400    3    -9999.9    -9999.9    -1.00e+05
2022 06 03  1500   59733   54000    9    -9999.9    -9999.9    -1.00e+05
2022 06 03  1600   59733   57600    0        1.8      317.6     1.60e+04
2022 06 03  1700   59733   61200    0        1.2      322.0     3.69e+04
2022 06 03  1800   59733   64800    0        1.6      316.1     3.60e+04
2022 06 03  1900   59733   68400    1        1.3      312.8     3.34e+04
2022 06 03  2000   59733   72000    0        1.7      308.9     3.12e+04
2022 06 03  2100   59733   75600    9    -9999.9    -9999.9    -1.00e+05
2022 06 03  2200   59733   79200    0        0.7      308.5     2.83e+04
2022 06 03  2300   59733   82800    0        0.9      294.0     1.24e+04
2022 06 04  0000   59734       0    0        1.2      297.7     1.21e+04
2022 06 04  0100   59734    3600    0        1.6      302.4     1.10e+04
2022 06 04  0200   59734    7200    0        1.5      300.2     1.08e+04
2022 06 04  0300   59734   10800    9    -9999.9    -9999.9    -1.00e+05
2022 06 04  0400   59734   14400    0        1.4      298.8     1.35e+04
2022 06 04  0500   59734   18000    0        1.4      291.1     1.54e+04
2022 06 04  0600   59734   21600    0        1.6      283.1     1.39e+04
2022 06 04  0700   59734   25200    0        2.2      282.7     1.33e+04
2022 06 04  0800   59734   28800    0        2.3      285.9     1.49e+04
2022 06 04  0900   59734   32400    9    -9999.9    -9999.9    -1.00e+05
2022 06 04  1000   59734   36000    0        1.7      293.0     1.49e+04
2022 06 04  1100   59734   39600    0        1.7      295.6     1.35e+04
2022 06 04  1200   59734   43200    0        2.0      291.7     1.46e+04
2022 06 04  1300   59734   46800    0        2.0      294.8     1.51e+04
2022 06 04  1400   59734   50400    0        2.2      290.8     1.50e+04
2022 06 04  1500   59734   54000    9    -9999.9    -9999.9    -1.00e+05
2022 06 04  1600   59734   57600    0        2.2      292.7     1.49e+04
2022 06 04  1700   59734   61200    0        2.3      292.4     1.63e+04
2022 06 04  1800   59734   64800    0        2.0      293.7     1.43e+04
2022 06 04  1900   59734   68400    0        1.7      295.6     1.33e+04
2022 06 04  2000   59734   72000    0        1.8      294.4     1.29e+04
2022 06 04  2100   59734   75600    9    -9999.9    -9999.9    -1.00e+05
2022 06 04  2200   59734   79200    0        1.8      289.5     1.23e+04
2022 06 04  2300   59734   82800    0        1.8      287.5     1.26e+04
2022 06 05  0000   59735       0    0        2.0      285.5     1.24e+04
2022 06 05  0100   59735    3600    0        1.6      285.0     1.23e+04
2022 06 05  0200   59735    7200    0        1.6      284.5     1.17e+04
2022 06 05  0300   59735   10800    9    -9999.9    -9999.9    -1.00e+05
2022 06 05  0400   59735   14400    0        1.7      282.0     1.41e+04
2022 06 05  0500   59735   18000    0        1.9      281.7     1.14e+04
2022 06 05  0600   59735   21600    0        1.2      280.4     1.18e+04
2022 06 05  0700   59735   25200    0        1.3      281.0     1.43e+04
2022 06 05  0800   59735   28800    0        1.6      280.9     1.19e+04
2022 06 05  0900   59735   32400    9    -9999.9    -9999.9    -1.00e+05
2022 06 05  1000   59735   36000    0        2.1      284.8     1.46e+04
2022 06 05  1100   59735   39600    0        2.1      288.2     1.42e+04
2022 06 05  1200   59735   43200    0        2.6      287.1     1.42e+04
2022 06 05  1300   59735   46800    0        3.0      290.1     1.27e+04
2022 06 05  1400   59735   50400    0        3.3      289.1     1.21e+04
2022 06 05  1500   59735   54000    9    -9999.9    -9999.9    -1.00e+05
2022 06 05  1600   59735   57600    1        2.1      283.8     1.23e+04
2022 06 05  1700   59735   61200    0        1.4      284.3     1.72e+04
2022 06 05  1800   59735   64800    0        2.2      284.6     2.15e+04
2022 06 05  1900   59735   68400    0        1.6      280.3     1.68e+04
2022 06 05  2000   59735   72000    1        1.7      278.2     1.71e+04
2022 06 05  2100   59735   75600    9    -9999.9    -9999.9    -1.00e+05
2022 06 05  2200   59735   79200    0        1.6      278.3     1.58e+04
2022 06 05  2300   59735   82800    0        1.7      277.2     1.67e+04
2022 06 06  0000   59736       0    0        1.8      274.8     1.71e+04
2022 06 06  0100   59736    3600    0        1.5      270.7     1.42e+04
2022 06 06  0200   59736    7200    0        1.2      269.6     1.38e+04
2022 06 06  0300   59736   10800    9    -9999.9    -9999.9    -1.00e+05
2022 06 06  0400   59736   14400    0        1.3      266.1     1.52e+04
2022 06 06  0500   59736   18000    0        1.1      266.6     1.42e+04
2022 06 06  0600   59736   21600    0        4.9      267.3     1.56e+04
2022 06 06  0700   59736   25200    0        1.7      266.9     1.71e+04
2022 06 06  0800   59736   28800    0        2.3      266.7     1.89e+04
2022 06 06  0900   59736   32400    9    -9999.9    -9999.9    -1.00e+05
2022 06 06  1000   59736   36000    0       16.7      315.7     6.21e+04
2022 06 06  1100   59736   39600    0       17.5      315.6     5.67e+04
2022 06 06  1200   59736   43200    3    -9999.9    -9999.9    -1.00e+05
2022 06 06  1300   59736   46800    0        8.7      312.9     5.55e+04
2022 06 06  1400   59736   50400    0        6.8      313.0     4.21e+04
2022 06 06  1500   59736   54000    9    -9999.9    -9999.9    -1.00e+05
2022 06 06  1600   59736   57600    0        7.2      312.3     4.27e+04
2022 06 06  1700   59736   61200    0        6.5      322.9     5.72e+04
2022 06 06  1800   59736   64800    0        7.6      326.0     3.77e+04
2022 06 06  1900   59736   68400    0        7.9      323.1     3.79e+04
2022 06 06  2000   59736   72000    0        8.2      323.8     3.75e+04
2022 06 06  2100   59736   75600    9    -9999.9    -9999.9    -1.00e+05
2022 06 06  2200   59736   79200    0        8.3      323.2     3.55e+04
2022 06 06  2300   59736   82800    0        4.3      319.8     2.84e+04
2022 06 07  0000   59737       0    0        3.4      322.8     2.58e+04
2022 06 07  0100   59737    3600    0        3.0      319.4     2.59e+04
2022 06 07  0200   59737    7200    0        3.8      321.1     2.57e+04
2022 06 07  0300   59737   10800    9    -9999.9    -9999.9    -1.00e+05
2022 06 07  0400   59737   14400    0        5.4      324.3     3.12e+04
2022 06 07  0500   59737   18000    0        5.3      322.3     3.01e+04
2022 06 07  0600   59737   21600    0        4.8      323.8     3.54e+04
2022 06 07  0700   59737   25200    0        6.8      337.3     4.76e+04
2022 06 07  0800   59737   28800    0        5.0      328.3     3.25e+04
2022 06 07  0900   59737   32400    9    -9999.9    -9999.9    -1.00e+05
2022 06 07  1000   59737   36000    0        6.2      339.5     4.83e+04
2022 06 07  1100   59737   39600    0        5.2      336.6     4.01e+04
2022 06 07  1200   59737   43200    0        5.0      329.7     3.60e+04
2022 06 07  1300   59737   46800    0        4.6      321.3     4.65e+04
2022 06 07  1400   59737   50400    0        4.9      330.2     5.91e+04
2022 06 07  1500   59737   54000    9    -9999.9    -9999.9    -1.00e+05
2022 06 07  1600   59737   57600    0        3.3      323.3     3.59e+04
2022 06 07  1700   59737   61200    0        3.0      329.9     3.39e+04
2022 06 07  1800   59737   64800    0        3.1      325.9     3.60e+04
2022 06 07  1900   59737   68400    0        2.0      330.7     4.59e+04
2022 06 07  2000   59737   72000    0        2.7      327.1     3.82e+04
2022 06 07  2100   59737   75600    9    -9999.9    -9999.9    -1.00e+05
2022 06 07  2200   59737   79200    0        2.3      328.6     5.81e+04
2022 06 07  2300   59737   82800    0        2.5      324.1     4.31e+04
2022 06 08  0000   59738       0    0        2.7      315.1     3.38e+04
2022 06 08  0100   59738    3600    0        2.4      316.2     2.88e+04
2022 06 08  0200   59738    7200    6        2.3      313.1     2.85e+04
2022 06 08  0300   59738   10800    9    -9999.9    -9999.9    -1.00e+05
2022 06 08  0400   59738   14400    9    -9999.9    -9999.9    -1.00e+05
2022 06 08  0500   59738   18000    3    -9999.9    -9999.9    -1.00e+05
2022 06 08  0600   59738   21600    0       48.1      322.5     6.35e+04
2022 06 08  0700   59738   25200    0        4.9      318.7     5.14e+04
2022 06 08  0800   59738   28800    0        2.6      320.5     4.23e+04
2022 06 08  0900   59738   32400    9    -9999.9    -9999.9    -1.00e+05
2022 06 08  1000   59738   36000    0        3.2      330.4     5.86e+04
2022 06 08  1100   59738   39600    0        3.1      332.4     5.97e+04
2022 06 08  1200   59738   43200    0        2.6      331.9     5.98e+04
2022 06 08  1300   59738   46800    0        2.3      331.5     6.14e+04
2022 06 08  1400   59738   50400    0        2.3      329.8     5.37e+04
2022 06 08  1500   59738   54000    9    -9999.9    -9999.9    -1.00e+05
2022 06 08  1600   59738   57600    0        2.9      329.1     5.12e+04
2022 06 08  1700   59738   61200    0        3.7      334.3     4.79e+04
2022 06 08  1800   59738   64800    0        3.5      326.1     4.46e+04
2022 06 08  1900   59738   68400    0        5.8      332.8     3.57e+04
2022 06 08  2000   59738   72000    0        5.5      331.7     4.02e+04
2022 06 08  2100   59738   75600    9    -9999.9    -9999.9    -1.00e+05
2022 06 08  2200   59738   79200    0        5.8      337.9     4.22e+04
2022 06 08  2300   59738   82800    0        5.3      334.6     4.07e+04
2022 06 09  0000   59739       0    0        4.6      333.7     4.36e+04
2022 06 09  0100   59739    3600    0        5.2      334.9     4.25e+04
2022 06 09  0200   59739    7200    6        5.1      334.8     3.91e+04
2022 06 09  0300   59739   10800    9    -9999.9    -9999.9    -1.00e+05
2022 06 09  0400   59739   14400    3    -9999.9    -9999.9    -1.00e+05
2022 06 09  0500   59739   18000    1       92.3      313.0     3.64e+04
2022 06 09  0600   59739   21600    0       14.5      328.9     5.47e+04
2022 06 09  0700   59739   25200    0        3.4      317.9     3.40e+04
2022 06 09  0800   59739   28800    0        4.0      314.7     3.55e+04
2022 06 09  0900   59739   32400    9    -9999.9    -9999.9    -1.00e+05
2022 06 09  1000   59739   36000    0        3.7      306.3     3.71e+04
2022 06 09  1100   59739   39600    0        3.5      311.7     3.86e+04
2022 06 09  1200   59739   43200    0        4.3      315.8     3.49e+04
2022 06 09  1300   59739   46800    0        4.0      318.5     3.92e+04
2022 06 09  1400   59739   50400    0        5.0      322.4     3.63e+04
2022 06 09  1500   59739   54000    9    -9999.9    -9999.9    -1.00e+05
2022 06 09  1600   59739   57600    0        5.1      317.2     3.60e+04
2022 06 09  1700   59739   61200    0        2.8      313.7     3.25e+04
2022 06 09  1800   59739   64800    0        3.3      300.7     4.82e+04
2022 06 09  1900   59739   68400    0        3.1      306.1     4.63e+04
2022 06 09  2000   59739   72000    0        4.6      301.9     4.35e+04
2022 06 09  2100   59739   75600    9    -9999.9    -9999.9    -1.00e+05
2022 06 09  2200   59739   79200    0        3.0      302.0     4.67e+04
2022 06 09  2300   59739   82800    0        3.4      304.9     3.76e+04
2022 06 10  0000   59740       0    0        2.5      311.7     5.83e+04
2022 06 10  0100   59740    3600    0        2.6      305.4     6.06e+04
2022 06 10  0200   59740    7200    0        3.8      315.5     7.55e+04
