:Product: 201406_ace_swepam_1h.txt
:Issued: 2014 Jun 07 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2014 06 01  0000   56809       0    0        3.7      314.1     2.96e+04
2014 06 01  0100   56809    3600    0        2.1      304.4     2.39e+04
2014 06 01  0200   56809    7200    0        2.5      308.9     2.30e+04
2014 06 01  0300   56809   10800    0        2.1      304.0     2.08e+04
2014 06 01  0400   56809   14400    0        2.1      300.3     2.35e+04
2014 06 01  0500   56809   18000    0        2.0      301.9     2.45e+04
2014 06 01  0600   56809   21600    0        5.3      308.3     3.57e+04
2014 06 01  0700   56809   25200    0        8.1      312.2     3.02e+04
2014 06 01  0800   56809   28800    0        3.8      304.6     4.07e+04
2014 06 01  0900   56809   32400    0        2.5      305.1     3.18e+04
2014 06 01  1000   56809   36000    0        3.0      303.4     3.73e+04
2014 06 01  1100   56809   39600    0        2.6      301.6     3.05e+04
2014 06 01  1200   56809   43200    0        2.5      301.3     3.09e+04
2014 06 01  1300   56809   46800    0        2.4      303.3     2.85e+04
2014 06 01  1400   56809   50400    0        2.3      299.4     3.31e+04
2014 06 01  1500   56809   54000    0        1.7      293.2     4.04e+04
2014 06 01  1600   56809   57600    0        2.2      302.6     2.77e+04
2014 06 01  1700   56809   61200    0        1.9      298.6     3.36e+04
2014 06 01  1800   56809   64800    0        1.6      292.4     3.50e+04
2014 06 01  1900   56809   68400    1        1.5      296.6     3.51e+04
2014 06 01  2000   56809   72000    0        1.7      289.3     4.31e+04
2014 06 01  2100   56809   75600    9    -9999.9    -9999.9    -1.00e+05
2014 06 01  2200   56809   79200    0        2.0      286.6     4.52e+04
2014 06 01  2300   56809   82800    0        2.1      291.0     4.71e+04
2014 06 02  0000   56810       0    0        2.3      296.6     3.84e+04
2014 06 02  0100   56810    3600    0        2.4      295.1     3.20e+04
2014 06 02  0200   56810    7200    0        3.4      306.0     3.49e+04
2014 06 02  0300   56810   10800    1        3.5      306.7     2.93e+04
2014 06 02  0400   56810   14400    1        3.5      306.9     3.67e+04
2014 06 02  0500   56810   18000    0        3.4      304.1     4.10e+04
2014 06 02  0600   56810   21600    0        3.8      303.9     5.90e+04
2014 06 02  0700   56810   25200    1        1.9      283.8     5.54e+04
2014 06 02  0800   56810   28800    0        1.6      260.9     2.68e+04
2014 06 02  0900   56810   32400    1        1.9      262.5     3.19e+04
2014 06 02  1000   56810   36000    0        1.6      262.1     3.64e+04
2014 06 02  1100   56810   39600    0        1.4      266.8     4.28e+04
2014 06 02  1200   56810   43200    0        2.1      280.5     6.93e+04
2014 06 02  1300   56810   46800    0        2.4      293.0     6.58e+04
2014 06 02  1400   56810   50400    0        2.2      286.4     6.70e+04
2014 06 02  1500   56810   54000    1        2.1      288.7     7.45e+04
2014 06 02  1600   56810   57600    1        2.2      294.3     9.22e+04
2014 06 02  1700   56810   61200    0        3.1      297.6     7.78e+04
2014 06 02  1800   56810   64800    0        4.1      303.5     4.85e+04
2014 06 02  1900   56810   68400    0        5.3      305.8     4.41e+04
2014 06 02  2000   56810   72000    0        7.5      306.0     3.80e+04
2014 06 02  2100   56810   75600    0        7.0      311.0     3.30e+04
2014 06 02  2200   56810   79200    3    -9999.9    -9999.9    -1.00e+05
2014 06 02  2300   56810   82800    0        6.4      317.9     2.19e+04
2014 06 03  0000   56811       0    0       10.3      324.3     3.42e+04
2014 06 03  0100   56811    3600    0        4.4      319.1     2.83e+04
2014 06 03  0200   56811    7200    0        5.0      318.1     2.88e+04
2014 06 03  0300   56811   10800    0       10.1      319.6     3.68e+04
2014 06 03  0400   56811   14400    0        8.7      317.8     4.06e+04
2014 06 03  0500   56811   18000    0        7.9      315.0     3.74e+04
2014 06 03  0600   56811   21600    0        5.6      314.1     3.73e+04
2014 06 03  0700   56811   25200    0        6.0      317.3     4.15e+04
2014 06 03  0800   56811   28800    0        7.1      323.6     4.13e+04
2014 06 03  0900   56811   32400    0        5.8      315.4     3.63e+04
2014 06 03  1000   56811   36000    0        6.3      326.7     5.68e+04
2014 06 03  1100   56811   39600    0        6.1      318.4     4.46e+04
2014 06 03  1200   56811   43200    0        4.9      334.3     5.22e+04
2014 06 03  1300   56811   46800    0        5.0      337.7     5.62e+04
2014 06 03  1400   56811   50400    0        5.5      343.2     5.52e+04
2014 06 03  1500   56811   54000    0        6.0      353.2     7.14e+04
2014 06 03  1600   56811   57600    0        8.0      360.1     8.09e+04
2014 06 03  1700   56811   61200    0        6.1      357.6     7.86e+04
2014 06 03  1800   56811   64800    0        7.2      354.2     7.48e+04
2014 06 03  1900   56811   68400    0        7.1      348.6     5.64e+04
2014 06 03  2000   56811   72000    0        6.5      345.1     4.30e+04
2014 06 03  2100   56811   75600    0        8.2      346.6     5.50e+04
2014 06 03  2200   56811   79200    0        8.9      340.3     4.66e+04
2014 06 03  2300   56811   82800    0        7.1      338.8     5.49e+04
2014 06 04  0000   56812       0    0        6.8      338.2     5.30e+04
2014 06 04  0100   56812    3600    0        9.3      340.6     5.59e+04
2014 06 04  0200   56812    7200    0        8.7      342.7     5.75e+04
2014 06 04  0300   56812   10800    0        7.5      334.8     4.65e+04
2014 06 04  0400   56812   14400    0        8.6      331.0     3.42e+04
2014 06 04  0500   56812   18000    0        7.4      344.9     5.70e+04
2014 06 04  0600   56812   21600    0        9.2      371.4     8.33e+04
2014 06 04  0700   56812   25200    0        8.7      365.4     6.76e+04
2014 06 04  0800   56812   28800    0        7.3      354.4     6.04e+04
2014 06 04  0900   56812   32400    0        7.7      349.8     6.05e+04
2014 06 04  1000   56812   36000    0        6.8      343.9     4.39e+04
2014 06 04  1100   56812   39600    0        7.9      338.7     3.47e+04
2014 06 04  1200   56812   43200    0        6.2      335.2     2.64e+04
2014 06 04  1300   56812   46800    0        7.7      331.8     2.05e+04
2014 06 04  1400   56812   50400    0        9.2      327.9     1.82e+04
2014 06 04  1500   56812   54000    0        7.7      317.9     1.96e+04
2014 06 04  1600   56812   57600    0        9.1      322.0     1.70e+04
2014 06 04  1700   56812   61200    3    -9999.9    -9999.9    -1.00e+05
2014 06 04  1800   56812   64800    0        8.7      336.5     3.83e+04
2014 06 04  1900   56812   68400    0        8.4      340.9     4.45e+04
2014 06 04  2000   56812   72000    0        8.1      343.2     4.46e+04
2014 06 04  2100   56812   75600    0        8.6      344.4     4.41e+04
2014 06 04  2200   56812   79200    0        8.0      345.2     4.93e+04
2014 06 04  2300   56812   82800    0        7.7      345.2     4.87e+04
2014 06 05  0000   56813       0    0        7.4      344.7     4.74e+04
2014 06 05  0100   56813    3600    0        6.6      340.4     4.30e+04
2014 06 05  0200   56813    7200    0        6.1      338.9     4.03e+04
2014 06 05  0300   56813   10800    0        6.1      340.5     3.90e+04
2014 06 05  0400   56813   14400    0        5.9      338.0     6.05e+04
2014 06 05  0500   56813   18000    0        5.3      344.1     6.16e+04
2014 06 05  0600   56813   21600    1        5.0      345.7     5.84e+04
2014 06 05  0700   56813   25200    0        5.1      342.4     4.08e+04
2014 06 05  0800   56813   28800    0        5.1      342.4     3.97e+04
2014 06 05  0900   56813   32400    0        6.1      341.3     4.24e+04
2014 06 05  1000   56813   36000    0        8.9      338.2     4.42e+04
2014 06 05  1100   56813   39600    0        9.8      343.3     4.16e+04
2014 06 05  1200   56813   43200    0        8.1      337.5     4.88e+04
2014 06 05  1300   56813   46800    0        6.0      340.7     4.51e+04
2014 06 05  1400   56813   50400    0        6.7      337.6     4.45e+04
2014 06 05  1500   56813   54000    0        5.7      340.6     4.45e+04
2014 06 05  1600   56813   57600    0        6.3      343.3     3.92e+04
2014 06 05  1700   56813   61200    0        5.5      343.1     4.37e+04
2014 06 05  1800   56813   64800    0        6.2      344.0     4.60e+04
2014 06 05  1900   56813   68400    0        5.8      344.4     3.73e+04
2014 06 05  2000   56813   72000    0        5.8      345.7     3.99e+04
2014 06 05  2100   56813   75600    0        6.6      344.3     4.48e+04
2014 06 05  2200   56813   79200    0        6.2      355.6     5.45e+04
2014 06 05  2300   56813   82800    0        6.5      358.7     6.00e+04
2014 06 06  0000   56814       0    0        6.0      352.9     5.45e+04
2014 06 06  0100   56814    3600    0        6.0      364.9     6.90e+04
2014 06 06  0200   56814    7200    0        5.0      356.1     6.15e+04
2014 06 06  0300   56814   10800    0        4.6      353.2     5.62e+04
2014 06 06  0400   56814   14400    0        4.5      354.7     5.22e+04
2014 06 06  0500   56814   18000    1        4.7      353.5     6.67e+04
2014 06 06  0600   56814   21600    1        4.9      352.9     5.89e+04
2014 06 06  0700   56814   25200    0        5.2      352.8     5.55e+04
2014 06 06  0800   56814   28800    0        3.7      346.9     5.32e+04
