:Product: 201901_ace_mag_1h.txt
:Issued: 2019 Jan 05 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2019 01 01  0000   58484       0    0     1.1     4.2    -0.6     4.3    -8.3    75.7
2019 01 01  0100   58484    3600    0     1.2     3.5     2.1     4.2    29.6    71.1
2019 01 01  0200   58484    7200    0     1.8     3.4     2.9     4.8    36.8    62.3
2019 01 01  0300   58484   10800    0    -0.2     4.1     1.5     4.4    20.3    92.4
2019 01 01  0400   58484   14400    0    -2.0     4.5    -3.1     5.8   -32.2   114.3
2019 01 01  0500   58484   18000    0    -0.9     4.0    -2.8     5.0   -33.9   102.0
2019 01 01  0600   58484   21600    0    -0.3     3.2    -3.5     4.8   -47.5    95.0
2019 01 01  0700   58484   25200    0     0.3     2.2    -3.9     4.5   -60.0    81.3
2019 01 01  0800   58484   28800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2019 01 01  0900   58484   32400    0     0.8     3.6    -1.2     3.9   -18.4    78.2
2019 01 01  1000   58484   36000    0    -0.4     1.8    -2.5     3.1   -53.5   102.1
2019 01 01  1100   58484   39600    0    -2.4     1.7    -1.9     3.5   -33.0   144.4
2019 01 01  1200   58484   43200    0    -3.5     1.8    -0.7     3.9    -9.6   152.9
2019 01 01  1300   58484   46800    0    -3.3     1.8    -0.4     3.8    -6.0   151.5
2019 01 01  1400   58484   50400    0    -4.2     1.7     0.6     4.5     7.7   157.6
2019 01 01  1500   58484   54000    0    -4.0     1.9     0.1     4.4     1.1   154.3
2019 01 01  1600   58484   57600    0    -4.5     0.9     1.0     4.7    12.4   168.3
2019 01 01  1700   58484   61200    0    -4.3     0.4     1.3     4.5    16.7   175.0
2019 01 01  1800   58484   64800    0    -4.2     0.1     1.2     4.3    16.2   178.3
2019 01 01  1900   58484   68400    0    -4.0    -0.7     0.1     4.1     1.2   190.1
2019 01 01  2000   58484   72000    0    -3.8    -0.8    -0.2     3.9    -3.6   192.1
2019 01 01  2100   58484   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2019 01 01  2200   58484   79200    0    -4.5    -1.1    -0.2     4.6    -2.3   193.8
2019 01 01  2300   58484   82800    0    -4.7    -0.7     0.3     4.8     3.6   189.0
2019 01 02  0000   58485       0    0    -4.7    -0.5     0.1     4.7     1.2   185.7
2019 01 02  0100   58485    3600    0    -4.5     0.5     0.3     4.6     3.3   173.9
2019 01 02  0200   58485    7200    0    -4.2     1.1     0.1     4.3     1.6   165.7
2019 01 02  0300   58485   10800    0    -4.4     0.2     0.5     4.4     6.5   177.5
2019 01 02  0400   58485   14400    0    -4.6    -0.2     0.4     4.6     5.2   181.9
2019 01 02  0500   58485   18000    0    -4.2    -0.2    -0.0     4.2    -0.5   183.3
2019 01 02  0600   58485   21600    0    -4.1     0.4    -0.4     4.2    -6.1   174.0
2019 01 02  0700   58485   25200    0    -3.5    -1.2    -1.4     3.9   -20.2   199.4
2019 01 02  0800   58485   28800    0    -4.1    -0.1     0.2     4.1     2.6   181.9
2019 01 02  0900   58485   32400    0    -4.0    -0.1    -0.4     4.0    -5.5   181.7
2019 01 02  1000   58485   36000    0    -3.4     1.1    -0.7     3.6   -11.2   162.6
2019 01 02  1100   58485   39600    0    -3.1     0.2    -0.1     3.1    -1.8   175.5
2019 01 02  1200   58485   43200    0    -3.2    -0.4     0.0     3.2     0.7   187.1
2019 01 02  1300   58485   46800    0    -2.6    -0.5    -1.3     3.0   -25.5   191.6
2019 01 02  1400   58485   50400    0    -0.4     2.7    -1.2     3.0   -24.7    99.4
2019 01 02  1500   58485   54000    2    -0.9     2.1    -1.0     2.5   -24.4   113.1
2019 01 02  1600   58485   57600    2    -1.5     1.5    -1.0     2.3   -26.3   134.8
2019 01 02  1700   58485   61200    0     0.8     1.0    -0.2     1.3    -9.4    48.9
2019 01 02  1800   58485   64800    0     2.3     0.9     0.3     2.4     6.1    20.6
2019 01 02  1900   58485   68400    0     1.3     1.9     0.1     2.3     3.3    55.5
2019 01 02  2000   58485   72000    0    -0.2     2.1    -1.7     2.7   -39.8    96.5
2019 01 02  2100   58485   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2019 01 02  2200   58485   79200    0    -0.5     1.8    -1.2     2.2   -32.5   106.6
2019 01 02  2300   58485   82800    0    -2.6     1.4    -1.2     3.1   -23.0   152.1
2019 01 03  0000   58486       0    0    -2.8     1.1    -1.2     3.2   -21.7   157.8
2019 01 03  0100   58486    3600    0    -2.8     1.3    -0.7     3.2   -12.4   155.9
2019 01 03  0200   58486    7200    0    -2.4     1.5    -1.0     3.0   -19.1   147.8
2019 01 03  0300   58486   10800    0    -1.5     1.6    -1.2     2.5   -29.9   133.2
2019 01 03  0400   58486   14400    0     0.0     1.9    -1.1     2.2   -29.9    88.6
2019 01 03  0500   58486   18000    0    -0.9     1.8    -0.9     2.2   -24.3   115.2
2019 01 03  0600   58486   21600    0    -1.4     2.2    -0.6     2.7   -12.2   122.3
2019 01 03  0700   58486   25200    0    -2.0     1.2    -1.8     2.9   -37.6   147.9
2019 01 03  0800   58486   28800    0     0.4     1.3     0.1     1.3     2.2    71.6
2019 01 03  0900   58486   32400    0    -0.4     2.7    -1.0     2.9   -19.7    98.5
2019 01 03  1000   58486   36000    0    -1.7     1.7    -1.9     3.1   -38.8   135.8
2019 01 03  1100   58486   39600    0    -1.4     1.1    -1.5     2.4   -39.6   142.2
2019 01 03  1200   58486   43200    0     0.3     2.2    -1.0     2.4   -23.9    81.4
2019 01 03  1300   58486   46800    0    -0.5     2.4    -1.2     2.8   -25.8   102.3
2019 01 03  1400   58486   50400    0    -0.8     2.2    -0.7     2.4   -17.4   110.3
2019 01 03  1500   58486   54000    0    -0.7     2.3    -0.4     2.4   -10.5   107.0
2019 01 03  1600   58486   57600    0    -0.8     2.3     0.4     2.5    10.4   110.2
2019 01 03  1700   58486   61200    0    -2.0     2.3    -0.8     3.1   -15.4   130.9
2019 01 03  1800   58486   64800    0    -3.3     2.1    -2.2     4.5   -30.1   147.8
2019 01 03  1900   58486   68400    0    -2.9     2.8    -1.2     4.2   -17.0   135.9
2019 01 03  2000   58486   72000    0     0.0     3.2     0.9     3.3    15.0    89.4
2019 01 03  2100   58486   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2019 01 03  2200   58486   79200    0     0.3     3.5    -0.8     3.6   -13.6    85.0
2019 01 03  2300   58486   82800    0    -0.5     3.7    -1.4     4.0   -20.6    97.3
2019 01 04  0000   58487       0    0     1.0     3.5     0.3     3.6     4.8    74.8
2019 01 04  0100   58487    3600    0     0.4     3.2    -0.1     3.2    -2.1    82.0
2019 01 04  0200   58487    7200    0    -0.1     4.4    -1.4     4.7   -17.7    91.7
2019 01 04  0300   58487   10800    0    -0.9     3.6    -0.3     3.7    -4.3   104.3
2019 01 04  0400   58487   14400    0    -2.5     4.0     1.3     4.9    15.1   121.4
2019 01 04  0500   58487   18000    0    -3.1     5.1    -1.3     6.1   -12.3   121.4
2019 01 04  0600   58487   21600    0    -1.4     4.2    -3.7     5.8   -40.1   109.0
2019 01 04  0700   58487   25200    0    -0.0     1.6    -4.7     5.0   -71.5    91.3
2019 01 04  0800   58487   28800    0    -1.8     3.6    -5.2     6.6   -52.2   116.1
2019 01 04  0900   58487   32400    0    -2.9     5.2     0.9     6.0     8.8   119.2
2019 01 04  1000   58487   36000    0    -5.1     5.3    -0.4     7.4    -3.4   134.1
