:Product: 201912_ace_sis_1h.txt
:Issued: 2019 Dec 02 0910 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2019 12 01  0000   58818       0      0    2.57e+00    0    1.81e+00
2019 12 01  0100   58818    3600      0    2.57e+00    0    1.80e+00
2019 12 01  0200   58818    7200      0    2.55e+00    0    1.79e+00
2019 12 01  0300   58818   10800      0    2.54e+00    0    1.78e+00
2019 12 01  0400   58818   14400      0    2.57e+00    0    1.80e+00
2019 12 01  0500   58818   18000      0    2.54e+00    0    1.78e+00
2019 12 01  0600   58818   21600      0    2.54e+00    0    1.79e+00
2019 12 01  0700   58818   25200      0    2.55e+00    0    1.79e+00
2019 12 01  0800   58818   28800      0    2.53e+00    0    1.79e+00
2019 12 01  0900   58818   32400      0    2.56e+00    0    1.79e+00
2019 12 01  1000   58818   36000      0    2.55e+00    0    1.79e+00
2019 12 01  1100   58818   39600      0    2.56e+00    0    1.79e+00
2019 12 01  1200   58818   43200      0    2.53e+00    0    1.78e+00
2019 12 01  1300   58818   46800      0    2.53e+00    0    1.78e+00
2019 12 01  1400   58818   50400      0    2.53e+00    0    1.78e+00
2019 12 01  1500   58818   54000      0    2.56e+00    0    1.79e+00
2019 12 01  1600   58818   57600      0    2.61e+00    0    1.83e+00
2019 12 01  1700   58818   61200      0    2.54e+00    0    1.78e+00
2019 12 01  1800   58818   64800      0    2.53e+00    0    1.78e+00
2019 12 01  1900   58818   68400      0    2.55e+00    0    1.80e+00
2019 12 01  2000   58818   72000      9   -1.00e+05    9   -1.00e+05
2019 12 01  2100   58818   75600      0    2.56e+00    0    1.81e+00
2019 12 01  2200   58818   79200      0    2.54e+00    0    1.79e+00
2019 12 01  2300   58818   82800      0    2.55e+00    0    1.79e+00
2019 12 02  0000   58819       0      0    2.56e+00    0    1.80e+00
2019 12 02  0100   58819    3600      0    2.53e+00    0    1.77e+00
2019 12 02  0200   58819    7200      0    2.55e+00    0    1.79e+00
2019 12 02  0300   58819   10800      0    2.54e+00    0    1.79e+00
2019 12 02  0400   58819   14400      0    2.56e+00    0    1.80e+00
2019 12 02  0500   58819   18000      0    2.54e+00    0    1.78e+00
2019 12 02  0600   58819   21600      0    2.53e+00    0    1.78e+00
2019 12 02  0700   58819   25200      0    2.54e+00    0    1.78e+00
2019 12 02  0800   58819   28800      0    2.55e+00    0    1.79e+00
