:Product: 201405_ace_swepam_1h.txt
:Issued: 2014 May 06 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2014 05 01  0000   56778       0    0        7.6      330.5     5.05e+04
2014 05 01  0100   56778    3600    0        6.8      325.1     5.10e+04
2014 05 01  0200   56778    7200    1        6.7      320.5     4.74e+04
2014 05 01  0300   56778   10800    0        7.4      337.8     6.14e+04
2014 05 01  0400   56778   14400    0        8.1      348.1     6.41e+04
2014 05 01  0500   56778   18000    0       12.4      345.9     5.78e+04
2014 05 01  0600   56778   21600    1        8.0      348.8     6.63e+04
2014 05 01  0700   56778   25200    0       12.2      348.2     6.08e+04
2014 05 01  0800   56778   28800    0        7.3      347.9     6.04e+04
2014 05 01  0900   56778   32400    1        7.5      352.6     6.66e+04
2014 05 01  1000   56778   36000    1        6.9      348.9     5.84e+04
2014 05 01  1100   56778   39600    0        6.4      347.3     5.81e+04
2014 05 01  1200   56778   43200    0        7.2      353.2     5.88e+04
2014 05 01  1300   56778   46800    0        5.3      347.6     6.18e+04
2014 05 01  1400   56778   50400    0        5.8      357.2     6.66e+04
2014 05 01  1500   56778   54000    0        6.2      349.2     7.07e+04
2014 05 01  1600   56778   57600    0        6.0      354.0     6.30e+04
2014 05 01  1700   56778   61200    0        6.7      373.2     1.02e+05
2014 05 01  1800   56778   64800    0        6.1      376.1     8.86e+04
2014 05 01  1900   56778   68400    0        5.4      379.1     6.96e+04
2014 05 01  2000   56778   72000    0        4.9      376.8     6.81e+04
2014 05 01  2100   56778   75600    0        5.0      378.3     6.77e+04
2014 05 01  2200   56778   79200    0        4.4      374.1     7.39e+04
2014 05 01  2300   56778   82800    0        3.7      371.9     6.03e+04
2014 05 02  0000   56779       0    0        4.1      374.4     6.32e+04
2014 05 02  0100   56779    3600    0        3.6      365.5     5.07e+04
2014 05 02  0200   56779    7200    0        3.1      359.4     4.17e+04
2014 05 02  0300   56779   10800    0        3.3      361.2     4.32e+04
2014 05 02  0400   56779   14400    0        3.0      357.8     4.48e+04
2014 05 02  0500   56779   18000    0        3.0      356.8     3.23e+04
2014 05 02  0600   56779   21600    0        3.6      355.2     3.03e+04
2014 05 02  0700   56779   25200    0        3.8      351.7     2.55e+04
2014 05 02  0800   56779   28800    0        4.2      347.9     2.02e+04
2014 05 02  0900   56779   32400    0        4.3      351.2     2.28e+04
2014 05 02  1000   56779   36000    0        4.3      347.9     2.19e+04
2014 05 02  1100   56779   39600    0        3.3      342.0     2.54e+04
2014 05 02  1200   56779   43200    0        2.9      340.8     2.68e+04
2014 05 02  1300   56779   46800    0        3.0      340.0     2.35e+04
2014 05 02  1400   56779   50400    0        3.4      345.4     2.37e+04
2014 05 02  1500   56779   54000    0        3.5      344.4     2.41e+04
2014 05 02  1600   56779   57600    0        3.7      343.3     2.29e+04
2014 05 02  1700   56779   61200    0        3.6      338.4     2.12e+04
2014 05 02  1800   56779   64800    0        3.3      335.0     1.89e+04
2014 05 02  1900   56779   68400    0        3.1      332.7     1.83e+04
2014 05 02  2000   56779   72000    0        3.3      331.5     1.69e+04
2014 05 02  2100   56779   75600    0        4.1      331.4     1.92e+04
2014 05 02  2200   56779   79200    0        4.8      328.1     2.18e+04
2014 05 02  2300   56779   82800    0        4.4      326.9     2.47e+04
2014 05 03  0000   56780       0    0        4.2      324.5     2.51e+04
2014 05 03  0100   56780    3600    0        3.7      321.0     2.30e+04
2014 05 03  0200   56780    7200    1        3.2      315.1     1.78e+04
2014 05 03  0300   56780   10800    0        3.1      312.6     1.76e+04
2014 05 03  0400   56780   14400    1        3.8      313.9     1.85e+04
2014 05 03  0500   56780   18000    0        3.7      312.1     2.06e+04
2014 05 03  0600   56780   21600    0        3.6      312.5     2.31e+04
2014 05 03  0700   56780   25200    0        3.1      312.3     1.90e+04
2014 05 03  0800   56780   28800    0        3.8      313.2     1.85e+04
2014 05 03  0900   56780   32400    0        4.1      312.2     1.95e+04
2014 05 03  1000   56780   36000    0        4.3      312.5     2.17e+04
2014 05 03  1100   56780   39600    0        3.7      307.4     1.93e+04
2014 05 03  1200   56780   43200    0        3.3      304.6     1.99e+04
2014 05 03  1300   56780   46800    0        3.7      303.6     1.86e+04
2014 05 03  1400   56780   50400    0        4.3      300.4     1.70e+04
2014 05 03  1500   56780   54000    0        4.8      300.7     1.56e+04
2014 05 03  1600   56780   57600    3    -9999.9    -9999.9    -1.00e+05
2014 05 03  1700   56780   61200    0       11.8      340.1     3.55e+04
2014 05 03  1800   56780   64800    0       10.2      353.3     4.37e+04
2014 05 03  1900   56780   68400    0       12.8      352.5     3.93e+04
