:Product: 202306_ace_loc_1h.txt
:Issued: 2023 Jun 11 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2023 06 01  0000   60096       0     223.9     11.1     23.5
2023 06 01  0100   60096    3600     223.9     11.2     23.4
2023 06 01  0200   60096    7200     223.9     11.2     23.4
2023 06 01  0300   60096   10800     223.9     11.3     23.4
2023 06 01  0400   60096   14400     223.9     11.3     23.4
2023 06 01  0500   60096   18000     223.9     11.4     23.4
2023 06 01  0600   60096   21600     223.9     11.4     23.4
2023 06 01  0700   60096   25200     223.9     11.5     23.4
2023 06 01  0800   60096   28800     224.0     11.5     23.4
2023 06 01  0900   60096   32400     224.0     11.6     23.4
2023 06 01  1000   60096   36000     224.0     11.6     23.4
2023 06 01  1100   60096   39600     224.0     11.7     23.4
2023 06 01  1200   60096   43200     224.0     11.8     23.3
2023 06 01  1300   60096   46800     224.0     11.8     23.3
2023 06 01  1400   60096   50400     224.0     11.9     23.3
2023 06 01  1500   60096   54000     224.0     11.9     23.3
2023 06 01  1600   60096   57600     224.0     12.0     23.3
2023 06 01  1700   60096   61200     224.0     12.0     23.3
2023 06 01  1800   60096   64800     224.0     12.1     23.3
2023 06 01  1900   60096   68400     224.0     12.1     23.3
2023 06 01  2000   60096   72000     224.0     12.2     23.3
2023 06 01  2100   60096   75600     224.0     12.2     23.3
2023 06 01  2200   60096   79200     224.0     12.3     23.2
2023 06 01  2300   60096   82800     224.0     12.3     23.2
2023 06 02  0000   60097       0     224.0     12.4     23.2
2023 06 02  0100   60097    3600     224.0     12.4     23.2
2023 06 02  0200   60097    7200     224.0     12.5     23.2
2023 06 02  0300   60097   10800     224.0     12.5     23.2
2023 06 02  0400   60097   14400     224.0     12.6     23.2
2023 06 02  0500   60097   18000     224.0     12.6     23.2
2023 06 02  0600   60097   21600     224.0     12.7     23.2
2023 06 02  0700   60097   25200     224.0     12.7     23.2
2023 06 02  0800   60097   28800     224.0     12.8     23.1
2023 06 02  0900   60097   32400     224.0     12.8     23.1
2023 06 02  1000   60097   36000     224.0     12.9     23.1
2023 06 02  1100   60097   39600     224.0     12.9     23.1
2023 06 02  1200   60097   43200     224.0     13.0     23.1
2023 06 02  1300   60097   46800     224.0     13.0     23.1
2023 06 02  1400   60097   50400     224.1     13.1     23.1
2023 06 02  1500   60097   54000     224.1     13.1     23.1
2023 06 02  1600   60097   57600     224.1     13.2     23.1
2023 06 02  1700   60097   61200     224.1     13.2     23.0
2023 06 02  1800   60097   64800     224.1     13.3     23.0
2023 06 02  1900   60097   68400     224.1     13.3     23.0
2023 06 02  2000   60097   72000     224.1     13.4     23.0
2023 06 02  2100   60097   75600     224.1     13.4     23.0
2023 06 02  2200   60097   79200     224.1     13.5     23.0
2023 06 02  2300   60097   82800     224.1     13.5     23.0
2023 06 03  0000   60098       0     224.1     13.6     23.0
2023 06 03  0100   60098    3600     224.1     13.6     23.0
2023 06 03  0200   60098    7200     224.1     13.7     22.9
2023 06 03  0300   60098   10800     224.1     13.7     22.9
2023 06 03  0400   60098   14400     224.1     13.8     22.9
2023 06 03  0500   60098   18000     224.1     13.8     22.9
2023 06 03  0600   60098   21600     224.1     13.9     22.9
2023 06 03  0700   60098   25200     224.1     13.9     22.9
2023 06 03  0800   60098   28800     224.1     14.0     22.9
2023 06 03  0900   60098   32400     224.2     14.0     22.9
2023 06 03  1000   60098   36000     224.2     14.1     22.9
2023 06 03  1100   60098   39600     224.2     14.1     22.8
2023 06 03  1200   60098   43200     224.2     14.2     22.8
2023 06 03  1300   60098   46800     224.2     14.2     22.8
2023 06 03  1400   60098   50400     224.2     14.3     22.8
2023 06 03  1500   60098   54000     224.2     14.3     22.8
2023 06 03  1600   60098   57600     224.2     14.4     22.8
2023 06 03  1700   60098   61200     224.2     14.4     22.8
2023 06 03  1800   60098   64800     224.2     14.5     22.8
2023 06 03  1900   60098   68400     224.2     14.5     22.7
2023 06 03  2000   60098   72000     224.2     14.6     22.7
2023 06 03  2100   60098   75600     224.2     14.6     22.7
2023 06 03  2200   60098   79200     224.2     14.7     22.7
2023 06 03  2300   60098   82800     224.2     14.7     22.7
2023 06 04  0000   60099       0     224.3     14.8     22.7
2023 06 04  0100   60099    3600     224.3     14.8     22.7
2023 06 04  0200   60099    7200     224.3     14.9     22.7
2023 06 04  0300   60099   10800     224.3     14.9     22.6
2023 06 04  0400   60099   14400     224.3     15.0     22.6
2023 06 04  0500   60099   18000     224.3     15.0     22.6
2023 06 04  0600   60099   21600     224.3     15.1     22.6
2023 06 04  0700   60099   25200     224.3     15.1     22.6
2023 06 04  0800   60099   28800     224.3     15.1     22.6
2023 06 04  0900   60099   32400     224.3     15.2     22.6
2023 06 04  1000   60099   36000     224.3     15.2     22.6
2023 06 04  1100   60099   39600     224.3     15.3     22.5
2023 06 04  1200   60099   43200     224.3     15.3     22.5
2023 06 04  1300   60099   46800     224.4     15.4     22.5
2023 06 04  1400   60099   50400     224.4     15.4     22.5
2023 06 04  1500   60099   54000     224.4     15.5     22.5
2023 06 04  1600   60099   57600     224.4     15.5     22.5
2023 06 04  1700   60099   61200     224.4     15.6     22.5
2023 06 04  1800   60099   64800     224.4     15.6     22.4
2023 06 04  1900   60099   68400     224.4     15.7     22.4
2023 06 04  2000   60099   72000     224.4     15.7     22.4
2023 06 04  2100   60099   75600     224.4     15.8     22.4
2023 06 04  2200   60099   79200     224.4     15.8     22.4
2023 06 04  2300   60099   82800     224.4     15.9     22.4
2023 06 05  0000   60100       0     224.4     15.9     22.4
2023 06 05  0100   60100    3600     224.5     16.0     22.4
2023 06 05  0200   60100    7200     224.5     16.0     22.3
2023 06 05  0300   60100   10800     224.5     16.1     22.3
2023 06 05  0400   60100   14400     224.5     16.1     22.3
2023 06 05  0500   60100   18000     224.5     16.2     22.3
2023 06 05  0600   60100   21600     224.5     16.2     22.3
2023 06 05  0700   60100   25200     224.5     16.3     22.3
2023 06 05  0800   60100   28800     224.5     16.3     22.3
2023 06 05  0900   60100   32400     224.5     16.4     22.2
2023 06 05  1000   60100   36000     224.5     16.4     22.2
2023 06 05  1100   60100   39600     224.6     16.5     22.2
2023 06 05  1200   60100   43200     224.6     16.5     22.2
2023 06 05  1300   60100   46800     224.6     16.5     22.2
2023 06 05  1400   60100   50400     224.6     16.6     22.2
2023 06 05  1500   60100   54000     224.6     16.6     22.2
2023 06 05  1600   60100   57600     224.6     16.7     22.1
2023 06 05  1700   60100   61200     224.6     16.7     22.1
2023 06 05  1800   60100   64800     224.6     16.8     22.1
2023 06 05  1900   60100   68400     224.6     16.8     22.1
2023 06 05  2000   60100   72000     224.6     16.9     22.1
2023 06 05  2100   60100   75600     224.7     16.9     22.1
2023 06 05  2200   60100   79200     224.7     17.0     22.1
2023 06 05  2300   60100   82800     224.7     17.0     22.0
2023 06 06  0000   60101       0     224.7     17.1     22.0
2023 06 06  0100   60101    3600     224.7     17.1     22.0
2023 06 06  0200   60101    7200     224.7     17.2     22.0
