:Product: 202303_ace_loc_1h.txt
:Issued: 2023 Mar 02 0010 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: X, Y, and Z position in GSE coordinates in earth radii(Re)
#        Accuracy 0.1 earth radii (about 600 km)
# Range: X 0.0 to 300.0
# Range: Y and Z -200.0 to 200.0
# Missing data values: -999.9
#
#    Predicted ACE Satellite Locations in GSE Coordinates
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the    --- GSE Coordinates ---
# YR MO DA  HHMM    Day      Day       X        Y        Z
#-----------------------------------------------------------
2023 03 01  0000   60004       0     242.9     -4.0    -25.2
2023 03 01  0100   60004    3600     242.9     -4.0    -25.2
2023 03 01  0200   60004    7200     242.9     -4.1    -25.2
2023 03 01  0300   60004   10800     242.9     -4.2    -25.2
2023 03 01  0400   60004   14400     242.9     -4.2    -25.2
2023 03 01  0500   60004   18000     242.9     -4.3    -25.2
2023 03 01  0600   60004   21600     242.9     -4.3    -25.2
2023 03 01  0700   60004   25200     242.8     -4.4    -25.2
2023 03 01  0800   60004   28800     242.8     -4.5    -25.1
2023 03 01  0900   60004   32400     242.8     -4.5    -25.1
2023 03 01  1000   60004   36000     242.8     -4.6    -25.1
2023 03 01  1100   60004   39600     242.8     -4.6    -25.1
2023 03 01  1200   60004   43200     242.8     -4.7    -25.1
2023 03 01  1300   60004   46800     242.8     -4.7    -25.1
2023 03 01  1400   60004   50400     242.8     -4.8    -25.1
2023 03 01  1500   60004   54000     242.8     -4.9    -25.1
2023 03 01  1600   60004   57600     242.8     -4.9    -25.1
2023 03 01  1700   60004   61200     242.8     -5.0    -25.1
2023 03 01  1800   60004   64800     242.8     -5.1    -25.1
2023 03 01  1900   60004   68400     242.8     -5.1    -25.1
2023 03 01  2000   60004   72000     242.8     -5.2    -25.1
2023 03 01  2100   60004   75600     242.8     -5.2    -25.1
2023 03 01  2200   60004   79200     242.8     -5.3    -25.1
2023 03 01  2300   60004   82800     242.8     -5.4    -25.0
2023 03 02  0000   60005       0     242.7     -5.4    -25.0
2023 03 02  0100   60005    3600     242.7     -5.5    -25.0
2023 03 02  0200   60005    7200     242.7     -5.5    -25.0
2023 03 02  0300   60005   10800     242.7     -5.6    -25.0
2023 03 02  0400   60005   14400     242.7     -5.7    -25.0
2023 03 02  0500   60005   18000     242.7     -5.7    -25.0
2023 03 02  0600   60005   21600     242.7     -5.8    -25.0
2023 03 02  0700   60005   25200     242.7     -5.8    -25.0
2023 03 02  0800   60005   28800     242.7     -5.9    -25.0
2023 03 02  0900   60005   32400     242.7     -6.0    -25.0
2023 03 02  1000   60005   36000     242.7     -6.0    -25.0
2023 03 02  1100   60005   39600     242.7     -6.1    -25.0
2023 03 02  1200   60005   43200     242.7     -6.1    -24.9
2023 03 02  1300   60005   46800     242.7     -6.2    -24.9
2023 03 02  1400   60005   50400     242.7     -6.3    -24.9
2023 03 02  1500   60005   54000     242.7     -6.3    -24.9
2023 03 02  1600   60005   57600     242.7     -6.4    -24.9
2023 03 02  1700   60005   61200     242.6     -6.4    -24.9
2023 03 02  1800   60005   64800     242.6     -6.5    -24.9
2023 03 02  1900   60005   68400     242.6     -6.6    -24.9
2023 03 02  2000   60005   72000     242.6     -6.6    -24.9
2023 03 02  2100   60005   75600     242.6     -6.7    -24.9
2023 03 02  2200   60005   79200     242.6     -6.7    -24.9
2023 03 02  2300   60005   82800     242.6     -6.8    -24.9
