:Product: 202309_ace_sis_1h.txt
:Issued: 2023 Sep 05 0810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# Hourly Averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the     ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day      S    > 10 MeV    S    > 30 MeV
#-------------------------------------------------------------------
2023 09 01  0000   60188       0      0    9.48e-01    0    6.67e-01
2023 09 01  0100   60188    3600      0    9.46e-01    0    6.67e-01
2023 09 01  0200   60188    7200      0    9.51e-01    0    6.70e-01
2023 09 01  0300   60188   10800      9   -1.00e+05    9   -1.00e+05
2023 09 01  0400   60188   14400      0    5.80e+00    0    3.98e+00
2023 09 01  0500   60188   18000      0    3.13e+01    0    9.38e+00
2023 09 01  0600   60188   21600      0    5.12e+01    0    9.82e+00
2023 09 01  0700   60188   25200      0    3.40e+01    0    6.63e+00
2023 09 01  0800   60188   28800      0    2.69e+01    0    5.18e+00
2023 09 01  0900   60188   32400      9   -1.00e+05    9   -1.00e+05
2023 09 01  1000   60188   36000      0    2.56e+01    0    3.71e+00
2023 09 01  1100   60188   39600      0    2.07e+01    0    2.96e+00
2023 09 01  1200   60188   43200      0    2.64e+01    0    2.90e+00
2023 09 01  1300   60188   46800      0    2.63e+01    0    2.64e+00
2023 09 01  1400   60188   50400      0    2.06e+01    0    2.27e+00
2023 09 01  1500   60188   54000      9   -1.00e+05    9   -1.00e+05
2023 09 01  1600   60188   57600      0    2.14e+01    0    1.85e+00
2023 09 01  1700   60188   61200      0    2.69e+01    0    1.86e+00
2023 09 01  1800   60188   64800      0    2.35e+01    0    1.75e+00
2023 09 01  1900   60188   68400      0    1.04e+01    0    1.37e+00
2023 09 01  2000   60188   72000      0    1.07e+01    0    1.36e+00
2023 09 01  2100   60188   75600      9   -1.00e+05    9   -1.00e+05
2023 09 01  2200   60188   79200      0    8.23e+00    0    1.25e+00
2023 09 01  2300   60188   82800      0    7.81e+00    0    1.25e+00
2023 09 02  0000   60189       0      0    7.63e+00    0    1.21e+00
2023 09 02  0100   60189    3600      0    7.20e+00    0    1.21e+00
2023 09 02  0200   60189    7200      0    6.28e+00    0    1.16e+00
2023 09 02  0300   60189   10800      9   -1.00e+05    9   -1.00e+05
2023 09 02  0400   60189   14400      0    5.73e+00    0    1.15e+00
2023 09 02  0500   60189   18000      0    5.46e+00    0    1.14e+00
2023 09 02  0600   60189   21600      0    5.99e+00    0    1.15e+00
2023 09 02  0700   60189   25200      0    4.59e+00    0    1.07e+00
2023 09 02  0800   60189   28800      0    3.63e+00    0    1.02e+00
2023 09 02  0900   60189   32400      9   -1.00e+05    9   -1.00e+05
2023 09 02  1000   60189   36000      0    2.52e+00    0    9.34e-01
2023 09 02  1100   60189   39600      0    1.86e+00    0    8.35e-01
2023 09 02  1200   60189   43200      0    1.63e+00    0    7.97e-01
